"","Country","Year","v2peedueq","v2x_corr","v2x_libdem"
"8322","IDN",1856,NA,0.778,0.019
"8323","IDN",1857,NA,0.778,0.019
"8324","IDN",1858,NA,0.778,0.019
"8325","IDN",1859,NA,0.778,0.019
"8326","IDN",1860,NA,0.778,0.019
"8327","IDN",1861,NA,0.778,0.019
"8328","IDN",1862,NA,0.778,0.019
"8329","IDN",1863,NA,0.778,0.019
"8330","IDN",1864,NA,0.778,0.019
"8331","IDN",1865,NA,0.778,0.019
"8332","IDN",1866,NA,0.778,0.019
"8333","IDN",1867,NA,0.778,0.019
"8334","IDN",1868,NA,0.778,0.019
"8335","IDN",1869,NA,0.778,0.019
"8336","IDN",1870,NA,0.778,0.021
"8337","IDN",1871,NA,0.778,0.021
"8338","IDN",1872,NA,0.778,0.021
"8339","IDN",1873,NA,0.778,0.021
"8340","IDN",1874,NA,0.778,0.021
"8341","IDN",1875,NA,0.778,0.021
"8342","IDN",1876,NA,0.778,0.021
"8343","IDN",1877,NA,0.778,0.021
"8344","IDN",1878,NA,0.778,0.021
"8345","IDN",1879,NA,0.778,0.021
"8346","IDN",1880,NA,0.778,0.021
"8347","IDN",1881,NA,0.778,0.021
"8348","IDN",1882,NA,0.778,0.021
"8349","IDN",1883,NA,0.778,0.021
"8350","IDN",1884,NA,0.778,0.021
"8351","IDN",1885,NA,0.778,0.021
"8352","IDN",1886,NA,0.778,0.021
"8353","IDN",1887,NA,0.778,0.021
"8354","IDN",1888,NA,0.778,0.021
"8355","IDN",1889,NA,0.778,0.021
"8356","IDN",1890,NA,0.778,0.021
"8357","IDN",1891,NA,0.778,0.021
"8358","IDN",1892,NA,0.778,0.021
"8359","IDN",1893,NA,0.778,0.021
"8360","IDN",1894,NA,0.778,0.021
"8361","IDN",1895,NA,0.778,0.021
"8362","IDN",1896,NA,0.778,0.021
"8363","IDN",1897,NA,0.778,0.021
"8364","IDN",1898,NA,0.778,0.021
"8365","IDN",1899,NA,0.778,0.021
"8366","IDN",1900,-2.929,0.778,0.021
"8367","IDN",1901,-2.929,0.778,0.021
"8368","IDN",1902,-2.929,0.778,0.021
"8369","IDN",1903,-2.929,0.778,0.021
"8370","IDN",1904,-2.929,0.778,0.021
"8371","IDN",1905,-2.929,0.778,0.021
"8372","IDN",1906,-2.929,0.778,0.022
"8373","IDN",1907,-2.929,0.778,0.022
"8374","IDN",1908,-2.929,0.778,0.022
"8375","IDN",1909,-2.929,0.778,0.022
"8376","IDN",1910,-2.929,0.778,0.022
"8377","IDN",1911,-2.929,0.778,0.022
"8378","IDN",1912,-2.929,0.778,0.022
"8379","IDN",1913,-2.929,0.778,0.022
"8380","IDN",1914,-2.929,0.778,0.022
"8381","IDN",1915,-2.929,0.778,0.022
"8382","IDN",1916,-2.929,0.778,0.022
"8383","IDN",1917,-2.929,0.778,0.022
"8384","IDN",1918,-2.929,0.778,0.022
"8385","IDN",1919,-2.929,0.778,0.022
"8386","IDN",1920,-2.929,0.778,0.022
"8387","IDN",1921,-2.929,0.778,0.022
"8388","IDN",1922,-2.929,0.778,0.022
"8389","IDN",1923,-2.929,0.778,0.022
"8390","IDN",1924,-2.929,0.778,0.022
"8391","IDN",1925,-2.929,0.778,0.022
"8392","IDN",1926,-2.929,0.778,0.022
"8393","IDN",1927,-2.929,0.778,0.022
"8394","IDN",1928,-2.929,0.778,0.022
"8395","IDN",1929,-2.929,0.778,0.022
"8396","IDN",1930,-2.929,0.778,0.022
"8397","IDN",1931,-2.929,0.778,0.022
"8398","IDN",1932,-2.929,0.778,0.022
"8399","IDN",1933,-2.929,0.778,0.022
"8400","IDN",1934,-2.929,0.778,0.022
"8401","IDN",1935,-2.929,0.778,0.022
"8402","IDN",1936,-2.929,0.778,0.03
"8403","IDN",1937,-2.929,0.778,0.03
"8404","IDN",1938,-2.929,0.778,0.03
"8405","IDN",1939,-2.929,0.778,0.03
"8406","IDN",1940,-2.929,0.778,0.029
"8407","IDN",1941,-2.929,0.778,0.029
"8408","IDN",1942,-2.929,0.778,0.024
"8409","IDN",1943,-2.929,0.778,0.024
"8410","IDN",1944,-2.929,0.778,0.024
"8411","IDN",1945,-2.929,0.563,0.091
"8412","IDN",1946,-1.687,0.564,0.126
"8413","IDN",1947,-1.687,0.564,0.126
"8414","IDN",1948,-1.687,0.564,0.129
"8415","IDN",1949,-1.687,0.736,0.147
"8416","IDN",1950,-1.687,0.742,0.181
"8417","IDN",1951,-1.687,0.742,0.195
"8418","IDN",1952,-1.687,0.742,0.195
"8419","IDN",1953,-1.687,0.742,0.196
"8420","IDN",1954,-1.687,0.742,0.195
"8421","IDN",1955,-1.687,0.757,0.206
"8422","IDN",1956,-1.687,0.757,0.371
"8423","IDN",1957,-1.687,0.757,0.319
"8424","IDN",1958,-1.687,0.757,0.226
"8425","IDN",1959,-1.687,0.772,0.177
"8426","IDN",1960,-1.687,0.789,0.11
"8427","IDN",1961,-1.687,0.789,0.106
"8428","IDN",1962,-1.687,0.789,0.106
"8429","IDN",1963,-1.687,0.789,0.103
"8430","IDN",1964,-1.687,0.789,0.103
"8431","IDN",1965,-1.687,0.822,0.089
"8432","IDN",1966,-1.476,0.852,0.077
"8433","IDN",1967,-1.476,0.863,0.068
"8434","IDN",1968,-1.476,0.864,0.065
"8435","IDN",1969,-1.476,0.864,0.066
"8436","IDN",1970,-0.764,0.872,0.06
"8437","IDN",1971,-0.764,0.886,0.062
"8438","IDN",1972,-0.764,0.886,0.067
"8439","IDN",1973,-0.764,0.888,0.067
"8440","IDN",1974,-0.764,0.888,0.07
"8441","IDN",1975,-0.764,0.888,0.069
"8442","IDN",1976,-0.764,0.888,0.069
"8443","IDN",1977,-0.764,0.895,0.06
"8444","IDN",1978,-0.764,0.918,0.059
"8445","IDN",1979,-0.764,0.92,0.059
"8446","IDN",1980,-0.271,0.92,0.057
"8447","IDN",1981,-0.271,0.92,0.057
"8448","IDN",1982,-0.271,0.939,0.057
"8449","IDN",1983,-0.271,0.939,0.057
"8450","IDN",1984,-0.271,0.939,0.057
"8451","IDN",1985,-0.271,0.939,0.057
"8452","IDN",1986,-0.271,0.939,0.057
"8453","IDN",1987,-0.271,0.944,0.057
"8454","IDN",1988,-0.271,0.944,0.056
"8455","IDN",1989,-0.271,0.944,0.056
"8456","IDN",1990,-0.271,0.944,0.056
"8457","IDN",1991,-0.271,0.944,0.057
"8458","IDN",1992,-0.271,0.944,0.051
"8459","IDN",1993,-0.271,0.944,0.051
"8460","IDN",1994,-0.271,0.944,0.051
"8461","IDN",1995,-0.271,0.944,0.052
"8462","IDN",1996,-0.271,0.944,0.05
"8463","IDN",1997,-0.271,0.944,0.053
"8464","IDN",1998,-0.271,0.853,0.117
"8465","IDN",1999,-0.271,0.777,0.427
"8466","IDN",2000,-0.271,0.778,0.511
"8467","IDN",2001,-0.271,0.778,0.511
"8468","IDN",2002,-0.271,0.778,0.518
"8469","IDN",2003,-0.271,0.778,0.519
"8470","IDN",2004,-0.271,0.772,0.528
"8471","IDN",2005,-0.271,0.766,0.532
"8472","IDN",2006,-0.271,0.764,0.534
"8473","IDN",2007,-0.271,0.763,0.538
"8474","IDN",2008,-0.271,0.767,0.54
"8475","IDN",2009,-0.271,0.765,0.527
"8476","IDN",2010,-0.271,0.764,0.539
"8477","IDN",2011,-0.271,0.765,0.537
"8478","IDN",2012,-0.271,0.766,0.536
"8479","IDN",2013,-0.271,0.77,0.528
"8480","IDN",2014,-0.271,0.773,0.518
"8481","IDN",2015,-0.271,0.705,0.518
"8482","IDN",2016,-0.271,0.71,0.506
"8483","IDN",2017,-0.271,0.716,0.492
"8484","IDN",2018,-0.329,0.745,0.473
"8485","IDN",2019,-0.329,0.757,0.471
"8486","IDN",2020,-0.669,0.78,0.429
"8487","IDN",2021,-0.895,0.768,0.413
"8488","IDN",2022,-0.472,0.749,0.422
"8489","MOZ",1900,-2.569,0.352,0.022
"8490","MOZ",1901,-2.569,0.352,0.022
"8491","MOZ",1902,-2.569,0.352,0.022
"8492","MOZ",1903,-2.569,0.352,0.022
"8493","MOZ",1904,-2.569,0.352,0.022
"8494","MOZ",1905,-2.569,0.352,0.022
"8495","MOZ",1906,-2.569,0.352,0.022
"8496","MOZ",1907,-2.569,0.352,0.022
"8497","MOZ",1908,-2.569,0.352,0.022
"8498","MOZ",1909,-2.569,0.352,0.022
"8499","MOZ",1910,-2.569,0.352,0.022
"8500","MOZ",1911,-2.569,0.352,0.022
"8501","MOZ",1912,-2.569,0.352,0.022
"8502","MOZ",1913,-2.569,0.352,0.022
"8503","MOZ",1914,-2.569,0.352,0.022
"8504","MOZ",1915,-2.569,0.352,0.022
"8505","MOZ",1916,-2.569,0.352,0.022
"8506","MOZ",1917,-2.569,0.352,0.022
"8507","MOZ",1918,-2.569,0.352,0.022
"8508","MOZ",1919,-2.569,0.352,0.022
"8509","MOZ",1920,-2.569,0.352,0.022
"8510","MOZ",1921,-2.569,0.352,0.022
"8511","MOZ",1922,-2.569,0.352,0.022
"8512","MOZ",1923,-2.569,0.352,0.022
"8513","MOZ",1924,-2.569,0.352,0.022
"8514","MOZ",1925,-2.569,0.352,0.022
"8515","MOZ",1926,-2.569,0.352,0.022
"8516","MOZ",1927,-2.569,0.352,0.022
"8517","MOZ",1928,-2.569,0.352,0.022
"8518","MOZ",1929,-2.569,0.352,0.022
"8519","MOZ",1930,-2.569,0.352,0.022
"8520","MOZ",1931,-2.569,0.352,0.022
"8521","MOZ",1932,-2.569,0.352,0.022
"8522","MOZ",1933,-2.569,0.352,0.021
"8523","MOZ",1934,-2.569,0.352,0.021
"8524","MOZ",1935,-2.569,0.352,0.021
"8525","MOZ",1936,-2.569,0.352,0.021
"8526","MOZ",1937,-2.569,0.352,0.021
"8527","MOZ",1938,-2.569,0.352,0.021
"8528","MOZ",1939,-2.569,0.352,0.021
"8529","MOZ",1940,-2.569,0.352,0.021
"8530","MOZ",1941,-2.569,0.352,0.021
"8531","MOZ",1942,-2.569,0.352,0.021
"8532","MOZ",1943,-2.569,0.352,0.021
"8533","MOZ",1944,-2.569,0.352,0.021
"8534","MOZ",1945,-2.569,0.352,0.021
"8535","MOZ",1946,-2.569,0.352,0.021
"8536","MOZ",1947,-2.569,0.352,0.021
"8537","MOZ",1948,-2.569,0.352,0.021
"8538","MOZ",1949,-2.569,0.352,0.021
"8539","MOZ",1950,-2.569,0.352,0.021
"8540","MOZ",1951,-2.569,0.352,0.021
"8541","MOZ",1952,-2.569,0.352,0.021
"8542","MOZ",1953,-2.569,0.352,0.021
"8543","MOZ",1954,-2.569,0.352,0.021
"8544","MOZ",1955,-2.569,0.352,0.021
"8545","MOZ",1956,-2.569,0.352,0.021
"8546","MOZ",1957,-2.569,0.352,0.021
"8547","MOZ",1958,-2.569,0.352,0.021
"8548","MOZ",1959,-2.569,0.352,0.021
"8549","MOZ",1960,-2.569,0.352,0.021
"8550","MOZ",1961,-2.569,0.352,0.021
"8551","MOZ",1962,-2.569,0.352,0.021
"8552","MOZ",1963,-2.569,0.352,0.021
"8553","MOZ",1964,-2.569,0.352,0.021
"8554","MOZ",1965,-2.569,0.352,0.021
"8555","MOZ",1966,-2.569,0.352,0.021
"8556","MOZ",1967,-2.569,0.352,0.021
"8557","MOZ",1968,-2.569,0.352,0.021
"8558","MOZ",1969,-2.569,0.352,0.021
"8559","MOZ",1970,-2.569,0.352,0.021
"8560","MOZ",1971,-2.569,0.352,0.021
"8561","MOZ",1972,-2.569,0.352,0.021
"8562","MOZ",1973,-2.569,0.352,0.021
"8563","MOZ",1974,-2.569,0.337,0.033
"8564","MOZ",1975,-0.776,0.2,0.048
"8565","MOZ",1976,-0.588,0.194,0.052
"8566","MOZ",1977,-0.588,0.19,0.048
"8567","MOZ",1978,-0.588,0.19,0.048
"8568","MOZ",1979,-0.588,0.19,0.048
"8569","MOZ",1980,-0.588,0.19,0.047
"8570","MOZ",1981,-0.588,0.19,0.047
"8571","MOZ",1982,-0.588,0.19,0.047
"8572","MOZ",1983,-0.588,0.19,0.047
"8573","MOZ",1984,-0.588,0.19,0.048
"8574","MOZ",1985,-0.588,0.19,0.048
"8575","MOZ",1986,-0.588,0.19,0.048
"8576","MOZ",1987,-0.588,0.226,0.049
"8577","MOZ",1988,-0.674,0.226,0.05
"8578","MOZ",1989,-0.674,0.226,0.05
"8579","MOZ",1990,-0.674,0.404,0.109
"8580","MOZ",1991,-0.674,0.412,0.131
"8581","MOZ",1992,-0.829,0.412,0.139
"8582","MOZ",1993,-0.829,0.412,0.154
"8583","MOZ",1994,-0.829,0.447,0.203
"8584","MOZ",1995,-0.829,0.511,0.32
"8585","MOZ",1996,-0.829,0.511,0.319
"8586","MOZ",1997,-0.829,0.511,0.314
"8587","MOZ",1998,-0.829,0.511,0.316
"8588","MOZ",1999,-0.829,0.511,0.308
"8589","MOZ",2000,-0.829,0.53,0.307
"8590","MOZ",2001,-0.829,0.53,0.307
"8591","MOZ",2002,-0.829,0.53,0.306
"8592","MOZ",2003,-0.829,0.53,0.309
"8593","MOZ",2004,-0.829,0.53,0.308
"8594","MOZ",2005,-0.829,0.53,0.327
"8595","MOZ",2006,-0.829,0.53,0.328
"8596","MOZ",2007,-0.829,0.53,0.329
"8597","MOZ",2008,-0.862,0.53,0.328
"8598","MOZ",2009,-0.862,0.53,0.321
"8599","MOZ",2010,-0.862,0.53,0.31
"8600","MOZ",2011,-0.862,0.53,0.31
"8601","MOZ",2012,-0.862,0.53,0.31
"8602","MOZ",2013,-0.862,0.515,0.318
"8603","MOZ",2014,-0.862,0.515,0.315
"8604","MOZ",2015,-0.862,0.512,0.314
"8605","MOZ",2016,-0.862,0.509,0.301
"8606","MOZ",2017,-0.771,0.532,0.284
"8607","MOZ",2018,-0.771,0.564,0.274
"8608","MOZ",2019,-0.771,0.552,0.259
"8609","MOZ",2020,-0.771,0.562,0.24
"8610","MOZ",2021,-0.657,0.582,0.237
"8611","MOZ",2022,-0.159,0.633,0.243
"8612","NPL",1789,NA,0.779,NA
"8613","NPL",1790,NA,0.779,NA
"8614","NPL",1791,NA,0.779,NA
"8615","NPL",1792,NA,0.779,NA
"8616","NPL",1793,NA,0.779,NA
"8617","NPL",1794,NA,0.779,NA
"8618","NPL",1795,NA,0.779,NA
"8619","NPL",1796,NA,0.779,NA
"8620","NPL",1797,NA,0.779,NA
"8621","NPL",1798,NA,0.779,NA
"8622","NPL",1799,NA,0.779,NA
"8623","NPL",1800,NA,0.779,NA
"8624","NPL",1801,NA,0.779,NA
"8625","NPL",1802,NA,0.779,NA
"8626","NPL",1803,NA,0.779,NA
"8627","NPL",1804,NA,0.779,NA
"8628","NPL",1805,NA,0.779,NA
"8629","NPL",1806,NA,0.779,NA
"8630","NPL",1807,NA,0.779,NA
"8631","NPL",1808,NA,0.779,NA
"8632","NPL",1809,NA,0.779,NA
"8633","NPL",1810,NA,0.779,NA
"8634","NPL",1811,NA,0.779,NA
"8635","NPL",1812,NA,0.779,NA
"8636","NPL",1813,NA,0.779,NA
"8637","NPL",1814,NA,0.779,NA
"8638","NPL",1815,NA,0.779,NA
"8639","NPL",1816,NA,0.779,NA
"8640","NPL",1817,NA,0.779,NA
"8641","NPL",1818,NA,0.779,NA
"8642","NPL",1819,NA,0.779,NA
"8643","NPL",1820,NA,0.779,NA
"8644","NPL",1821,NA,0.779,NA
"8645","NPL",1822,NA,0.779,NA
"8646","NPL",1823,NA,0.779,NA
"8647","NPL",1824,NA,0.779,NA
"8648","NPL",1825,NA,0.779,NA
"8649","NPL",1826,NA,0.779,NA
"8650","NPL",1827,NA,0.779,NA
"8651","NPL",1828,NA,0.779,NA
"8652","NPL",1829,NA,0.779,NA
"8653","NPL",1830,NA,0.779,NA
"8654","NPL",1831,NA,0.779,NA
"8655","NPL",1832,NA,0.779,NA
"8656","NPL",1833,NA,0.779,NA
"8657","NPL",1834,NA,0.779,NA
"8658","NPL",1835,NA,0.779,NA
"8659","NPL",1836,NA,0.779,NA
"8660","NPL",1837,NA,0.779,NA
"8661","NPL",1838,NA,0.779,NA
"8662","NPL",1839,NA,0.779,NA
"8663","NPL",1840,NA,0.779,NA
"8664","NPL",1841,NA,0.779,NA
"8665","NPL",1842,NA,0.779,NA
"8666","NPL",1843,NA,0.779,NA
"8667","NPL",1844,NA,0.779,NA
"8668","NPL",1845,NA,0.779,NA
"8669","NPL",1846,NA,0.821,NA
"8670","NPL",1847,NA,0.821,NA
"8671","NPL",1848,NA,0.821,NA
"8672","NPL",1849,NA,0.821,NA
"8673","NPL",1850,NA,0.821,NA
"8674","NPL",1851,NA,0.821,NA
"8675","NPL",1852,NA,0.821,NA
"8676","NPL",1853,NA,0.821,NA
"8677","NPL",1854,NA,0.821,NA
"8678","NPL",1855,NA,0.821,NA
"8679","NPL",1856,NA,0.821,NA
"8680","NPL",1857,NA,0.821,NA
"8681","NPL",1858,NA,0.821,NA
"8682","NPL",1859,NA,0.821,NA
"8683","NPL",1860,NA,0.821,NA
"8684","NPL",1861,NA,0.821,NA
"8685","NPL",1862,NA,0.821,NA
"8686","NPL",1863,NA,0.821,NA
"8687","NPL",1864,NA,0.821,NA
"8688","NPL",1865,NA,0.821,NA
"8689","NPL",1866,NA,0.821,NA
"8690","NPL",1867,NA,0.821,NA
"8691","NPL",1868,NA,0.821,NA
"8692","NPL",1869,NA,0.821,NA
"8693","NPL",1870,NA,0.821,NA
"8694","NPL",1871,NA,0.821,NA
"8695","NPL",1872,NA,0.821,NA
"8696","NPL",1873,NA,0.821,NA
"8697","NPL",1874,NA,0.821,NA
"8698","NPL",1875,NA,0.821,NA
"8699","NPL",1876,NA,0.821,NA
"8700","NPL",1877,NA,0.821,NA
"8701","NPL",1878,NA,0.821,NA
"8702","NPL",1879,NA,0.821,NA
"8703","NPL",1880,NA,0.821,NA
"8704","NPL",1881,NA,0.821,NA
"8705","NPL",1882,NA,0.821,NA
"8706","NPL",1883,NA,0.821,NA
"8707","NPL",1884,NA,0.821,NA
"8708","NPL",1885,NA,0.821,NA
"8709","NPL",1886,NA,0.821,NA
"8710","NPL",1887,NA,0.821,NA
"8711","NPL",1888,NA,0.821,NA
"8712","NPL",1889,NA,0.821,NA
"8713","NPL",1890,NA,0.821,NA
"8714","NPL",1891,NA,0.821,NA
"8715","NPL",1892,NA,0.821,NA
"8716","NPL",1893,NA,0.821,NA
"8717","NPL",1894,NA,0.821,NA
"8718","NPL",1895,NA,0.821,NA
"8719","NPL",1896,NA,0.821,NA
"8720","NPL",1897,NA,0.821,NA
"8721","NPL",1898,NA,0.821,NA
"8722","NPL",1899,NA,0.821,NA
"8723","NPL",1900,-2.87,0.821,0.016
"8724","NPL",1901,-2.87,0.821,0.016
"8725","NPL",1902,-2.87,0.821,0.016
"8726","NPL",1903,-2.87,0.821,0.016
"8727","NPL",1904,-2.87,0.821,0.016
"8728","NPL",1905,-2.87,0.821,0.016
"8729","NPL",1906,-2.87,0.821,0.016
"8730","NPL",1907,-2.87,0.821,0.016
"8731","NPL",1908,-2.87,0.821,0.016
"8732","NPL",1909,-2.87,0.821,0.016
"8733","NPL",1910,-2.87,0.821,0.016
"8734","NPL",1911,-2.87,0.821,0.016
"8735","NPL",1912,-2.87,0.821,0.016
"8736","NPL",1913,-2.87,0.821,0.016
"8737","NPL",1914,-2.87,0.821,0.016
"8738","NPL",1915,-2.87,0.821,0.016
"8739","NPL",1916,-2.87,0.821,0.016
"8740","NPL",1917,-2.87,0.821,0.016
"8741","NPL",1918,-2.87,0.821,0.016
"8742","NPL",1919,-2.87,0.821,0.016
"8743","NPL",1920,-2.87,0.821,0.016
"8744","NPL",1921,-2.87,0.821,0.016
"8745","NPL",1922,-2.87,0.821,0.016
"8746","NPL",1923,-2.87,0.821,0.016
"8747","NPL",1924,-2.87,0.821,0.016
"8748","NPL",1925,-2.87,0.821,0.016
"8749","NPL",1926,-2.87,0.821,0.016
"8750","NPL",1927,-2.87,0.821,0.016
"8751","NPL",1928,-2.87,0.821,0.016
"8752","NPL",1929,-2.87,0.821,0.016
"8753","NPL",1930,-2.87,0.821,0.016
"8754","NPL",1931,-2.87,0.821,0.016
"8755","NPL",1932,-2.87,0.821,0.017
"8756","NPL",1933,-2.87,0.821,0.016
"8757","NPL",1934,-2.87,0.821,0.016
"8758","NPL",1935,-2.87,0.821,0.016
"8759","NPL",1936,-2.87,0.821,0.016
"8760","NPL",1937,-2.87,0.821,0.016
"8761","NPL",1938,-2.87,0.821,0.016
"8762","NPL",1939,-2.87,0.821,0.016
"8763","NPL",1940,-2.87,0.821,0.016
"8764","NPL",1941,-2.87,0.821,0.016
"8765","NPL",1942,-2.87,0.821,0.016
"8766","NPL",1943,-2.87,0.821,0.016
"8767","NPL",1944,-2.87,0.821,0.016
"8768","NPL",1945,-2.87,0.821,0.016
"8769","NPL",1946,-2.87,0.821,0.016
"8770","NPL",1947,-2.87,0.821,0.017
"8771","NPL",1948,-2.87,0.821,0.017
"8772","NPL",1949,-2.87,0.821,0.017
"8773","NPL",1950,-2.227,0.792,0.02
"8774","NPL",1951,-2.227,0.765,0.053
"8775","NPL",1952,-2.227,0.765,0.069
"8776","NPL",1953,-2.227,0.765,0.07
"8777","NPL",1954,-2.227,0.765,0.07
"8778","NPL",1955,-2.227,0.765,0.07
"8779","NPL",1956,-2.227,0.765,0.069
"8780","NPL",1957,-2.227,0.765,0.068
"8781","NPL",1958,-2.227,0.765,0.069
"8782","NPL",1959,-2.227,0.765,0.126
"8783","NPL",1960,-1.907,0.811,0.113
"8784","NPL",1961,-1.907,0.809,0.057
"8785","NPL",1962,-1.907,0.806,0.05
"8786","NPL",1963,-1.907,0.843,0.076
"8787","NPL",1964,-1.907,0.843,0.078
"8788","NPL",1965,-1.907,0.843,0.079
"8789","NPL",1966,-1.907,0.843,0.079
"8790","NPL",1967,-1.907,0.843,0.079
"8791","NPL",1968,-1.907,0.843,0.079
"8792","NPL",1969,-1.907,0.843,0.079
"8793","NPL",1970,-1.907,0.853,0.08
"8794","NPL",1971,-1.907,0.853,0.081
"8795","NPL",1972,-1.806,0.853,0.078
"8796","NPL",1973,-1.62,0.853,0.078
"8797","NPL",1974,-1.62,0.853,0.078
"8798","NPL",1975,-1.62,0.853,0.077
"8799","NPL",1976,-1.62,0.853,0.077
"8800","NPL",1977,-1.62,0.853,0.077
"8801","NPL",1978,-1.62,0.853,0.077
"8802","NPL",1979,-1.62,0.853,0.076
"8803","NPL",1980,-1.62,0.853,0.096
"8804","NPL",1981,-1.62,0.847,0.096
"8805","NPL",1982,-1.62,0.847,0.097
"8806","NPL",1983,-1.248,0.847,0.097
"8807","NPL",1984,-1.248,0.847,0.097
"8808","NPL",1985,-1.248,0.847,0.097
"8809","NPL",1986,-1.248,0.847,0.097
"8810","NPL",1987,-1.248,0.847,0.097
"8811","NPL",1988,-1.248,0.847,0.097
"8812","NPL",1989,-1.248,0.847,0.097
"8813","NPL",1990,-1.052,0.849,0.22
"8814","NPL",1991,-0.803,0.841,0.311
"8815","NPL",1992,-0.756,0.841,0.324
"8816","NPL",1993,-0.947,0.841,0.33
"8817","NPL",1994,-0.947,0.841,0.33
"8818","NPL",1995,-0.947,0.841,0.323
"8819","NPL",1996,-0.947,0.841,0.317
"8820","NPL",1997,-0.947,0.841,0.315
"8821","NPL",1998,-0.947,0.841,0.314
"8822","NPL",1999,-0.947,0.821,0.312
"8823","NPL",2000,-0.947,0.842,0.296
"8824","NPL",2001,-0.947,0.842,0.288
"8825","NPL",2002,-0.947,0.842,0.224
"8826","NPL",2003,-0.947,0.811,0.144
"8827","NPL",2004,-0.947,0.811,0.144
"8828","NPL",2005,-0.947,0.811,0.149
"8829","NPL",2006,-0.947,0.791,0.218
"8830","NPL",2007,-0.818,0.784,0.288
"8831","NPL",2008,-0.818,0.762,0.41
"8832","NPL",2009,-0.818,0.755,0.466
"8833","NPL",2010,-0.818,0.755,0.461
"8834","NPL",2011,-0.818,0.748,0.47
"8835","NPL",2012,-0.818,0.756,0.31
"8836","NPL",2013,-0.88,0.75,0.189
"8837","NPL",2014,-0.88,0.746,0.492
"8838","NPL",2015,-0.88,0.673,0.527
"8839","NPL",2016,-0.949,0.685,0.553
"8840","NPL",2017,-0.949,0.68,0.56
"8841","NPL",2018,-1.148,0.643,0.512
"8842","NPL",2019,-1.148,0.681,0.463
"8843","NPL",2020,-1.273,0.691,0.465
"8844","NPL",2021,-1.568,0.67,0.478
"8845","NPL",2022,-1.558,0.595,0.501
"8846","NIC",1838,NA,0.841,NA
"8847","NIC",1839,NA,0.841,0.027
"8848","NIC",1840,NA,0.841,0.029
"8849","NIC",1841,NA,0.841,0.03
"8850","NIC",1842,NA,0.841,0.03
"8851","NIC",1843,NA,0.841,0.03
"8852","NIC",1844,NA,0.841,0.03
"8853","NIC",1845,NA,0.841,0.026
"8854","NIC",1846,NA,0.841,0.03
"8855","NIC",1847,NA,0.841,0.028
"8856","NIC",1848,NA,0.841,0.028
"8857","NIC",1849,NA,0.841,0.029
"8858","NIC",1850,NA,0.841,0.027
"8859","NIC",1851,NA,0.841,0.026
"8860","NIC",1852,NA,0.841,0.026
"8861","NIC",1853,NA,0.841,0.025
"8862","NIC",1854,NA,0.841,0.024
"8863","NIC",1855,NA,0.841,0.024
"8864","NIC",1856,NA,0.841,0.022
"8865","NIC",1857,NA,0.841,0.023
"8866","NIC",1858,NA,0.627,0.045
"8867","NIC",1859,NA,0.55,0.05
"8868","NIC",1860,NA,0.55,0.06
"8869","NIC",1861,NA,0.55,0.06
"8870","NIC",1862,NA,0.55,0.068
"8871","NIC",1863,NA,0.55,0.059
"8872","NIC",1864,NA,0.55,0.068
"8873","NIC",1865,NA,0.55,0.068
"8874","NIC",1866,NA,0.55,0.063
"8875","NIC",1867,NA,0.55,0.068
"8876","NIC",1868,NA,0.55,0.068
"8877","NIC",1869,NA,0.55,0.062
"8878","NIC",1870,NA,0.55,0.068
"8879","NIC",1871,NA,0.55,0.068
"8880","NIC",1872,NA,0.55,0.068
"8881","NIC",1873,NA,0.55,0.068
"8882","NIC",1874,NA,0.55,0.068
"8883","NIC",1875,NA,0.55,0.062
"8884","NIC",1876,NA,0.55,0.068
"8885","NIC",1877,NA,0.55,0.069
"8886","NIC",1878,NA,0.55,0.069
"8887","NIC",1879,NA,0.55,0.066
"8888","NIC",1880,NA,0.55,0.065
"8889","NIC",1881,NA,0.55,0.058
"8890","NIC",1882,NA,0.55,0.066
"8891","NIC",1883,NA,0.55,0.068
"8892","NIC",1884,NA,0.55,0.069
"8893","NIC",1885,NA,0.55,0.069
"8894","NIC",1886,NA,0.55,0.073
"8895","NIC",1887,NA,0.55,0.076
"8896","NIC",1888,NA,0.55,0.081
"8897","NIC",1889,NA,0.55,0.079
"8898","NIC",1890,NA,0.863,0.056
"8899","NIC",1891,NA,0.863,0.065
"8900","NIC",1892,NA,0.863,0.058
"8901","NIC",1893,NA,0.885,0.058
"8902","NIC",1894,NA,0.885,0.057
"8903","NIC",1895,NA,0.885,0.068
"8904","NIC",1896,NA,0.885,0.049
"8905","NIC",1897,NA,0.885,0.054
"8906","NIC",1898,NA,0.885,0.054
"8907","NIC",1899,NA,0.885,0.055
"8908","NIC",1900,-2.755,0.885,0.055
"8909","NIC",1901,-2.755,0.885,0.055
"8910","NIC",1902,-2.755,0.885,0.054
"8911","NIC",1903,-2.755,0.885,0.053
"8912","NIC",1904,-2.755,0.885,0.054
"8913","NIC",1905,-2.755,0.885,0.054
"8914","NIC",1906,-2.755,0.885,0.055
"8915","NIC",1907,-2.755,0.885,0.054
"8916","NIC",1908,-2.755,0.885,0.054
"8917","NIC",1909,-2.755,0.888,0.053
"8918","NIC",1910,-2.755,0.888,0.048
"8919","NIC",1911,-2.755,0.892,0.05
"8920","NIC",1912,-2.755,0.887,0.045
