"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP"
"1934","SGP","Singapore",2020,53.734,0,0,11.437,5.094,0,-0.001,28.957,5.871,12.558
"1935","SGP","Singapore",2021,49.668,0,0,15.295,6.249,0,0.001,27.978,7.059,12.63
"1936","SVN","Slovenia",1995,16.276,44.166,0.388,1.39,0.902,0,0.029,37.78,0,39.137
"1937","SVN","Slovenia",1996,17.986,40.835,1.65,1.385,0.942,0,0.029,38.144,0,38.141
"1938","SVN","Slovenia",1997,18.667,39.995,3.059,1.683,1.201,0,0.027,36.595,0,37.063
"1939","SVN","Slovenia",1998,17.743,39.449,3.306,2.148,1.252,0.312,0.023,37.353,0,37.848
"1940","SVN","Slovenia",1999,17.644,38.537,3.523,1.94,1.121,0.132,0.025,38.356,0,38.214
"1941","SVN","Slovenia",2000,18.014,39.606,4.071,1.694,1.146,0.061,0.025,36.615,0,37.699
"1942","SVN","Slovenia",2001,18.459,39.972,4.433,1.811,1.192,0.163,0.031,35.325,0,37.783
"1943","SVN","Slovenia",2002,19.005,39.196,4.397,1.682,1.131,0.085,0.029,35.719,0,38.282
"1944","SVN","Slovenia",2003,19.378,38.77,4.6,1.46,1.103,0.015,0.042,35.791,0,38.401
"1945","SVN","Slovenia",2004,19.926,38.741,4.645,1.548,1.087,0.111,0.037,35.139,0,38.462
"1946","SVN","Slovenia",2005,20.943,38.503,4.571,1.492,1.075,0.028,0.042,34.49,0,39.145
"1947","SVN","Slovenia",2006,22.268,38.102,3.848,1.55,1.134,0,0.046,34.232,0,38.687
"1948","SVN","Slovenia",2007,22.792,37.748,3.133,1.545,1.052,0,0.065,34.782,0,38.041
"1949","SVN","Slovenia",2008,22.051,39.292,1.823,1.511,1.087,0,0.078,35.322,0,37.302
"1950","SVN","Slovenia",2009,20.239,41.844,0.202,1.558,1.253,0,0.081,36.157,0,37.099
"1951","SVN","Slovenia",2010,19.588,41.818,0.204,1.613,1.261,0,0.099,36.777,0,37.788
"1952","SVN","Slovenia",2011,19.304,41.793,0.211,1.586,1.278,0,0.071,37.105,0,37.33
"1953","SVN","Slovenia",2012,18.281,42.04,0.188,1.66,1.38,0,0.068,37.831,0,37.638
"1954","SVN","Slovenia",2013,16.832,41.597,0.172,1.708,1.467,0,0.058,39.691,0,37.242
"1955","SVN","Slovenia",2014,17.42,41.069,0.144,1.664,1.379,0,0.049,39.702,0,37.179
"1956","SVN","Slovenia",2015,17.572,41.272,0.136,1.66,1.371,0,0.056,39.36,0,37.311
"1957","SVN","Slovenia",2016,18.296,41.155,0.131,1.683,1.386,0,0.055,38.736,0,37.385
"1958","SVN","Slovenia",2017,18.548,41.562,0.134,1.735,1.388,0,0.066,38.022,0,37.067
"1959","SVN","Slovenia",2018,19.599,41.446,0.127,1.618,1.307,0,0.057,37.21,0,37.239
"1960","SVN","Slovenia",2019,19.408,42.013,0.128,1.654,1.3,0,0.088,36.797,0,37.169
"1961","SVN","Slovenia",2020,19.443,45.128,0.124,1.684,1.351,0,0.057,33.622,0,37.235
"1962","SVN","Slovenia",2021,20.85,43.176,0.12,1.621,1.264,0,0.054,34.233,0,37.941
"1963","ZAF","South Africa",1990,55.9,0,0,1.58,0,0,0.126,41.475,1.045,21.88
"1964","ZAF","South Africa",1991,56.109,0,0,1.482,0,0,0.102,41.468,0.941,20.659
"1965","ZAF","South Africa",1992,56.436,0,0,1.381,0,0,0.116,41.281,0.903,19.405
"1966","ZAF","South Africa",1993,53.482,0,0,1.485,0,0,0.15,43.827,1.207,19.387
"1967","ZAF","South Africa",1994,53.187,0,0,1.848,0,0,0.217,43.911,1.053,19.789
"1968","ZAF","South Africa",1995,53.777,0,0,1.748,0,0,0.182,43.421,1.055,19.573
"1969","ZAF","South Africa",1996,55.945,0,0,1.663,0,0,0.166,41.408,0.984,20.119
"1970","ZAF","South Africa",1997,56.618,0,0,1.635,0,0,0.191,40.661,1.085,20.363
"1971","ZAF","South Africa",1998,58.314,0,0,1.481,0,0,0.151,39.295,0.909,21.178
"1972","ZAF","South Africa",1999,57.763,0,0,1.895,0,0,0.147,39.383,0.959,21.149
"1973","ZAF","South Africa",2000,56.711,0,0.411,1.81,0,0,0.206,39.923,1.144,20.089
"1974","ZAF","South Africa",2001,59.183,0,0.979,1.778,0,0,0.209,37.233,0.827,21.238
"1975","ZAF","South Africa",2002,57.024,1.037,1.108,1.819,0,0,0.174,37.075,1.937,20.685
"1976","ZAF","South Africa",2003,55.641,1.704,1.27,2.901,0.892,0,0.136,38.675,-0.192,20.221
"1977","ZAF","South Africa",2004,52.196,1.664,1.205,4.782,2.365,0,0.143,40.009,0.144,21.215
"1978","ZAF","South Africa",2005,52.575,1.546,1.155,5.618,3.082,0,0.149,38.899,0.206,22.799
"1979","ZAF","South Africa",2006,53.149,1.555,1.077,3.481,1.336,0,0.157,40.57,0.168,23.966
"1980","ZAF","South Africa",2007,53.581,1.483,1.041,5.174,3.167,0,0.128,38.56,0.162,25.279
"1981","ZAF","South Africa",2008,56.204,1.516,1.065,5.055,3.51,0,0.119,35.908,0.253,25.263
"1982","ZAF","South Africa",2009,55.18,1.634,1.193,5.511,4.194,0,0.137,36.626,-0.145,23.202
"1983","ZAF","South Africa",2010,52.102,1.574,1.166,5.677,4.393,0,0.121,39.478,0.003,23.122
"1984","ZAF","South Africa",2011,51.653,1.574,1.239,5.294,4.259,0,0.134,40.243,-0.003,23.982
"1985","ZAF","South Africa",2012,51.455,1.617,1.302,5.318,4.382,0,0.102,40.304,0.003,24.409
"1986","ZAF","South Africa",2013,51.179,1.48,1.242,5.371,4.324,0,0.132,40.727,0.001,24.764
"1987","ZAF","South Africa",2014,51.695,1.485,1.262,5.548,4.405,0,0.145,40.013,-0.003,25.42
"1988","ZAF","South Africa",2015,51.808,1.468,1.294,5.063,3.822,0,0.177,40.367,0,26.41
"1989","ZAF","South Africa",2016,51.65,1.437,1.219,5.457,4.174,0,0.148,40.236,0.001,26.008
"1990","ZAF","South Africa",2017,52.647,1.411,1.202,6.056,4.862,0,0.202,38.686,-0.001,26.03
"1991","ZAF","South Africa",2018,51.615,1.341,1.217,5.888,4.748,0,0.193,39.941,-0.001,26.532
"1992","ZAF","South Africa",2019,51.647,1.338,1.221,6.241,5.144,0,0.188,39.553,0.001,26.353
"1993","ZAF","South Africa",2020,50.847,1.353,0.898,6.753,5.679,0,0.211,40.149,0,25.16
"1994","ZAF","South Africa",2021,52.65,1.237,1.126,6.41,5.156,0,0.21,38.577,0,27.013
"1995","SWZ","Eswatini",1995,52.647,15.454,0,2.009,1.08,0,0,29.89,0,10.313
"1996","SWZ","Eswatini",1996,56.789,11.675,0,1.539,0.868,0,0,29.997,0,10.473
"1997","SWZ","Eswatini",1997,54.321,11.725,0,2.019,1.224,0,0,31.935,0,10.522
"1998","SWZ","Eswatini",1998,53.14,12.462,0,2.065,1.19,0,0,32.334,0,10.774
"1999","SWZ","Eswatini",1999,54.73,10.921,0,2.122,1.564,0,0,32.226,0,11.447
"2000","SWZ","Eswatini",2000,51.05,11.599,0,2.563,1.783,0,0,34.789,0,10.728
"2001","SWZ","Eswatini",2001,50.3,11.357,0,2.568,1.686,0,0,35.775,0,10.462
"2002","SWZ","Eswatini",2002,49.263,10.827,0,2.135,1.515,0,0,37.775,0,10.793
"2003","SWZ","Eswatini",2003,55.185,9.925,0,2.11,1.395,0,0,32.78,0,11.766
"2004","SWZ","Eswatini",2004,54.591,11.563,0,2.215,1.361,0,0,31.63,0,11.382
"2005","SWZ","Eswatini",2005,53.55,11.92,0,2.287,1.252,0,0,32.242,0,11.608
"2006","SWZ","Eswatini",2006,55.854,13.293,0,2.294,1.287,0,0,28.559,0,11.72
"2007","SWZ","Eswatini",2007,55.447,13.332,0,2.224,1.194,0,0,28.997,0,11.78
"2008","SWZ","Eswatini",2008,54.769,11.731,0,2.017,1.106,0,0,31.482,0,12.863
"2009","SWZ","Eswatini",2009,55.245,13.388,0,1.863,1.106,0,0,29.504,0,12.873
"2010","SWZ","Eswatini",2010,51.726,13.648,0,2.014,1.168,0,0,32.612,0,13.85
"2011","SWZ","Eswatini",2011,52.301,12.285,0,2.048,1.129,0,0,33.366,0,13.917
"2012","SWZ","Eswatini",2012,43.381,12.077,0,2.048,1.188,0,0,42.494,0,12.811
"2013","SWZ","Eswatini",2013,49.179,10.51,0,1.849,1.028,0,0,38.462,0,13.749
"2014","SWZ","Eswatini",2014,50.816,12.245,0,1.749,0.969,0,0,35.19,0,14.904
"2015","SWZ","Eswatini",2015,48.742,13.001,0,1.685,0.982,0,0,36.572,0,14.953
"2016","SWZ","Eswatini",2016,50.225,12.324,0,1.61,0.841,0,0,35.842,0,16.099
"2017","SWZ","Eswatini",2017,48.485,13.439,0,2.349,1.637,0,0,35.727,0,16.988
"2018","SWZ","Eswatini",2018,48.291,14.104,0,2.614,1.946,0,0,34.992,0,17.407
"2019","SWZ","Eswatini",2019,48.197,12.969,0,2.572,1.981,0,0,36.262,0,18.263
"2020","SWZ","Eswatini",2020,47.197,13.336,0,1.462,0.99,0,0,38.006,0,17.86
"2021","SWZ","Eswatini",2021,48.746,13.295,0,1.839,1.094,0,0,36.12,0,17.998
"2022","TTO","Trinidad and Tobago",1990,52.709,3.72,0,1.83,0.796,0,0.028,41.741,0,23.325
"2023","TTO","Trinidad and Tobago",1991,58.32,3.382,0,1.229,0.747,0,0.007,37.069,0,25.725
"2024","TTO","Trinidad and Tobago",1992,50.494,3.335,0,4.111,0.702,0,2.906,42.059,0,23.822
"2025","TTO","Trinidad and Tobago",1993,46.584,3.963,0,2.978,1.192,0,1.216,46.475,0,24.593
"2026","TTO","Trinidad and Tobago",1994,52.459,3.592,0,2.384,1.686,0,0.003,41.566,0,22.7
"2027","TTO","Trinidad and Tobago",1995,57.789,3.178,0,1.656,0.845,0,0.001,37.376,0,22.787
"2028","TTO","Trinidad and Tobago",1996,60.852,2.97,0,1.56,0.72,0,0.003,34.618,0,23.613
"2029","TTO","Trinidad and Tobago",1997,52.376,3.419,0,2.065,0.724,0,0.003,42.141,0,21.614
"2030","TTO","Trinidad and Tobago",1998,44.673,4.182,0,1.946,0.903,0,0.002,49.198,0,16.196
"2031","TTO","Trinidad and Tobago",1999,47.604,3.909,0,1.701,0.735,0,0.001,46.786,0,19.789
"2032","TTO","Trinidad and Tobago",2000,56.828,6.413,0,1.593,0.583,0,0,35.166,0,21.863
"2033","TTO","Trinidad and Tobago",2001,59.93,5.917,0,1.339,0.459,0,0,32.815,0,23.406
"2034","TTO","Trinidad and Tobago",2002,53.111,6.512,0,1.755,0.768,0,0,38.622,0,21.593
"2035","TTO","Trinidad and Tobago",2003,63.755,5.448,0,1.467,0.485,0,0,29.329,0,23.34
"2036","TTO","Trinidad and Tobago",2004,63.521,4.844,0,1.308,0.431,0,0,30.328,0,23.793
"2037","TTO","Trinidad and Tobago",2005,72.33,4.239,0,1.111,0.227,0,0,22.319,0,28.342
"2038","TTO","Trinidad and Tobago",2006,74.619,3.768,0,1.262,0.177,0,0,20.351,0,32.104
"2039","TTO","Trinidad and Tobago",2007,72.383,4.05,0,1.038,0.226,0,0,22.529,0,27.796
"2040","TTO","Trinidad and Tobago",2008,76.118,3.8,0,0.808,0.156,0,0,19.274,0,32.039
"2041","TTO","Trinidad and Tobago",2009,67.561,7.265,0,0.745,0.204,0,0,24.429,0,25.624
"2042","TTO","Trinidad and Tobago",2010,68.514,6.66,0,0.488,0.056,0,0,24.339,0,28.667
"2043","TTO","Trinidad and Tobago",2011,73.537,6.086,0,0.437,0.024,0,0,19.94,0,27.986
"2044","TTO","Trinidad and Tobago",2012,70.615,6.082,0,0.472,0.01,0,0,22.831,0,28.005
"2045","TTO","Trinidad and Tobago",2013,69.118,6.892,0,0.521,0.009,0,0,23.469,0,27.662
"2046","TTO","Trinidad and Tobago",2014,71.441,7.118,0,0.567,0.007,0,0,20.874,0,28.79
"2047","TTO","Trinidad and Tobago",2015,63.636,9.152,0,0.872,0.007,0,0,26.34,0,28.255
"2048","TTO","Trinidad and Tobago",2016,50.19,12.51,0,0.977,0.01,0,0,36.323,0,22.348
"2049","TTO","Trinidad and Tobago",2017,51.769,14.787,0,1.033,0.01,0,0,32.411,0,20.085
"2050","TTO","Trinidad and Tobago",2018,52.734,12.684,0,0.985,0.011,0,0,33.597,0,22.972
"2051","TTO","Trinidad and Tobago",2019,58.283,12.25,0,1.055,0.129,0,0,28.412,0,23.814
"2052","TTO","Trinidad and Tobago",2020,49.051,14.99,0,0.831,0.006,0,0,35.128,0,21.028
"2053","TTO","Trinidad and Tobago",2021,49.52,12.981,0,0.832,0.006,0,0,36.667,0,22.028
"2054","TUN","Tunisia",2000,22.568,21.553,1.482,1.126,0.096,0,0,51.821,1.45,23.308
"2055","TUN","Tunisia",2001,23.58,21.553,1.369,1.104,0.091,0,0,51.02,1.374,23.658
"2056","TUN","Tunisia",2002,25.182,22.302,0.989,1.022,0.077,0,0,49.145,1.361,23.673
"2057","TUN","Tunisia",2003,25.799,23.109,1.38,0.996,0.075,0,0,47.501,1.215,23.115
"2058","TUN","Tunisia",2004,25.864,23.08,1.292,1.004,0.073,0,0,47.44,1.32,23.004
"2059","TUN","Tunisia",2005,28.854,22.739,1.125,1.022,0.069,0,0,45.013,1.246,23.1
"2060","TUN","Tunisia",2006,28.257,24.628,1.23,1.208,0.114,0,0,43.049,1.629,23.232
"2061","TUN","Tunisia",2007,29.784,24.788,1.182,1.133,0.068,0,0,41.191,1.922,24.033
"2062","TUN","Tunisia",2008,31.086,24.055,0.962,1.059,0.075,0,0,40.963,1.875,25.583
"2063","TUN","Tunisia",2009,29.945,26.102,1.089,1.098,0.054,0,0,39.91,1.857,25.509
"2064","TUN","Tunisia",2010,29.696,27.003,1.161,1.034,0.057,0,0,39.481,1.625,25.919
"2065","TUN","Tunisia",2011,31.708,27.722,1.128,1.158,0.023,0,0,36.533,1.751,27.741
"2066","TUN","Tunisia",2012,28.913,28.514,1.094,1.113,0.037,0,0,38.541,1.824,27.712
"2067","TUN","Tunisia",2013,30.697,29.026,1.08,1.089,0.035,0,0,36.22,1.888,28.329
"2068","TUN","Tunisia",2014,31.823,27.531,1.138,1.026,0.033,0,0,36.4,2.08,29.29
"2069","TUN","Tunisia",2015,29.975,29.472,1.23,1.1,0.043,0,0,35.793,2.43,28.522
"2070","TUN","Tunisia",2016,27.765,31.641,1.297,1.124,0.042,0,0,35.805,2.367,27.911
"2071","TUN","Tunisia",2017,28.534,31.058,1.257,1.016,0.04,0,0,35.779,2.356,29.222
"2072","TUN","Tunisia",2018,26.546,29.051,1.197,0.911,0.038,0,0,39.746,2.549,29.937
"2073","TUN","Tunisia",2019,31.651,28.319,1.16,0.94,0.045,0,0,35.553,2.378,32.081
"2074","TUN","Tunisia",2020,30.919,30.858,1.147,0.794,0.037,0,0,34.452,1.83,32.456
"2075","TUN","Tunisia",2021,29.496,29.679,1.149,0.954,0.028,0,0,36.657,2.066,32.536
"2076","URY","Uruguay",1990,4.742,29.886,0,8.864,3.621,3.918,0,56.63,-0.122,18.384
"2077","URY","Uruguay",1991,3.816,31.356,0,7.947,3.803,2.644,0,56.393,0.488,19.143
"2078","URY","Uruguay",1992,5.172,30.68,0,8.755,3.853,3.442,0,54.8,0.592,20.132
"2079","URY","Uruguay",1993,6.686,30.139,0,9.075,4.671,2.966,0,53.39,0.71,19.691
"2080","URY","Uruguay",1994,6.685,29.978,0,9.264,4.729,3.057,0,53.352,0.72,19.443
"2081","URY","Uruguay",1995,7.125,29.532,0,9.388,5.205,2.897,0,53.663,0.291,19.693
"2082","URY","Uruguay",1996,7.671,28.259,0,9.565,5.563,2.921,0,54.231,0.274,19.885
"2083","URY","Uruguay",1997,7.131,27.312,0,9.998,5.328,3.61,0,55.464,0.095,20.475
"2084","URY","Uruguay",1998,8.299,27.565,0,9.128,5.203,2.936,0,54.867,0.14,20.578
"2085","URY","Uruguay",1999,13.406,27.62,0,8.424,4.951,2.644,0,50.297,0.252,21.415
"2086","URY","Uruguay",2000,13.553,27.544,0,8.582,5.06,2.756,0,50.074,0.247,21.395
"2087","URY","Uruguay",2001,12.72,25.909,0,8.868,5.33,2.615,0,52.26,0.244,21.648
"2088","URY","Uruguay",2002,14.268,22.827,0,9.983,5.108,3.63,0,52.543,0.38,21.232
"2089","URY","Uruguay",2003,13.856,18.692,0,11.46,5.357,4.414,0,55.228,0.764,21.871
"2090","URY","Uruguay",2004,13.889,18.201,0,11.112,5.313,4.211,0,55.949,0.848,22.362
"2091","URY","Uruguay",2005,13.017,20.164,0,11.444,5.257,4.651,0,54.431,0.944,23.012
"2092","URY","Uruguay",2006,13.974,20.293,0,9.819,4.356,4.035,0,55.047,0.867,24.209
"2093","URY","Uruguay",2007,14.554,20.183,0,9.384,4.029,3.82,0,55.035,0.844,23.644
"2094","URY","Uruguay",2008,19.646,20.842,0,9.223,3.969,4.126,0,49.587,0.703,24.146
"2095","URY","Uruguay",2009,19.775,23.089,0,9.142,3.677,4.572,0,47.233,0.761,23.949
"2096","URY","Uruguay",2010,20.001,23.363,0,8.908,3.823,4.114,0,47.101,0.627,24.253
"2097","URY","Uruguay",2011,19.625,24.214,0,8.568,3.644,3.93,0,47.022,0.571,24.594
"2098","URY","Uruguay",2012,19.745,25.819,0,8.267,3.614,3.813,0,45.612,0.557,24.86
"2099","URY","Uruguay",2013,21.032,26.503,0,7.937,3.566,3.605,0,43.965,0.563,25.353
"2100","URY","Uruguay",2014,20.031,27.666,0,8.006,3.566,3.757,0,43.734,0.564,25.256
"2101","URY","Uruguay",2015,21.126,27.439,0,8.141,3.737,3.71,0,42.754,0.54,25.183
"2102","URY","Uruguay",2016,23.024,26.954,0,8.247,3.805,3.769,0,41.207,0.569,25.595
"2103","URY","Uruguay",2017,25.317,26.58,0,7.771,3.674,3.447,0,39.739,0.593,26.868
"2104","URY","Uruguay",2018,26.29,26.11,0,7.578,3.676,3.269,0,39.421,0.601,26.965
"2105","URY","Uruguay",2019,26.135,26.426,0,7.701,3.671,3.437,0,39.117,0.621,26.573
"2106","URY","Uruguay",2020,26.616,25.017,0,7.793,3.777,3.387,0,39.965,0.609,26.678
"2107","URY","Uruguay",2021,26.105,24.163,0,7.679,3.715,3.264,0,41.457,0.595,26.511
"2108","VEN","Venezuela",1990,83.7,4.916,0,0.274,0,0,0.274,11.109,0,21.2
"2109","VEN","Venezuela",1991,81.161,4.288,0,0.317,0,0,0.317,14.233,0,14.013
"2110","VEN","Venezuela",1992,69.356,6.474,0,0.583,0,0,0.583,23.587,0,14.175
"2111","VEN","Venezuela",1993,65.291,5.643,0,0.444,0,0,0.444,28.622,0,11.89
"2112","VEN","Venezuela",1994,51.503,7.052,0,9.034,0,0,9.034,32.412,0,14.643
"2113","VEN","Venezuela",1995,49.767,5.384,0,0.27,0,0,0.27,44.579,0,13.46
"2114","VEN","Venezuela",1996,55.353,2.342,0,0.134,0,0,0.134,42.171,0,13.968
"2115","VEN","Venezuela",1997,54.737,2.164,0,0.078,0,0,0.078,43.022,0,18.12
"2116","VEN","Venezuela",1998,26.52,5.753,0,1.406,0,0,0.201,66.322,0,12.723
"2117","VEN","Venezuela",1999,30.15,5.85,0,7.738,0,0,0.384,56.262,0,13.89
"2118","VEN","Venezuela",2000,43.19,5.443,0,3.686,0,0,0.176,47.68,0,13.477
"2119","VEN","Venezuela",2001,37.331,6.231,0,1.189,0,0,0.188,55.25,0,12.107
"2120","VEN","Venezuela",2002,26.771,5.376,0,12.877,0,0,0.239,54.976,0,11.159
"2121","VEN","Venezuela",2003,28.906,4.998,0,12.826,0,0,0.156,53.271,0,11.966
"2122","VEN","Venezuela",2004,29.152,4.713,0,7.144,0,0,0.162,58.991,0,13.253
"2123","VEN","Venezuela",2005,38.375,3.914,0,5.869,0,0,0.114,51.843,0,15.877
"2124","VEN","Venezuela",2006,43.027,4.263,0,0.613,0,0,0.111,52.097,0,16.301
"2125","VEN","Venezuela",2007,44.793,5.029,0,3.237,0,0,0.125,46.94,0,16.988
"2126","VEN","Venezuela",2008,41.144,5.279,0,6.489,0,0,0.123,47.088,0,14.199
"2127","VEN","Venezuela",2009,38.766,6.705,0,0.174,0,0,0.174,54.355,0,14.192
"2128","VEN","Venezuela",2010,30.676,8.069,0,0.185,0,0,0.185,61.071,0,11.826
"2129","VEN","Venezuela",2011,29.188,7.087,0,0.15,0,0,0.15,58.65,4.925,13.447
"2130","VEN","Venezuela",2012,30.649,6.752,0,0.15,0,0,0.15,60.746,1.703,14.111
"2131","VEN","Venezuela",2013,28.923,6.613,0,0.164,0,0,0.164,62.941,1.359,14.424
"2132","419","Latin America and the Caribbean",1990,20.323,14.08,0.623,5.972,1.615,0.774,0.037,56.44,3.202,14.658
"2133","419","Latin America and the Caribbean",1991,20.397,14.718,0.569,5.527,1.452,0.583,0.021,56.935,2.851,14.372
"2134","419","Latin America and the Caribbean",1992,20.553,14.776,0.673,5.014,1.392,0.397,0.13,58.226,2.373,15.158
"2135","419","Latin America and the Caribbean",1993,20.443,15.084,0.711,4.993,1.342,0.401,0.07,58.244,2.074,15.405
"2136","419","Latin America and the Caribbean",1994,20.597,15.307,0.957,5.063,1.415,0.271,0.02,57.606,2.059,15.713
"2137","419","Latin America and the Caribbean",1995,21.551,15.397,0.936,4.725,1.409,0.17,0.023,57.216,1.839,15.961
"2138","419","Latin America and the Caribbean",1996,21.722,15.21,1.038,4.197,1.488,0.199,0.023,57.125,1.728,16.022
"2139","419","Latin America and the Caribbean",1997,21.055,14.833,1.052,3.952,1.416,0.226,0.016,58.136,1.925,16.316
"2140","419","Latin America and the Caribbean",1998,20.959,14.739,1.005,3.877,1.419,0.202,0.024,58.886,1.414,16.377
"2141","419","Latin America and the Caribbean",1999,21.537,14.996,0.984,3.998,1.45,0.168,0.027,57.899,1.476,16.665
"2142","419","Latin America and the Caribbean",2000,22.372,15.544,0.966,3.862,1.44,0.198,0.021,56.9,1.22,17.08
"2143","419","Latin America and the Caribbean",2001,22.932,15.777,0.911,4.361,1.519,0.171,0.022,55.559,1.286,17.342
"2144","419","Latin America and the Caribbean",2002,22.604,15.869,0.835,4.7,1.569,0.306,0.025,55.66,1.213,17.374
"2145","419","Latin America and the Caribbean",2003,23.426,14.793,0.833,4.636,1.623,0.36,0.023,55.302,1.234,17.743
"2146","419","Latin America and the Caribbean",2004,23.383,14.747,0.828,4.871,1.569,0.279,0.022,55.122,1.64,18.218
"2147","419","Latin America and the Caribbean",2005,25.041,14.462,0.782,5.399,1.63,0.286,0.017,53.42,1.473,18.8
"2148","419","Latin America and the Caribbean",2006,26.672,14.309,0.811,5.167,1.562,0.253,0.017,52.017,1.595,19.335
"2149","419","Latin America and the Caribbean",2007,26.983,13.923,0.836,5.096,1.512,0.289,0.018,51.796,1.366,19.96
"2150","419","Latin America and the Caribbean",2008,27.449,14.204,0.821,5.037,1.521,0.405,0.022,51.176,1.313,20.164
"2151","419","Latin America and the Caribbean",2009,27.224,15.539,0.87,4.334,1.666,0.381,0.063,50.511,1.521,19.381
"2152","419","Latin America and the Caribbean",2010,26.44,15.828,0.912,4.198,1.683,0.367,0.025,51.124,1.498,19.999
"2153","419","Latin America and the Caribbean",2011,27.123,15.823,0.92,4.345,1.594,0.438,0.02,50.505,1.284,20.398
"2154","419","Latin America and the Caribbean",2012,27.116,16.271,0.916,4.229,1.618,0.437,0.026,50.226,1.243,20.663
"2155","419","Latin America and the Caribbean",2013,27.093,16.727,0.879,4.293,1.827,0.426,0.025,49.701,1.307,20.766
"2156","419","Latin America and the Caribbean",2014,26.899,16.68,0.901,4.261,1.862,0.365,0.023,49.985,1.274,20.918
"2157","419","Latin America and the Caribbean",2015,26.53,16.905,0.882,4.17,1.721,0.378,0.038,50.266,1.247,21.367
"2158","419","Latin America and the Caribbean",2016,26.202,16.885,0.861,3.992,1.71,0.342,0.035,50.484,1.577,21.208
"2159","419","Latin America and the Caribbean",2017,26.019,17.346,0.873,3.996,1.757,0.306,0.046,50.453,1.313,21.202
"2160","419","Latin America and the Caribbean",2018,26.549,17.184,0.879,3.878,1.768,0.202,0.035,50.211,1.299,21.535
"2161","419","Latin America and the Caribbean",2019,26.555,17.408,0.878,3.974,1.779,0.227,0.03,49.8,1.385,21.666
"2162","419","Latin America and the Caribbean",2020,26.919,18.505,0.926,3.702,1.784,0.311,0.04,48.53,1.418,20.887
"2163","419","Latin America and the Caribbean",2021,26.653,17.023,0.815,4.14,1.867,0.309,0.054,50.028,1.341,21.653
"2164","OAVG","OECD - Average",1990,36.247,21.777,1.169,5.493,2.554,0.629,0.444,33.684,1.631,30.846
"2165","OAVG","OECD - Average",1991,35.155,23.14,1.588,5.259,2.586,0.559,0.428,33.194,1.665,31.287
"2166","OAVG","OECD - Average",1992,34.696,23.58,1.177,5.386,2.667,0.586,0.422,33.671,1.488,31.592
"2167","OAVG","OECD - Average",1993,34.407,24.386,1.08,5.441,2.796,0.596,0.411,33.452,1.235,31.979
"2168","OAVG","OECD - Average",1994,34.117,24.28,1.154,5.596,2.77,0.57,0.429,33.902,0.952,32.01
"2169","OAVG","OECD - Average",1995,32.961,25.472,1.056,5.061,2.658,0.517,0.351,34.428,1.021,32.134
"2170","OAVG","OECD - Average",1996,32.765,25.522,1.075,5.088,2.701,0.531,0.345,34.5,1.019,32.344
"2171","OAVG","OECD - Average",1997,33.086,25.229,1.199,5.146,2.677,0.516,0.346,34.255,1.084,32.573
"2172","OAVG","OECD - Average",1998,33.543,24.895,1.189,5.125,2.715,0.502,0.341,34.233,1.015,32.712
"2173","OAVG","OECD - Average",1999,33.174,24.974,1.255,5.377,2.693,0.522,0.363,34.222,0.998,32.946
"2174","OAVG","OECD - Average",2000,33.933,24.901,1.158,5.307,2.628,0.529,0.353,33.943,0.758,32.923
"2175","OAVG","OECD - Average",2001,33.635,25.402,1.166,5.263,2.693,0.51,0.34,33.731,0.803,32.444
"2176","OAVG","OECD - Average",2002,32.888,25.636,1.125,5.394,2.761,0.545,0.34,34.174,0.783,32.261
"2177","OAVG","OECD - Average",2003,32.658,25.692,1.166,5.458,2.802,0.49,0.327,34.365,0.659,32.138
"2178","OAVG","OECD - Average",2004,33.038,25.485,1.141,5.389,2.761,0.455,0.337,34.273,0.674,32.144
"2179","OAVG","OECD - Average",2005,33.811,25.045,1.142,5.416,2.751,0.46,0.332,33.91,0.675,32.629
"2180","OAVG","OECD - Average",2006,34.634,24.704,1.12,5.458,2.697,0.449,0.326,33.365,0.719,32.757
"2181","OAVG","OECD - Average",2007,35.218,24.52,1.118,5.401,2.695,0.459,0.329,33.057,0.687,32.847
"2182","OAVG","OECD - Average",2008,34.851,25.201,1.183,5.289,2.848,0.473,0.328,32.834,0.642,32.234
"2183","OAVG","OECD - Average",2009,32.642,26.775,1.201,5.437,3.186,0.446,0.34,33.225,0.72,31.484
"2184","OAVG","OECD - Average",2010,32.209,26.581,1.173,5.399,3.156,0.485,0.301,34.029,0.608,31.538
"2185","OAVG","OECD - Average",2011,32.507,26.368,1.246,5.442,3.166,0.563,0.292,33.815,0.622,31.922
"2186","OAVG","OECD - Average",2012,32.799,26.309,1.274,5.435,3.222,0.55,0.31,33.572,0.61,32.353
"2187","OAVG","OECD - Average",2013,32.925,26.285,1.274,5.556,3.236,0.555,0.323,33.354,0.606,32.634
"2188","OAVG","OECD - Average",2014,32.882,26.083,1.257,5.647,3.29,0.564,0.315,33.433,0.698,32.853
"2189","OAVG","OECD - Average",2015,33.16,25.921,1.237,5.716,3.278,0.545,0.337,33.352,0.613,32.911
