"","Country","Country_Name.x","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","wealth_gini","wealth_share_bottom50","wealth_share_top10","wealth_share_top1","Country_Name.y","e_peedgini","v2peedueq","v2x_corr","v2x_libdem","v2elfrfair","v2x_civlib","v2elpubfin"
"129","CZE","Czechia",2015,21.517,43.048,0,1.43,0.674,0,0.001,33.979,0.025,33.134,0.727791960564105,0.0465,0.5693,0.2413,"Czechia",NA,2.408,0.221,0.783,2.027,0.952,1.823
"130","CZE","Czechia",2016,22.167,42.856,0,1.435,0.65,0,0.001,33.508,0.034,34.031,0.728249408740027,0.0464,0.5697,0.2431,"Czechia",NA,2.408,0.221,0.78,2.027,0.943,1.823
"131","CZE","Czechia",2017,22.191,43.021,0,1.355,0.613,0,0.001,33.382,0.051,34.438,0.730653402245196,0.0461,0.5739,0.2503,"Czechia",NA,2.408,0.221,0.742,1.416,0.939,1.911
"132","CZE","Czechia",2018,22.563,43.844,0,1.301,0.574,0,0,32.278,0.014,34.975,0.733551997866812,0.0455,0.5783,0.2584,"Czechia",NA,2.408,0.214,0.725,0.759,0.943,2.038
"133","CZE","Czechia",2019,22.778,44.149,0,1.196,0.544,0,0,31.867,0.011,34.778,0.734187728575819,0.0453,0.5792,0.2603,"Czechia",NA,2.408,0.236,0.72,0.759,0.945,2.211
"134","CZE","Czechia",2020,22.929,45.44,0,0.585,0.585,0,0,31.038,0.009,34.757,0.734032241945101,0.0454,0.579,0.2598,"Czechia",NA,2.408,0.23,0.728,0.759,0.921,2.211
"135","CZE","Czechia",2021,20.761,47.345,0,0.563,0.559,0,0,31.321,0.01,34.742,0.73753140868871,0.0449,0.5846,0.2698,"Czechia",NA,2.408,0.183,0.716,1.92,0.916,2.211
"136","DNK","Denmark",1995,63.104,0.117,0.469,3.579,2.142,0.193,0.492,32.732,0,46.499,0.726110161983001,0.0246,0.5186,0.1901,"Denmark",8.709,3.053,0.002,0.882,1.593,0.972,3.188
"137","DNK","Denmark",1996,62.595,0.137,0.449,3.427,2.029,0.135,0.449,33.392,0,46.713,0.726937084484746,0.0241,0.5192,0.1897,"Denmark",8.535,3.053,0.002,0.882,1.593,0.972,3.188
"138","DNK","Denmark",1997,62.216,0.189,0.605,3.475,2.104,0,0.402,33.484,0.031,46.727,0.748628814207478,0.0171,0.5472,0.2172,"Denmark",8.343,3.053,0.002,0.882,1.593,0.972,3.188
"139","DNK","Denmark",1998,60.531,0.179,0.839,3.733,2.066,0,0.386,34.665,0.054,47.298,0.748686084687648,0.0165,0.5484,0.2213,"Denmark",8.081,3.053,0.002,0.881,1.591,0.972,3.188
"140","DNK","Denmark",1999,59.956,1.35,0.652,3.693,2.153,0,0.401,34.296,0.052,47.875,0.745708348466877,0.023,0.5543,0.2374,"Denmark",8.02,3.053,0.002,0.881,1.591,0.972,3.188
"141","DNK","Denmark",2000,61.423,1.359,0.363,3.334,2.181,0,0.46,33.458,0.063,46.875,0.727457086276189,0.033,0.5402,0.2269,"Denmark",7.756,3.053,0.002,0.881,1.591,0.972,3.188
"142","DNK","Denmark",2001,60.409,1.385,0.546,3.551,2.327,0,0.43,34.067,0.043,45.919,0.719962696588112,0.0297,0.5183,0.1912,"Denmark",7.655,3.053,0.002,0.882,1.619,0.972,3.188
"143","DNK","Denmark",2002,60.651,0.252,0.522,3.699,2.436,0,0.397,34.835,0.041,45.405,0.727152861052602,0.0207,0.5122,0.1787,"Denmark",7.54,3.053,0.002,0.883,1.619,0.972,3.188
"144","DNK","Denmark",2003,61.105,0.251,0.443,3.894,2.521,0,0.416,34.281,0.027,45.583,0.711618913332501,0.0315,0.5057,0.1751,"Denmark",7.379,3.053,0.002,0.883,1.619,0.972,3.188
"145","DNK","Denmark",2004,61.349,0.238,0.414,3.864,2.449,0,0.46,34.106,0.03,46.393,0.704500615879084,0.0391,0.5079,0.1876,"Denmark",7.31,3.053,0.002,0.883,1.619,0.972,3.188
"146","DNK","Denmark",2005,61.998,0.224,0.382,3.844,2.294,0,0.414,33.525,0.027,48.004,0.697484494125831,0.0488,0.5158,0.2142,"Denmark",7.119,3.053,0.002,0.895,1.902,0.972,3.188
"147","DNK","Denmark",2006,60.917,0.214,0.41,3.939,2.337,0,0.451,34.495,0.024,46.462,0.691339723399608,0.0522,0.5114,0.2151,"Denmark",6.93,3.053,0.002,0.896,1.902,0.972,3.188
"148","DNK","Denmark",2007,60.102,0.159,0.492,3.909,2.353,0,0.482,35.314,0.024,46.425,0.69325859059019,0.0502,0.5111,0.2102,"Denmark",6.738,3.053,0.002,0.896,1.905,0.972,3.188
"149","DNK","Denmark",2008,60.765,0.135,0.521,4.261,2.665,0,0.589,34.291,0.027,44.765,0.688652049638051,0.0447,0.4897,0.1755,"Denmark",6.617,3.053,0.002,0.898,1.905,0.972,3.188
"150","DNK","Denmark",2009,61.409,0.131,0.536,4.064,2.914,0,0.473,33.835,0.024,44.963,0.718174064192723,0.0274,0.5093,0.1913,"Denmark",6.556,3.053,0.002,0.898,1.905,0.972,3.188
"151","DNK","Denmark",2010,61.548,0.224,0.513,4.137,2.981,0,0.449,33.553,0.025,44.756,0.714197895431738,0.032,0.5107,0.2063,"Denmark",6.49,3.053,0.002,0.898,1.905,0.972,3.188
"152","DNK","Denmark",2011,61.255,0.247,0.56,4.22,3.024,0,0.579,33.697,0.021,44.793,0.715347306910886,0.0269,0.5016,0.1926,"Denmark",NA,3.053,0.002,0.898,1.911,0.972,3.188
"153","DNK","Denmark",2012,61.947,0.211,0.643,3.916,2.878,0,0.469,33.26,0.022,45.512,0.698963645643971,0.0383,0.4944,0.1962,"Denmark",NA,3.053,0.002,0.898,1.911,0.972,3.188
"154","DNK","Denmark",2013,62.775,0.183,0.692,3.952,2.978,0,0.445,32.381,0.017,45.888,0.702116342037044,0.0378,0.4997,0.2034,"Denmark",NA,3.053,0.002,0.897,1.911,0.965,3.188
"155","DNK","Denmark",2014,65.359,0.151,0.66,3.774,2.824,0,0.4,30.033,0.023,48.531,0.705168984221615,0.0374,0.5048,0.2104,"Denmark",NA,3.053,0.002,0.897,1.911,0.965,3.188
"156","DNK","Denmark",2015,63.401,0.147,0.628,4.176,2.995,0,0.552,31.613,0.034,46.057,0.703467045572836,0.0376,0.502,0.2066,"Denmark",NA,3.053,0.002,0.898,1.895,0.969,3.188
"157","DNK","Denmark",2016,62.903,0.125,0.616,4.035,2.965,0,0.442,32.293,0.029,45.494,0.704502787981454,0.0375,0.5037,0.2088,"Denmark",NA,3.053,0.002,0.895,1.895,0.968,3.188
"158","DNK","Denmark",2017,63.482,0.106,0.551,3.936,2.854,0,0.438,31.898,0.027,45.476,0.705684331735029,0.0373,0.5057,0.212,"Denmark",NA,3.053,0.002,0.892,1.895,0.968,3.188
"159","DNK","Denmark",2018,62.072,0.107,0.634,4.141,2.971,0,0.484,33.02,0.027,44.175,0.705887965299496,0.0373,0.506,0.2125,"Denmark",NA,3.053,0.002,0.892,1.895,0.963,3.188
"160","DNK","Denmark",2019,64.76,0.091,0.603,4.275,2.821,0,0.789,30.244,0.027,46.896,0.704124818586763,0.0375,0.5031,0.2083,"Denmark",NA,3.053,0.002,0.888,1.846,0.957,3.188
"161","DNK","Denmark",2020,64.722,0.124,0.383,4.162,2.88,0,0.61,30.584,0.024,47.252,0.704335933920078,0.0375,0.5034,0.2088,"Denmark",NA,3.053,0.002,0.882,1.846,0.942,3.188
"162","DNK","Denmark",2021,66.414,0.127,0.547,3.895,2.681,0,0.506,28.994,0.023,47.425,0.706487943340875,0.0372,0.507,0.2146,"Denmark",NA,3.053,0.002,0.885,1.846,0.952,3.188
"163","FIN","Finland",1995,36.145,30.825,0,2.221,1.006,0.08,0.381,30.604,0.205,44.5,0.733105432115412,0.025,0.5293,0.1401,"Finland",16.89,3.529,0.018,0.83,1.936,0.969,2.371
"164","FIN","Finland",1996,38.678,28.92,0,2.253,0.93,0.101,0.47,29.947,0.202,45.69,0.730611694225336,0.0293,0.5368,0.1509,"Finland",17.133,3.529,0.018,0.83,1.936,0.969,2.371
"165","FIN","Finland",1997,38.294,27.642,0,2.326,0.88,0.104,0.492,31.628,0.11,44.938,0.726594740336685,0.034,0.5421,0.1593,"Finland",17.355,3.529,0.018,0.83,1.936,0.969,2.371
"166","FIN","Finland",1998,39.36,27.261,0,2.391,0.852,0.107,0.526,30.892,0.096,44.792,0.737213038230616,0.0311,0.559,0.1724,"Finland",17.632,3.529,0.018,0.83,1.936,0.969,2.371
"167","FIN","Finland",1999,38.821,27.491,0,2.38,0.929,0.153,0.571,31.247,0.061,44.262,0.738529744464533,0.0329,0.567,0.1809,"Finland",17.031,3.529,0.018,0.829,1.95,0.969,2.371
"168","FIN","Finland",2000,43.101,25.236,0,2.431,0.913,0.287,0.589,29.184,0.048,45.759,0.739136091320153,0.0329,0.5697,0.1798,"Finland",17.332,3.529,0.018,0.828,1.95,0.969,2.371
"169","FIN","Finland",2001,40.833,26.913,0,2.325,0.97,0.204,0.617,29.835,0.093,43.115,0.735147474288228,0.0329,0.5612,0.1741,"Finland",17.258,3.529,0.018,0.828,1.95,0.969,2.371
"170","FIN","Finland",2002,40.533,26.515,0,2.398,0.987,0.176,0.703,30.452,0.101,43.275,0.745991997604079,0.025,0.5641,0.1731,"Finland",17.132,3.529,0.018,0.828,1.95,0.969,2.371
"171","FIN","Finland",2003,38.69,26.7,0,2.347,1.029,0.154,0.64,32.174,0.089,42.338,0.755525879677892,0.0194,0.5703,0.176,"Finland",16.986,3.529,0.018,0.833,1.939,0.969,2.371
"172","FIN","Finland",2004,38.526,26.801,0,2.568,1.032,0.177,0.712,32.021,0.084,41.748,0.764361802608078,0.0128,0.5722,0.1765,"Finland",16.534,3.529,0.018,0.834,1.939,0.969,2.371
"173","FIN","Finland",2005,38.219,27.27,0,2.736,1.047,0.186,0.702,31.677,0.098,42.037,0.762527766804154,0.0139,0.5698,0.1815,"Finland",16.424,3.529,0.018,0.834,1.939,0.969,2.371
"174","FIN","Finland",2006,38.004,27.866,0,2.527,1.079,0,0.694,31.523,0.08,42.085,0.765074337545574,0.0125,0.5698,0.188,"Finland",16.197,3.529,0.018,0.841,2.136,0.969,2.371
"175","FIN","Finland",2007,39.198,27.611,0,2.598,1.104,0,0.593,30.503,0.089,41.4,0.753352247194965,0.0182,0.5588,0.183,"Finland",15.999,3.529,0.018,0.84,2.152,0.969,2.371
"176","FIN","Finland",2008,38.916,27.981,0,2.566,1.145,0,0.816,30.446,0.091,41.09,0.741274832747143,0.0202,0.5371,0.167,"Finland",15.902,3.529,0.018,0.84,2.152,0.969,2.371
"177","FIN","Finland",2009,35.768,29.763,0,2.568,1.314,0,0.594,31.808,0.093,40.773,0.738871107836864,0.0233,0.5392,0.1775,"Finland",15.505,3.529,0.018,0.84,2.152,0.969,2.371
"178","FIN","Finland",2010,35.516,29.677,0,2.735,1.532,0,0.507,31.982,0.09,40.562,0.746773254163294,0.0212,0.5516,0.1853,"Finland",15.462,3.529,0.018,0.84,2.152,0.969,2.371
"179","FIN","Finland",2011,35.449,28.732,0,2.584,1.449,0,0.477,33.148,0.088,41.794,0.745171668950142,0.0198,0.5459,0.1745,"Finland",NA,3.529,0.018,0.842,2.17,0.969,2.371
"180","FIN","Finland",2012,34.247,29.625,0,2.769,1.489,0,0.597,33.271,0.088,42.415,0.734747329959959,0.0263,0.5418,0.1729,"Finland",NA,3.529,0.018,0.844,2.17,0.969,2.371
"181","FIN","Finland",2013,34.725,28.901,0,2.93,1.537,0,0.728,33.371,0.072,43.406,0.733485970233666,0.0292,0.548,0.1782,"Finland",NA,3.529,0.014,0.848,2.17,0.968,2.331
"182","FIN","Finland",2014,34.966,28.892,0,3.02,1.679,0,0.554,33.037,0.084,43.513,0.732323181188988,0.03,0.5476,0.1783,"Finland",NA,3.529,0.014,0.848,2.17,0.968,2.331
"183","FIN","Finland",2015,35.185,28.954,0,3.279,1.742,0,0.686,32.494,0.088,43.524,0.73790334486354,0.0262,0.5495,0.1762,"Finland",NA,3.529,0.015,0.823,2.08,0.959,2.331
"184","FIN","Finland",2016,34.625,29.049,0,3.223,1.756,0,0.549,32.998,0.104,43.727,0.747724870315906,0.0197,0.5537,0.1768,"Finland",NA,3.529,0.015,0.822,2.08,0.959,2.331
"185","FIN","Finland",2017,35.474,27.839,0,3.567,1.829,0,0.937,33.058,0.063,42.857,0.753665488639868,0.0167,0.5583,0.1811,"Finland",NA,3.529,0.015,0.827,2.08,0.963,2.331
"186","FIN","Finland",2018,34.868,27.938,0,3.384,1.832,0,0.699,33.765,0.044,42.387,0.753556486837695,0.0168,0.5581,0.1814,"Finland",NA,2.263,0.024,0.837,2.075,0.966,2.703
"187","FIN","Finland",2019,34.967,27.894,0,3.428,1.844,0,0.738,33.662,0.05,42.291,0.752193675509616,0.017,0.5558,0.1781,"Finland",NA,1.807,0.013,0.833,2.065,0.961,2.703
"188","FIN","Finland",2020,35.099,27.433,0,3.583,1.958,0,0.8,33.812,0.073,41.846,0.75201439416287,0.017,0.5555,0.1775,"Finland",NA,1.807,0.013,0.835,2.065,0.96,2.703
"189","FIN","Finland",2021,36.113,27.869,0,3.497,1.81,0,0.763,32.421,0.1,43.166,0.753492191740577,0.0169,0.5581,0.1824,"Finland",NA,1.807,0.013,0.828,2.065,0.953,2.703
"190","FRA","France",1990,16.057,44.065,1.903,6.324,3.414,0.603,0.951,28.41,3.241,41.173,0.645081878299393,0.0844,0.5027,0.1718,"France",18.856,2.495,0.061,0.806,1.872,0.954,1.33
"191","FRA","France",1991,16.854,43.831,1.906,6.307,3.462,0.573,0.924,27.21,3.892,41.552,0.648667026970529,0.0822,0.5065,0.181,"France",19.236,2.495,0.061,0.806,1.872,0.954,1.33
"192","FRA","France",1992,15.998,43.994,2.11,7.66,4.077,1.166,1.115,26.478,3.76,41.575,0.659666015149476,0.0735,0.51,0.1749,"France",19.678,2.495,0.061,0.806,1.872,0.954,1.33
"193","FRA","France",1993,15.838,45.518,2.198,6.445,4.166,0.233,0.873,26.212,3.789,42.744,0.661591473143126,0.0739,0.5121,0.1878,"France",20.091,2.495,0.061,0.802,1.882,0.954,1.933
"194","FRA","France",1994,16.111,43.983,2.335,6.74,4.351,0.254,0.903,27.064,3.767,42.82,0.661919788074002,0.0729,0.512,0.1932,"France",20.311,2.495,0.061,0.805,1.882,0.954,2.454
"195","FRA","France",1995,16.181,42.554,2.478,6.656,4.471,0.252,0.82,28.285,3.846,42.452,0.684438810838394,0.0636,0.5334,0.2,"France",20.688,2.495,0.061,0.799,1.858,0.954,2.799
"196","FRA","France",1996,16.779,41.583,2.475,6.73,4.589,0.25,0.884,28.507,3.926,43.559,0.7034095058277,0.0597,0.5634,0.2372,"France",20.983,2.495,0.061,0.803,1.858,0.954,2.799
"197","FRA","France",1997,18.091,40.335,2.551,7.097,4.626,0.272,1.073,28.007,3.918,43.776,0.712730129098745,0.058,0.5775,0.2583,"France",21.265,2.495,0.061,0.803,1.859,0.954,2.799
"198","FRA","France",1998,23.038,35.895,2.379,7.096,4.62,0.29,0.947,27.569,4.023,43.537,0.721718358642249,0.0557,0.5916,0.2745,"France",21.627,2.495,0.061,0.803,1.859,0.954,2.799
"199","FRA","France",1999,23.843,35.712,2.35,7.108,4.541,0.314,1.054,27.158,3.829,44.248,0.723534493562738,0.0557,0.5954,0.2842,"France",21.635,2.495,0.061,0.803,1.859,0.954,2.799
"200","FRA","France",2000,24.837,35.849,2.315,6.855,4.257,0.378,1.071,26.395,3.748,43.43,0.72639504530747,0.0541,0.5981,0.286,"France",22.072,2.495,0.061,0.803,1.859,0.954,2.799
"201","FRA","France",2001,25.288,36.123,2.287,6.828,4.274,0.4,1.098,25.844,3.63,43.101,0.721099932485842,0.0552,0.5908,0.2749,"France",21.763,2.495,0.061,0.803,1.859,0.954,2.799
"202","FRA","France",2002,23.842,36.913,2.453,6.997,4.463,0.365,1.058,26.282,3.512,42.404,0.711861721944004,0.0571,0.577,0.2592,"France",21.474,2.495,0.061,0.804,1.892,0.954,2.799
"203","FRA","France",2003,23.127,37.613,2.496,7.184,4.603,0.341,1.066,26.093,3.487,42.239,0.708416261281869,0.0567,0.5701,0.2515,"France",21.21,2.495,0.061,0.804,1.892,0.954,2.799
"204","FRA","France",2004,23.302,36.959,2.586,7.465,4.637,0.356,1.187,26.133,3.556,42.413,0.704235192805129,0.0569,0.5628,0.244,"France",21.327,2.495,0.061,0.804,1.892,0.954,2.799
"205","FRA","France",2005,23.46,36.849,2.672,7.71,4.754,0.401,1.183,25.898,3.411,42.904,0.699192295089354,0.057,0.554,0.2304,"France",21.04,2.495,0.061,0.804,1.892,0.954,2.799
"206","FRA","France",2006,24.117,36.877,2.636,7.794,4.773,0.455,1.039,25.348,3.229,43.273,0.702654750833034,0.0546,0.557,0.2262,"France",20.738,2.495,0.061,0.804,1.892,0.954,2.799
"207","FRA","France",2007,23.796,36.962,2.755,7.896,4.828,0.528,1.072,25.297,3.293,42.545,0.70744947352015,0.0524,0.5621,0.228,"France",20.447,2.495,0.061,0.809,2.161,0.954,2.799
"208","FRA","France",2008,24.062,37.154,2.875,7.663,4.94,0.489,0.93,25.081,3.165,42.332,0.704498198234525,0.0529,0.5568,0.2206,"France",20.247,2.495,0.061,0.816,2.161,0.954,2.799
"209","FRA","France",2009,20.632,39.189,3.176,8.002,5.608,0.442,0.922,25.597,3.405,41.528,0.710549554985739,0.05,0.5632,0.2218,"France",20.187,2.495,0.061,0.816,2.161,0.954,2.799
"210","FRA","France",2010,22.564,38.214,3.185,8.387,5.659,0.527,0.914,26.557,1.093,42.145,0.725336740758522,0.0441,0.5802,0.2406,"France",20.08,2.495,0.061,0.816,2.161,0.954,2.799
"211","FRA","France",2011,23.19,37.451,3.101,8.402,5.581,0.479,0.965,26.488,1.369,43.334,0.718393828784414,0.0471,0.5725,0.235,"France",NA,2.495,0.061,0.818,2.161,0.954,2.799
"212","FRA","France",2012,23.902,37.073,3.189,8.5,5.632,0.539,1.03,26.231,1.106,44.36,0.712945282451663,0.0499,0.5672,0.2291,"France",NA,2.495,0.061,0.823,2.151,0.954,2.799
"213","FRA","France",2013,24.383,36.88,3.478,8.455,5.679,0.452,1.081,25.696,1.107,45.367,0.718707015176058,0.0477,0.573,0.2354,"France",NA,2.495,0.053,0.826,2.151,0.954,2.799
"214","FRA","France",2014,23.739,37.212,3.505,8.572,5.679,0.546,1.054,25.878,1.094,45.449,0.721293499570251,0.0471,0.5771,0.2402,"France",NA,2.495,0.053,0.823,2.151,0.951,2.799
"215","FRA","France",2015,23.378,36.923,3.454,8.956,5.769,0.521,1.228,26.149,1.141,45.281,0.721216396573929,0.0471,0.577,0.2401,"France",NA,2.495,0.053,0.823,2.151,0.951,2.799
"216","FRA","France",2016,23.314,36.76,3.415,9.06,5.866,0.474,1.223,26.406,1.045,45.374,0.721000559379881,0.0472,0.5766,0.2397,"France",NA,2.495,0.053,0.823,2.151,0.951,2.799
"217","FRA","France",2017,23.606,36.327,3.36,9.219,5.755,0.475,1.345,26.438,1.049,46.068,0.72067735168747,0.0472,0.5761,0.2392,"France",NA,2.495,0.053,0.822,2.098,0.951,2.799
"218","FRA","France",2018,25.102,34.914,3.29,8.696,5.497,0.169,1.319,26.913,1.084,45.878,0.720841797669841,0.0472,0.5764,0.2395,"France",NA,2.009,0.061,0.803,2.098,0.949,2.799
"219","FRA","France",2019,25.666,33.034,3.962,8.66,5.262,0.187,1.391,27.558,1.119,44.885,0.721146535818541,0.0472,0.5769,0.24,"France",NA,1.791,0.064,0.804,2.098,0.944,2.799
"220","FRA","France",2020,26.173,32.686,4.126,8.741,5.233,0.19,1.43,27.082,1.192,45.361,0.721153517741115,0.0472,0.5769,0.24,"France",NA,1.791,0.057,0.794,2.098,0.918,2.799
"221","FRA","France",2021,26.576,32.806,4.08,8.471,4.522,0.184,1.646,27.108,0.959,45.168,0.7211605014339,0.0472,0.5769,0.24,"France",NA,1.791,0.057,0.791,2.098,0.92,2.799
"222","DEU","Germany",1995,30.269,38.963,0,2.769,1.021,1.007,0.264,27.981,0.019,36.312,0.72714604966086,0.0408,0.5632,0.2462,"Germany",11.205,2.198,0.011,0.862,2.472,0.969,3.528
"223","DEU","Germany",1996,28.618,40.252,0,3.037,1.096,1.136,0.302,28.074,0.018,35.666,0.727753177267871,0.0407,0.5642,0.2472,"Germany",11.15,2.198,0.011,0.862,2.472,0.969,3.528
"224","DEU","Germany",1997,28.153,41.162,0,2.756,1.143,0.613,0.3,27.912,0.018,35.35,0.728216209313715,0.0406,0.5649,0.2479,"Germany",11.085,2.198,0.011,0.862,2.472,0.969,3.528
"225","DEU","Germany",1998,29.375,40.463,0,2.375,1.159,0.076,0.344,27.77,0.017,35.539,0.728824889019222,0.0405,0.5659,0.2489,"Germany",11.112,2.198,0.01,0.863,2.466,0.969,3.528
"226","DEU","Germany",1999,29.833,39.271,0,2.476,1.157,0.072,0.409,28.403,0.016,36.253,0.730106263481431,0.0389,0.5638,0.2469,"Germany",11.716,2.198,0.01,0.866,2.466,0.969,3.528
"227","DEU","Germany",2000,30.148,39.038,0,2.282,1.154,0.056,0.389,28.51,0.022,36.369,0.732057132120488,0.0373,0.5626,0.2462,"Germany",11.899,2.198,0.01,0.866,2.466,0.969,3.528
"228","DEU","Germany",2001,28.788,39.757,0,2.287,1.189,0.038,0.402,29.148,0.02,35.127,0.734203316343269,0.0356,0.5618,0.2462,"Germany",11.466,2.198,0.01,0.866,2.466,0.969,3.528
"229","DEU","Germany",2002,27.969,40.274,0,2.285,1.219,0.031,0.398,29.455,0.018,34.559,0.736956826255536,0.0338,0.5619,0.2477,"Germany",11.14,2.198,0.01,0.864,2.493,0.969,3.528
"230","DEU","Germany",2003,27.436,40.509,0,2.356,1.257,0.03,0.439,29.682,0.018,34.745,0.73948360458968,0.032,0.5616,0.2495,"Germany",10.896,2.198,0.01,0.858,2.493,0.969,3.528
"231","DEU","Germany",2004,27.067,40.308,0,2.443,1.28,0.01,0.551,30.174,0.008,34.329,0.74369738165359,0.0302,0.5674,0.2525,"Germany",11.952,2.198,0.01,0.858,2.493,0.969,3.528
"232","DEU","Germany",2005,27.883,39.554,0,2.442,1.301,0.012,0.52,30.111,0.01,34.419,0.749803839179833,0.028,0.5763,0.2588,"Germany",11.784,2.198,0.01,0.861,2.5,0.969,3.528
"233","DEU","Germany",2006,30.061,38.037,0,2.438,1.248,0.003,0.452,29.454,0.01,34.938,0.753431649589743,0.0263,0.5811,0.2607,"Germany",11.555,2.198,0.01,0.866,2.5,0.969,3.528
"234","DEU","Germany",2007,30.942,36.275,0,2.474,1.212,0.001,0.475,30.298,0.011,35.375,0.759504277405824,0.024,0.5898,0.2669,"Germany",11.335,2.198,0.01,0.866,2.5,0.969,3.528
"235","DEU","Germany",2008,31.664,35.981,0,2.334,1.184,-0.001,0.523,30.011,0.011,35.844,0.762161883467741,0.0225,0.5929,0.2672,"Germany",11.177,2.198,0.01,0.866,2.5,0.969,3.528
"236","DEU","Germany",2009,28.588,38.416,0,2.268,1.219,0.001,0.507,30.716,0.011,36.682,0.756967865886566,0.0244,0.5879,0.2618,"Germany",12.132,2.198,0.011,0.866,2.499,0.969,3.528
"237","DEU","Germany",2010,28.295,38.887,0,2.306,1.242,0,0.483,30.501,0.011,35.531,0.750578149408767,0.0266,0.5809,0.2547,"Germany",12.031,2.198,0.011,0.869,2.499,0.969,3.528
"238","DEU","Germany",2011,29.226,38.228,0,2.369,1.201,0.076,0.437,30.165,0.012,36.085,0.745608905440662,0.0286,0.5763,0.2506,"Germany",NA,2.198,0.011,0.869,2.499,0.969,3.528
"239","DEU","Germany",2012,30.258,37.914,0,2.432,1.189,0.086,0.426,29.384,0.012,36.816,0.739934188477861,0.0308,0.5705,0.2457,"Germany",NA,2.198,0.011,0.869,2.499,0.968,3.528
"240","DEU","Germany",2013,30.795,37.768,0,2.513,1.191,0.067,0.446,28.912,0.012,36.954,0.737970707951234,0.0322,0.5707,0.2476,"Germany",NA,2.198,0.011,0.856,2.043,0.965,3.528
"241","DEU","Germany",2014,30.913,37.83,0,2.614,1.178,0.064,0.506,28.626,0.016,36.812,0.738570510618771,0.032,0.5722,0.2501,"Germany",NA,2.198,0.011,0.848,2.043,0.965,3.528
"242","DEU","Germany",2015,31.13,37.637,0,2.874,1.171,0.149,0.557,28.34,0.019,37.3,0.738297045091144,0.032,0.5724,0.2518,"Germany",NA,2.198,0.011,0.847,2.043,0.962,3.528
"243","DEU","Germany",2016,31.828,37.635,0,2.879,1.154,0.084,0.592,27.639,0.02,37.75,0.738614150427878,0.0319,0.5735,0.255,"Germany",NA,2.198,0.011,0.847,2.043,0.962,3.528
"244","DEU","Germany",2017,32.524,37.894,0,2.779,1.133,0.085,0.496,26.782,0.02,37.733,0.738844696472114,0.0318,0.5745,0.2586,"Germany",NA,2.198,0.011,0.843,2.038,0.962,3.528
"245","DEU","Germany",2018,32.748,37.678,0,2.805,1.097,0.093,0.526,26.748,0.021,38.457,0.739549226360353,0.0317,0.5763,0.2636,"Germany",NA,2.198,0.013,0.833,2.038,0.961,3.528
"246","DEU","Germany",2019,32.576,37.872,0,2.883,1.076,0.109,0.521,26.645,0.024,38.619,0.739599949225763,0.0317,0.5764,0.2636,"Germany",NA,2.572,0.013,0.832,2.038,0.962,3.528
"247","DEU","Germany",2020,31.337,39.679,0,3.286,1.137,0.117,0.671,25.682,0.016,37.931,0.739610121080588,0.0317,0.5764,0.2637,"Germany",NA,2.572,0.016,0.828,2.038,0.955,3.528
"248","DEU","Germany",2021,32.639,37.573,0,3.152,1.054,0.124,0.687,26.618,0.018,39.316,0.739620282932222,0.0317,0.5764,0.2637,"Germany",NA,2.572,0.016,0.823,1.825,0.955,3.528
"249","GRC","Greece",1995,20.707,31.77,0,5.97,0.805,1.537,1.04,41.554,0,28.313,0.706575638837421,0.0485,0.5093,0.176,"Greece",24.149,2.531,0.267,0.794,2.115,0.951,1.812
"250","GRC","Greece",1996,19.864,31.829,0,6.327,0.88,1.647,0.829,41.98,0,28.455,0.711526187658023,0.0476,0.5175,0.1886,"Greece",23.978,2.531,0.267,0.797,2.095,0.951,1.812
"251","GRC","Greece",1997,21.607,31.357,0,6.656,0.838,1.654,0.779,40.38,0,29.561,0.701207943585246,0.0493,0.4999,0.1554,"Greece",23.804,2.531,0.267,0.797,2.095,0.951,1.812
"252","GRC","Greece",1998,25.036,30.819,0,6.404,0.776,1.628,0.797,37.742,0,30.755,0.700183576012435,0.0494,0.4981,0.1508,"Greece",23.69,2.531,0.255,0.797,2.095,0.951,1.812
"253","GRC","Greece",1999,25.317,30.161,0,7.513,0.801,1.574,0.686,37.009,0,31.817,0.703517682745996,0.0488,0.5035,0.1589,"Greece",23.909,2.531,0.255,0.797,2.095,0.951,1.812
"254","GRC","Greece",2000,26.82,30.256,0,7.691,0.788,1.512,0.788,35.233,0,33.424,0.703945795930252,0.0487,0.5041,0.1589,"Greece",23.809,2.531,0.255,0.798,2.118,0.951,1.812
"255","GRC","Greece",2001,24.4,31.918,0,6.767,0.802,1.5,0.739,36.915,0,31.937,0.704830449715899,0.0486,0.5057,0.1621,"Greece",23.713,2.531,0.255,0.8,2.118,0.951,2.526
"256","GRC","Greece",2002,24.026,33.457,0,5.956,0.836,1.401,0.624,36.561,0,33.147,0.700530534957949,0.0494,0.4988,0.1539,"Greece",23.62,2.531,0.255,0.8,2.118,0.951,2.526
