"","country","year","Wealth_Gini","Wealth_Share_bottom50","Wealth_Share_top10","Wealth_Share_top1","IncomePost_Gini","IncomePre_Gini","IncomeDispPost_Share_bottom50","IncomeDispPost_Share_top10","IncomeDispPost_Share_top1","iso3c"
"424","HR",2008,0.747952722979193,0.0397,0.5964,0.2581,0.38940653202693,0.455828598328171,0.2181,1,0.0725,"HRV"
"425","HR",2009,0.745890550490259,0.0401,0.5931,0.2547,0.371074914555764,0.452660079090617,0.2201,1,0.0626,"HRV"
"426","HR",2010,0.745758066770634,0.0401,0.5929,0.2545,0.377980031375521,0.460869032981165,0.217,1,0.0673,"HRV"
"427","HR",2011,0.747607856258867,0.0398,0.5959,0.2576,0.354846425314093,0.466497398291638,0.2141,1,0.0761,"HRV"
"428","HR",2012,0.747244476257805,0.0398,0.5953,0.257,0.374464169807745,0.465869705156031,0.2167,1,0.0675,"HRV"
"429","HR",2013,0.747735589726574,0.0397,0.5961,0.2578,0.378814868248764,0.460724738592452,0.2206,1,0.0808,"HRV"
"430","HR",2014,0.748360195703185,0.0396,0.5971,0.2588,0.385602098440353,0.467084378456667,0.2154,1,0.0824,"HRV"
"431","HR",2015,0.748368423025056,0.0396,0.5971,0.2588,0.387239008832196,0.466929541899553,0.2159,1,0.088,"HRV"
"432","HR",2016,0.746511785181724,0.04,0.5941,0.2557,0.373722493114398,0.457659533856319,0.2213,1,0.0743,"HRV"
"433","HR",2017,0.674066824741189,0.0756,0.5117,0.192,0.381618852690471,0.460684841340916,0.2174,1,0.0805,"HRV"
"434","HR",2018,0.749384497915003,0.0394,0.5987,0.2605,0.376153434284982,0.466078762757213,0.2215,1,0.0784,"HRV"
"435","HR",2019,0.749086190483752,0.0395,0.5983,0.26,0.373003018993936,0.475207290233321,0.2226,1,0.0754,"HRV"
"436","HR",2020,0.749094673415584,0.0395,0.5983,0.26,0.368844142835783,0.473932570728964,0.2233,1,0.0719,"HRV"
"437","HR",2021,0.749103140049243,0.0395,0.5983,0.2601,0.382910851896986,0.46024656868949,0.2232,1,0.0722,"HRV"
"438","HU",1995,0.744849221616768,0.0438,0.5912,0.2415,0.448009626689625,0.323124196087564,0.3234,1,0.0578,"HUN"
"439","HU",1996,0.744861494133872,0.0438,0.5913,0.2415,0.431238076060808,0.321902162057457,0.3246,1,0.0647,"HUN"
"440","HU",1997,0.744990725689519,0.0437,0.5915,0.2417,0.42647665397352,0.33612759384981,0.3211,1,0.0665,"HUN"
"441","HU",1998,0.745033971413179,0.0437,0.5915,0.2418,0.454632189759849,0.345235741869001,0.3207,1,0.068,"HUN"
"442","HU",1999,0.745232850634224,0.0437,0.5919,0.2421,0.625978735606566,0.357622413731155,0.3052,1,0.0717,"HUN"
"443","HU",2000,0.745120748945709,0.0437,0.5917,0.2419,0.613930323092226,0.378034801544301,0.304,1,0.0682,"HUN"
"444","HU",2001,0.746132100597031,0.0435,0.5933,0.2435,0.438639806488357,0.359307307863372,0.3019,1,0.074,"HUN"
"445","HU",2002,0.747282908812217,0.0433,0.5952,0.2453,0.579765203885305,0.386703821988235,0.2898,1,0.084,"HUN"
"446","HU",2003,0.74726230100103,0.0433,0.5952,0.2452,0.626000930915509,0.39846195886337,0.2853,1,0.0821,"HUN"
"447","HU",2004,0.746606357896695,0.0434,0.5941,0.2442,0.637359661192644,0.396164066485065,0.2972,1,0.0788,"HUN"
"448","HU",2005,0.74867317930147,0.043,0.5975,0.2474,0.501053185773756,0.368213832024376,0.2868,1,0.0933,"HUN"
"449","HU",2006,0.750726213950287,0.0426,0.6008,0.2507,0.529716063084051,0.45015721981664,0.2763,1,0.102,"HUN"
"450","HU",2007,0.751195816880362,0.0425,0.6015,0.2514,0.144893735563079,0.503876567100198,0.2764,1,0.0841,"HUN"
"451","HU",2008,0.749953786722678,0.0428,0.5995,0.2495,0.149579774161879,0.48372667732688,0.2844,1,0.0815,"HUN"
"452","HU",2009,0.748592793949655,0.0431,0.5973,0.2473,0.154126628082741,0.469994754109308,0.2832,1,0.0836,"HUN"
"453","HU",2010,0.749154250179245,0.0429,0.5983,0.2482,0.344073395171453,0.427564033841868,0.263,1,0.0957,"HUN"
"454","HU",2011,0.747804547369746,0.0432,0.5961,0.2461,0.337360083894627,0.420884555404708,0.2665,1,0.0904,"HUN"
"455","HU",2012,0.746827285063944,0.0434,0.5945,0.2446,0.339023589971777,0.41343754248015,0.2644,1,0.0835,"HUN"
"456","HU",2013,0.748680501857223,0.043,0.5975,0.2475,0.345154294833534,0.42621323164941,0.263,1,0.0967,"HUN"
"457","HU",2014,0.747882103547497,0.0432,0.5962,0.2462,0.349704972032658,0.424552678969146,0.2595,1,0.0977,"HUN"
"458","HU",2015,0.756463457517413,0.0442,0.6188,0.2724,0.341575622804303,0.425451027603856,0.2647,1,0.0966,"HUN"
"459","HU",2016,0.776237215337034,0.0388,0.6475,0.3032,0.348450317888247,0.422716620137521,0.2605,1,0.0983,"HUN"
"460","HU",2017,0.790879782478186,0.036,0.6716,0.3335,0.345849051362492,0.42289914881081,0.2628,1,0.0934,"HUN"
"461","HU",2018,0.790077523879233,0.0362,0.6703,0.3321,0.343183809354997,0.426773794512346,0.2625,1,0.0922,"HUN"
"462","HU",2019,0.790590248555077,0.0361,0.6711,0.333,0.347332686814582,0.429398160944238,0.2619,1,0.0968,"HUN"
"463","HU",2020,0.790598481446409,0.0361,0.6712,0.333,0.340033959349927,0.425752915945978,0.2644,1,0.0918,"HUN"
"464","HU",2021,0.790606705079426,0.0361,0.6712,0.333,0.358268011373578,0.44349542858107,0.2642,1,0.0922,"HUN"
"465","IE",1995,0.873226503359504,-0.0275,0.6913,0.241,0.336148084659987,0.450037952370831,0.265,1,0.0821,"IRL"
"466","IE",1996,0.871677802292552,-0.0272,0.6888,0.2391,0.31028386810457,0.426384897415897,0.2813,1,0.0763,"IRL"
"467","IE",1997,0.873376069218757,-0.0276,0.6913,0.2402,0.329298683421843,0.441562772632846,0.2796,1,0.0895,"IRL"
"468","IE",1998,0.876905110078781,-0.0283,0.697,0.2459,0.342489755191942,0.460152861654656,0.2711,1,0.0989,"IRL"
"469","IE",1999,0.876438235566184,-0.028,0.6968,0.2481,0.330247885529552,0.458276596593485,0.2671,1,0.0927,"IRL"
"470","IE",2000,0.87912895209989,-0.0285,0.7011,0.2522,0.345572055240542,0.467504885094762,0.2597,1,0.0987,"IRL"
"471","IE",2001,0.876780736973174,-0.0282,0.6971,0.2472,0.339396193836738,0.462341883420258,0.2649,1,0.0889,"IRL"
"472","IE",2002,0.877092140716556,-0.0282,0.6976,0.2477,0.325161480500501,0.459535462385368,0.2712,1,0.0954,"IRL"
"473","IE",2003,0.878324088998738,-0.0285,0.6995,0.2492,0.334671389526505,0.464807146321569,0.2618,1,0.0978,"IRL"
"474","IE",2004,0.877844596174739,-0.0285,0.6987,0.2482,0.338982401476098,0.474804163526578,0.2561,1,0.0961,"IRL"
"475","IE",2005,0.879695528114183,-0.0288,0.7017,0.2518,0.338717439560185,0.475321322684664,0.2605,1,0.1043,"IRL"
"476","IE",2006,0.880604438442219,-0.0288,0.7034,0.2546,0.341253690577339,0.484309937746758,0.253,1,0.1184,"IRL"
"477","IE",2007,0.878509586313598,-0.0282,0.7005,0.253,0.34428205865736,0.487030795117846,0.2445,1,0.0942,"IRL"
"478","IE",2008,0.874403273436087,-0.0268,0.695,0.2531,0.314210247142446,0.45669857944911,0.2579,1,0.0688,"IRL"
"479","IE",2009,0.873214349526179,-0.0271,0.6919,0.2448,0.293200916981354,0.439137140888469,0.2776,1,0.0698,"IRL"
"480","IE",2010,0.87442462877911,-0.0268,0.6951,0.253,0.310730653947196,0.44817287412517,0.268,1,0.0736,"IRL"
"481","IE",2011,0.876226528698368,-0.0269,0.6986,0.259,0.308601763560105,0.452492402693167,0.2743,1,0.0759,"IRL"
"482","IE",2012,0.874712705920217,-0.0263,0.6965,0.259,0.307680124772393,0.448592109850168,0.2699,1,0.0703,"IRL"
"483","IE",2013,0.875819000237897,-0.0265,0.6984,0.261,0.325088902749137,0.462616459226226,0.2609,1,0.0852,"IRL"
"484","IE",2014,0.92501959874204,-0.0548,0.7209,0.2686,0.330017354540612,0.469443990746832,0.2583,1,0.0834,"IRL"
"485","IE",2015,0.914712432115635,-0.0495,0.7127,0.2658,0.33430664500699,0.486206472277189,0.2535,1,0.0836,"IRL"
"486","IE",2016,0.912699851320724,-0.0552,0.689,0.2494,0.335936376431086,0.483365799846986,0.2524,1,0.0898,"IRL"
"487","IE",2017,0.903694736252191,-0.051,0.6803,0.2439,0.327628351182899,0.473018266441315,0.2561,1,0.08,"IRL"
"488","IE",2018,0.876083455683698,-0.0365,0.6624,0.2355,0.321627659603425,0.475215305506069,0.2612,1,0.0857,"IRL"
"489","IE",2019,0.876711104558154,-0.0368,0.6628,0.2345,0.325641274482791,0.474856680556734,0.2552,1,0.094,"IRL"
"490","IE",2020,0.875760394106919,-0.0371,0.6602,0.2285,0.332949625453891,0.481356049493769,0.2664,1,0.0805,"IRL"
"491","IE",2021,0.875862642929661,-0.0371,0.6605,0.2291,0.395019867866346,0.52681223508106,0.2654,1,0.0816,"IRL"
"492","IS",1995,0.720871233360384,0.0476,0.5579,0.2211,0.316654479554993,0.413495536622335,0.2642,1,0.0697,"ISL"
"493","IS",1996,0.720972348921322,0.0475,0.558,0.2212,0.318716800606857,0.415403350237938,0.263,1,0.0705,"ISL"
"494","IS",1997,0.721023144554778,0.0475,0.5581,0.2212,0.321272023006584,0.41747006360402,0.2615,1,0.0721,"ISL"
"495","IS",1998,0.721303612699529,0.0474,0.5584,0.2215,0.322044265043155,0.419877130852381,0.2595,1,0.0733,"ISL"
"496","IS",1999,0.721376025439866,0.0474,0.5585,0.2218,0.321978609189419,0.422611494033338,0.2577,1,0.0766,"ISL"
"497","IS",2000,0.721359046828439,0.0474,0.5585,0.2217,0.318535284310364,0.421756906215679,0.2591,1,0.0793,"ISL"
"498","IS",2001,0.722955286138571,0.0472,0.5616,0.2244,0.337316729632555,0.435430376143131,0.2507,1,0.1024,"ISL"
"499","IS",2002,0.72376199678375,0.0471,0.5628,0.2255,0.341405273151501,0.440697854936424,0.249,1,0.1111,"ISL"
"500","IS",2003,0.72298269215662,0.0472,0.5617,0.2245,0.329845451558803,0.434447873227853,0.2565,1,0.1062,"ISL"
"501","IS",2004,0.721386879511471,0.0474,0.5585,0.2217,0.313514467126947,0.419730722335348,0.2646,1,0.0854,"ISL"
"502","IS",2005,0.727387193946868,0.0465,0.5683,0.2389,0.345244709530789,0.424975944479108,0.2532,1,0.0979,"ISL"
"503","IS",2006,0.731152520931914,0.0459,0.5746,0.2492,0.391017548376922,0.435069855834655,0.2285,1,0.1022,"ISL"
"504","IS",2007,0.745892229966842,0.0433,0.5984,0.285,0.414469991500596,0.459508201582551,0.2198,1,0.1445,"ISL"
"505","IS",2008,0.741320126798087,0.0444,0.5907,0.2806,0.3704813884573,0.402617303914681,0.2406,1,0.0728,"ISL"
"506","IS",2009,0.723108489060934,0.047,0.5612,0.2289,0.295009924142304,0.384394181834175,0.2779,1,0.0629,"ISL"
"507","IS",2010,0.719256954127502,0.0479,0.5555,0.2192,0.275040539520276,0.376236832335535,0.287,1,0.0485,"ISL"
"508","IS",2011,0.719330988811265,0.0479,0.5556,0.2192,0.277366873099135,0.379483156447388,0.2878,1,0.0492,"ISL"
"509","IS",2012,0.719330988811265,0.0479,0.5556,0.2192,0.277957246876471,0.381184543007663,0.289,1,0.0533,"ISL"
"510","IS",2013,0.720210325095366,0.0478,0.5571,0.2202,0.300382681489676,0.39883988410112,0.2785,1,0.0783,"ISL"
"511","IS",2014,0.720176287789187,0.0478,0.557,0.2202,0.294715674004589,0.397123944375448,0.2821,1,0.076,"ISL"
"512","IS",2015,0.722982783906559,0.0471,0.5611,0.2279,0.294950261704578,0.397187911303078,0.2816,1,0.0743,"ISL"
"513","IS",2016,0.723539215250327,0.047,0.5621,0.2297,0.290680689285022,0.393071509952293,0.2848,1,0.0755,"ISL"
"514","IS",2017,0.72325188293712,0.0471,0.5617,0.2291,0.283833875123744,0.386085565017336,0.2927,1,0.0795,"ISL"
"515","IS",2018,0.72307454544395,0.0471,0.5612,0.2286,0.272184431272963,0.374197002382033,0.2989,1,0.0697,"ISL"
"516","IS",2019,0.722991256082452,0.0471,0.5611,0.2284,0.270287074550755,0.372226723095388,0.3003,1,0.07,"ISL"
"517","IS",2020,0.723154154212068,0.0471,0.5614,0.2287,0.266577932014147,0.371942301925902,0.3003,1,0.0705,"ISL"
"518","IS",2021,0.726611031551329,0.0465,0.5668,0.2383,0.273249817316092,0.381424878485653,0.2984,1,0.083,"ISL"
"519","IT",1995,0.616014013068359,0.0982,0.4472,0.1637,0.468448152425887,0.461697353116506,0.1695,1,0.1052,"ITA"
"520","IT",1996,0.624162651538519,0.0951,0.4546,0.1654,0.477554003876557,0.466409796603378,0.1641,1,0.1036,"ITA"
"521","IT",1997,0.632269113771148,0.092,0.4619,0.1672,0.479965157595537,0.468801380345551,0.1612,1,0.0994,"ITA"
"522","IT",1998,0.640879228958262,0.0888,0.47,0.1697,0.496371329278692,0.472940820891383,0.1527,1,0.1123,"ITA"
"523","IT",1999,0.642711545845252,0.0854,0.4688,0.1753,0.483835240267781,0.474949944478666,0.1576,1,0.0929,"ITA"
"524","IT",2000,0.646298198480366,0.0817,0.4703,0.1837,0.494080279805708,0.481485932008811,0.1537,1,0.1119,"ITA"
"525","IT",2001,0.684508021949959,0.0706,0.5262,0.1988,0.49418096564036,0.484926134545821,0.1544,1,0.1067,"ITA"
"526","IT",2002,0.723024435639353,0.0591,0.5823,0.2115,0.484942241940209,0.481278818409375,0.1594,1,0.1119,"ITA"
"527","IT",2003,0.718236124730428,0.0635,0.5882,0.2069,0.476710695951169,0.491641083640793,0.1642,1,0.1102,"ITA"
"528","IT",2004,0.714488760491619,0.0677,0.5957,0.2039,0.460928492993332,0.501701944876421,0.1707,1,0.1016,"ITA"
"529","IT",2005,0.709872651526815,0.061,0.5723,0.2086,0.453078658446417,0.493591504033562,0.1752,1,0.0986,"ITA"
"530","IT",2006,0.708262299875592,0.0536,0.5538,0.217,0.45176051274206,0.495195394003408,0.1755,1,0.1017,"ITA"
"531","IT",2007,0.712843508197295,0.0473,0.5516,0.2126,0.447256919352718,0.49621491364837,0.1802,1,0.0978,"ITA"
"532","IT",2008,0.715564077990663,0.0412,0.5461,0.2061,0.434051464687004,0.482640700739315,0.1851,1,0.0859,"ITA"
"533","IT",2009,0.731107612650604,0.0339,0.5556,0.2066,0.426801009909037,0.483368265045506,0.1881,1,0.0849,"ITA"
"534","IT",2010,0.750491500356052,0.0259,0.5709,0.215,0.436751950606274,0.490683426957229,0.1823,1,0.0946,"ITA"
"535","IT",2011,0.761131082641704,0.0197,0.5796,0.2195,0.443585052894007,0.496638859960661,0.1797,1,0.1062,"ITA"
"536","IT",2012,0.775873881059141,0.0129,0.5948,0.2355,0.445484733201535,0.502383240761592,0.1802,1,0.1127,"ITA"
"537","IT",2013,0.76927707837983,0.0169,0.5849,0.2352,0.450439154631081,0.505919311635287,0.1746,1,0.1094,"ITA"
"538","IT",2014,0.765896751132672,0.0208,0.5811,0.2474,0.446709960175067,0.503895087175595,0.1765,1,0.1138,"ITA"
"539","IT",2015,0.754267953914706,0.0222,0.5629,0.2221,0.442526989171837,0.498617971053765,0.1781,1,0.1046,"ITA"
"540","IT",2016,0.752143440204776,0.0221,0.5608,0.22,0.456724080449824,0.510588568617912,0.1742,1,0.1256,"ITA"
"541","IT",2017,0.753262916406925,0.0219,0.5625,0.2216,0.442052958692013,0.515580553035299,0.1882,1,0.1322,"ITA"
"542","IT",2018,0.753175694543216,0.0219,0.5624,0.2215,0.474024485073056,0.517532465717597,0.1644,1,0.1366,"ITA"
"543","IT",2019,0.752848964118073,0.0219,0.5619,0.221,0.471220658242025,0.516051038701473,0.1656,1,0.1335,"ITA"
"544","IT",2020,0.752858515642515,0.0219,0.5619,0.221,0.46336839389523,0.513296886042831,0.1677,1,0.1273,"ITA"
"545","IT",2021,0.75286807625335,0.0219,0.5619,0.2211,0.477252367470236,0.523690907948183,0.1604,1,0.1369,"ITA"
"546","IT",2022,0.752877617972615,0.0219,0.5619,0.2211,0.480229969666585,0.531018028947461,0.1591,1,0.1407,"ITA"
"547","LT",1995,0.749573861698195,0.0394,0.599,0.2609,0.401752209283892,0.479429852757605,0.2151,1,0.0809,"LTU"
"548","LT",1996,0.748204529636496,0.0396,0.5968,0.2586,0.391604665352959,0.467805185814538,0.2229,1,0.0809,"LTU"
"549","LT",1997,0.747135015335658,0.0398,0.5951,0.2568,0.365409861493507,0.453856664634998,0.2401,1,0.0773,"LTU"
"550","LT",1998,0.745481020462279,0.0402,0.5924,0.254,0.367865799266613,0.449858664795188,0.2334,1,0.0684,"LTU"
"551","LT",1999,0.744831520308537,0.0403,0.5913,0.253,0.361262578399944,0.442220717395942,0.2379,1,0.0655,"LTU"
"552","LT",2000,0.746863624311743,0.0399,0.5947,0.2563,0.389959466505231,0.462432791954927,0.2228,1,0.0748,"LTU"
"553","LT",2001,0.747166247168792,0.0398,0.5951,0.2568,0.394186843361667,0.465625748882389,0.2204,1,0.0778,"LTU"
"554","LT",2002,0.746023805706074,0.0401,0.5933,0.2549,0.385603362177907,0.457992407464577,0.2253,1,0.072,"LTU"
"555","LT",2003,0.748066106507849,0.0397,0.5966,0.2583,0.371029199048046,0.459303917337158,0.239,1,0.0797,"LTU"
"556","LT",2004,0.750310486658861,0.0392,0.6002,0.2621,0.412993595408349,0.488994379322517,0.2142,1,0.0766,"LTU"
"557","LT",2005,0.751447668828149,0.039,0.602,0.264,0.415671266267278,0.49266203867135,0.2117,1,0.0835,"LTU"
"558","LT",2006,0.74785596502565,0.0397,0.5963,0.258,0.397358689782323,0.472700528936189,0.2183,1,0.0729,"LTU"
"559","LT",2007,0.753787333656021,0.0386,0.6058,0.2679,0.421232340569345,0.494662772313728,0.21,1,0.1056,"LTU"
"560","LT",2008,0.754349939548547,0.0384,0.6067,0.2689,0.429944343753896,0.496794869287275,0.2043,1,0.109,"LTU"
"561","LT",2009,0.754339608007598,0.0385,0.6066,0.2689,0.42907755929426,0.497198037082121,0.2041,1,0.0979,"LTU"
"562","LT",2010,0.74955659809649,0.0394,0.599,0.2608,0.400269439612156,0.471110514099461,0.2226,1,0.0826,"LTU"
"563","LT",2011,0.749651768115882,0.0394,0.5992,0.261,0.400576232287582,0.469918318826215,0.2222,1,0.0883,"LTU"
"564","LT",2012,0.754288021297754,0.0385,0.6066,0.2688,0.419403716989564,0.493258907802346,0.2154,1,0.1079,"LTU"
"565","LT",2013,0.755594745791569,0.0382,0.6086,0.271,0.430651391743346,0.501338088885959,0.21,1,0.1161,"LTU"
"566","LT",2014,0.760445226266199,0.0372,0.6161,0.2791,0.461935327129726,0.534648490492863,0.1907,1,0.1385,"LTU"
"567","LT",2015,0.754195415272392,0.0385,0.6064,0.2686,0.431474241926086,0.504381960766711,0.203,1,0.109,"LTU"
"568","LT",2016,0.753939691933482,0.0385,0.606,0.2682,0.424979406971639,0.502389011127802,0.2068,1,0.104,"LTU"
"569","LT",2017,0.756105250905279,0.0381,0.6094,0.2718,0.433997342716967,0.512239334116273,0.2027,1,0.117,"LTU"
"570","LT",2018,0.669535617371025,0.0969,0.5545,0.2607,0.41513617532568,0.488119309841947,0.2119,1,0.1101,"LTU"
"571","LT",2019,0.76461654823774,0.0363,0.6225,0.286,0.629338168684749,0.615922292636345,0.0368,1,0.1329,"LTU"
"572","LT",2020,0.764630418717417,0.0363,0.6225,0.286,0.626071010842098,0.614710076672235,0.0358,1,0.1299,"LTU"
"573","LT",2021,0.764644285494143,0.0363,0.6225,0.286,0.62523785331258,0.617262002269889,0.0359,1,0.1302,"LTU"
"574","LU",1995,0.754572975972991,0.0386,0.6114,0.2504,0.316459615726524,0.488141314250527,0.2647,1,0.0812,"LUX"
"575","LU",1996,0.755330244537657,0.0384,0.6126,0.2516,0.348290119129697,0.495906822136582,0.2595,1,0.0842,"LUX"
"576","LU",1997,0.757633266674372,0.038,0.6162,0.2551,0.350709380375605,0.501552982456175,0.2591,1,0.0907,"LUX"
"577","LU",1998,0.760659637411784,0.0373,0.6209,0.2598,0.391418086098078,0.524395095660594,0.2362,1,0.1069,"LUX"
"578","LU",1999,0.759727538101377,0.0375,0.6195,0.2583,0.359219543623286,0.516274623585261,0.2458,1,0.1039,"LUX"
"579","LU",2000,0.760905405035032,0.0373,0.6213,0.2601,0.347886760381208,0.525928365404511,0.2406,1,0.1135,"LUX"
"580","LU",2001,0.760132318898439,0.0374,0.6201,0.259,0.341584220307496,0.516934573459963,0.2432,1,0.1036,"LUX"
"581","LU",2002,0.757244384378765,0.0381,0.6156,0.2545,0.3223367554231,0.500241859074634,0.2565,1,0.0787,"LUX"
"582","LU",2003,0.757509345217411,0.038,0.6161,0.2549,0.331320441809463,0.474834242116117,0.2575,1,0.0803,"LUX"
"583","LU",2004,0.763419474497873,0.0367,0.6252,0.264,0.400110568333073,0.515033064074288,0.2451,1,0.1264,"LUX"
"584","LU",2005,0.765530516377929,0.0363,0.6284,0.2672,0.389289293127668,0.518210862931141,0.2274,1,0.1307,"LUX"
"585","LU",2006,0.759389431939081,0.0376,0.619,0.2578,0.356027151058711,0.490731239195199,0.2421,1,0.0978,"LUX"
"586","LU",2007,0.764446727663511,0.0365,0.6267,0.2655,0.37912613498181,0.515638887174134,0.2276,1,0.139,"LUX"
"587","LU",2008,0.76133769583878,0.0372,0.622,0.2608,0.374474059561962,0.506180661577517,0.2304,1,0.1286,"LUX"
"588","LU",2009,0.756428646795129,0.0382,0.6144,0.2533,0.334690807813313,0.475131975271601,0.2505,1,0.0924,"LUX"
"589","LU",2010,0.755086764784686,0.0385,0.6122,0.2512,0.323575232926936,0.46896927016472,0.2546,1,0.08,"LUX"
"590","LU",2011,0.766179294154075,0.0335,0.6232,0.271,0.328324467688997,0.467155011229572,0.255,1,0.0754,"LUX"
"591","LU",2012,0.781818760239538,0.0258,0.6367,0.2862,0.375144846155209,0.494184479459563,0.2308,1,0.122,"LUX"
"592","LU",2013,0.781649578184357,0.0277,0.6412,0.2968,0.346520107651983,0.473829746717556,0.2448,1,0.0875,"LUX"
"593","LU",2014,0.786896126218899,0.0261,0.6479,0.3073,0.369000574903453,0.472526848934649,0.2352,1,0.1055,"LUX"
"594","LU",2015,0.773784629327665,0.031,0.6329,0.3039,0.348641419753043,0.449640874130328,0.242,1,0.0638,"LUX"
"595","LU",2016,0.759815900680024,0.036,0.6158,0.297,0.351054033813956,0.466738260964988,0.2374,1,0.068,"LUX"
"596","LU",2017,0.756537340875553,0.0365,0.6086,0.2982,0.371895073692011,0.485931453412995,0.2267,1,0.0779,"LUX"
"597","LU",2018,0.746081725870056,0.0394,0.5929,0.2873,0.382163049663942,0.477791066820061,0.2195,1,0.0784,"LUX"
"598","LU",2019,0.74138882948381,0.0403,0.5854,0.279,0.378024893159836,0.45959123768402,0.2189,1,0.0725,"LUX"
"599","LU",2020,0.741397427414938,0.0403,0.5854,0.279,0.3662436499101,0.469411972019856,0.2226,1,0.0884,"LUX"
"600","LU",2021,0.741406025553715,0.0403,0.5855,0.2791,0.338157410644918,0.442755835847929,0.2236,1,0.0859,"LUX"
"601","LV",1995,0.788006054456979,0.0264,0.6446,0.2531,0.388294751755501,0.460686779649453,0.2239,1,0.0816,"LVA"
"602","LV",1996,0.791182629590779,0.0258,0.6497,0.2579,0.422410896959031,0.483138482846286,0.204,1,0.0882,"LVA"
"603","LV",1997,0.791625764935795,0.0257,0.6504,0.2586,0.423580163381482,0.487676282541591,0.2035,1,0.083,"LVA"
"604","LV",1998,0.79284714061003,0.0254,0.6523,0.2604,0.434837005593272,0.495259429594592,0.1964,1,0.0888,"LVA"
"605","LV",1999,0.79280272989619,0.0254,0.6523,0.2604,0.426849509689296,0.496529618977012,0.2011,1,0.082,"LVA"
"606","LV",2000,0.792873819298279,0.0254,0.6524,0.2605,0.439897311991658,0.495392008877202,0.1962,1,0.0879,"LVA"
"607","LV",2001,0.791974440977313,0.0256,0.651,0.2591,0.439114726897425,0.493346999120914,0.1959,1,0.0858,"LVA"
"608","LV",2002,0.794190062116474,0.0251,0.6544,0.2624,0.445918444858263,0.505350679371027,0.1921,1,0.0925,"LVA"
"609","LV",2003,0.794991225577125,0.025,0.6557,0.2636,0.472552244261156,0.510869918031723,0.1776,1,0.1007,"LVA"
"610","LV",2004,0.795998841569974,0.0247,0.6572,0.2651,0.438210157982519,0.510427769164114,0.1972,1,0.0968,"LVA"
"611","LV",2005,0.797659919689382,0.0244,0.6597,0.2676,0.45751657002506,0.528155396826365,0.186,1,0.105,"LVA"
"612","LV",2006,0.791651100535999,0.0257,0.6504,0.2586,0.427875813712833,0.497581754650652,0.1963,1,0.0837,"LVA"
"613","LV",2007,0.795928426912276,0.0248,0.6571,0.265,0.450906088045613,0.529507898552671,0.181,1,0.0907,"LVA"
"614","LV",2008,0.794942843638941,0.025,0.6556,0.2636,0.436812772925497,0.517300461917293,0.1927,1,0.0908,"LVA"
"615","LV",2009,0.795440834503022,0.0249,0.6564,0.2643,0.444684099235211,0.500748878006968,0.1988,1,0.1044,"LVA"
"616","LV",2010,0.792450457294176,0.0255,0.6517,0.2598,0.421976502576967,0.473217290747916,0.2109,1,0.0866,"LVA"
"617","LV",2011,0.794030952547343,0.0252,0.6542,0.2622,0.423436771243194,0.456974913503901,0.2073,1,0.0939,"LVA"
"618","LV",2012,0.794933149793479,0.025,0.6556,0.2636,0.426076018486032,0.452445067005602,0.206,1,0.0995,"LVA"
"619","LV",2013,0.795049433797926,0.025,0.6557,0.2637,0.430016831470342,0.465341070924396,0.2027,1,0.1041,"LVA"
"620","LV",2014,0.793250461943975,0.0253,0.653,0.261,0.421496985187268,0.457400353083841,0.2053,1,0.0922,"LVA"
"621","LV",2015,0.774128326247947,0.0355,0.6426,0.2787,0.409338542503456,0.475727312307035,0.2107,1,0.0834,"LVA"
"622","LV",2016,0.75340106352472,0.0455,0.6251,0.2841,0.398565210153139,0.461749288073921,0.2155,1,0.0688,"LVA"
"623","LV",2017,0.735118141612503,0.0549,0.6098,0.2896,0.414358855999744,0.482270296878427,0.2067,1,0.083,"LVA"
"624","LV",2018,0.733898417025856,0.0551,0.6079,0.2875,0.407904537206801,0.481780212715227,0.2091,1,0.083,"LVA"
"625","LV",2019,0.733438202093154,0.0552,0.6071,0.2867,0.411342139989316,0.483651560372197,0.2066,1,0.086,"LVA"
"626","LV",2020,0.733447516263524,0.0552,0.6071,0.2867,0.393471605071423,0.475609324680873,0.2248,1,0.075,"LVA"
"627","LV",2021,0.733456846589604,0.0552,0.6072,0.2867,0.391827974408335,0.476616166175733,0.2234,1,0.0761,"LVA"
"628","MD",1995,0.723146791270622,0.0472,0.5619,0.2248,0.441015578766689,0.504201670605795,0.184,1,0.0821,"MDA"
"629","MD",1996,0.723278179206019,0.0472,0.5622,0.2249,0.459257926122134,0.513973118574253,0.1698,1,0.0871,"MDA"
"630","MD",1997,0.723943181829199,0.047,0.563,0.2257,0.474971243759558,0.524639479333334,0.1587,1,0.091,"MDA"
"631","MD",1998,0.724745904330931,0.0469,0.565,0.2274,0.454193924232855,0.510611038737975,0.1702,1,0.0781,"MDA"
"632","MD",1999,0.724300760227123,0.0471,0.5639,0.2264,0.448112070790137,0.506441485362668,0.1737,1,0.076,"MDA"
"633","MD",2000,0.724064896408535,0.047,0.5632,0.2259,0.446476818271453,0.50377475895597,0.1763,1,0.0764,"MDA"
"634","MD",2001,0.724876541950252,0.0468,0.5648,0.2272,0.448019531950877,0.505425279166106,0.1753,1,0.076,"MDA"
