"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","Wealth_Gini","v2peedueq","v2x_corr","v2x_libdem","Unemployment_rate","GDP_constant_billions","GDP_current_billions"
"576","NOR","Norway",2020,36.335,28.448,0.154,3.418,1.106,1.461,0.005,31.646,0,38.714,0.722976225490726,3.475,0.009,0.856,4.422,405.005642244497,367.633418886627
"577","NOR","Norway",2021,49.006,22.494,0.124,2.958,0.871,1.351,0.003,25.418,0,42.449,0.722976225490726,3.475,0.009,0.86,4.369,420.836044228583,503.367986030268
"578","POL","Poland",1995,29.847,30.314,0.658,3.462,2.836,0,0.035,35.514,0.204,36.577,0.839302922885196,2.44,0.11,0.811,13.695,217.229871335721,142.293781028568
"579","POL","Poland",1996,28.445,31.081,0.581,3.578,2.868,0,0.041,36.089,0.226,36.555,0.839168091489881,2.44,0.11,0.805,12.684,230.514657116328,160.193242090427
"580","POL","Poland",1997,28.203,31.921,0.616,3.74,3,0,0.046,35.272,0.248,36.059,0.839174818082171,2.44,0.11,0.795,10.964,245.380554450192,159.358178533659
"581","POL","Poland",1998,28.61,32.596,0.62,3.891,3.114,0,0.055,34.138,0.145,35.268,0.840083124208917,2.44,0.11,0.801,9.935,256.767475792546,174.685791563561
"582","POL","Poland",1999,20.637,39.021,0.495,4.136,3.194,0,0.062,35.584,0.127,34.956,0.839740888908011,2.44,0.11,0.806,12.29,268.71972410134,170.030662134734
"583","POL","Poland",2000,20.431,39.175,0.662,4.302,3.416,0,0.07,35.311,0.119,32.872,0.841546804731166,2.44,0.11,0.806,16.314,280.975991510811,172.220451786957
"584","POL","Poland",2001,18.316,40.854,0.583,5.081,4.412,0,0.085,35.075,0.092,32.829,0.841569640730995,2.44,0.11,0.807,18.373,284.512269531768,190.905493539168
"585","POL","Poland",2002,18.649,38.849,0.598,4.933,4.336,0,0.074,36.892,0.08,32.969,0.843301713931055,2.44,0.11,0.809,21.21,290.304549675023,199.0704486949
"586","POL","Poland",2003,18.161,38.823,0.652,4.682,4.124,0,0.065,37.603,0.078,32.443,0.844726866578185,2.44,0.11,0.809,19.37,300.460538532962,217.828661056935
"587","POL","Poland",2004,18.543,37.848,0.755,4.663,4.06,0,0.075,38.115,0.076,31.935,0.847237755555,2.44,0.11,0.809,19.074,315.432020161825,255.107252158631
"588","POL","Poland",2005,19.445,36.841,0.782,4.509,3.895,0,0.074,38.332,0.091,32.965,0.846804043667873,2.44,0.109,0.811,17.746,326.493699429633,306.14594482493
"589","POL","Poland",2006,20.785,35.688,0.744,4.301,3.631,0,0.071,38.354,0.128,33.632,0.848537516088754,2.44,0.107,0.8,13.841,346.511473670248,344.626667414292
"590","POL","Poland",2007,22.805,34.061,0.749,4.162,3.286,0,0.08,38.096,0.127,34.634,0.84999301167997,2.44,0.107,0.8,9.602,370.980501392758,429.020755432721
"591","POL","Poland",2008,23.261,32.713,0.823,4.159,3.42,0,0.078,38.888,0.156,34.281,0.851188691276462,2.44,0.11,0.825,7.118,386.561612946014,533.599779515715
"592","POL","Poland",2009,21.58,35.325,0.88,4.283,3.696,0,0.073,37.781,0.151,31.368,0.847257678770319,2.44,0.11,0.825,8.167,397.509749303621,439.731589139212
"593","POL","Poland",2010,20.083,34.424,0.821,4.207,3.618,0,0.064,40.335,0.131,31.6,0.848228350127812,2.64,0.112,0.827,9.637,409.175222178008,475.696613935595
"594","POL","Poland",2011,19.974,34.968,0.839,4.032,3.511,0,0.056,40.057,0.13,32.067,0.849318141158648,2.64,0.111,0.829,9.632,429.806605650617,524.374183218309
"595","POL","Poland",2012,20.392,37.29,0.822,4.164,3.728,0,0.056,37.193,0.139,32.378,0.84873068669873,2.64,0.113,0.827,10.088,436.448070035814,495.230523665901
"596","POL","Poland",2013,19.612,38.364,0.757,4.378,3.929,0,0.048,36.694,0.194,32.395,0.84852941921514,2.64,0.113,0.821,10.326,440.186496882876,515.761954074157
"597","POL","Poland",2014,19.818,37.906,0.737,4.372,3.904,0,0.048,36.965,0.203,32.272,0.850062467590817,2.64,0.121,0.809,8.99,457.076270062343,539.080475073719
"598","POL","Poland",2015,20.046,38.265,0.69,4.218,3.802,0,0.042,36.669,0.111,32.474,0.855552239800545,2.64,0.088,0.786,7.501,477.111287969227,477.111287969227
"599","POL","Poland",2016,19.98,37.99,0.671,4.119,3.654,0,0.045,37.092,0.148,33.556,0.847948977218863,2.64,0.088,0.613,6.161,491.202812044038,470.024559642469
"600","POL","Poland",2017,20.251,37.549,0.661,3.992,3.503,0,0.043,37.402,0.145,34.239,0.847388451607031,2.167,0.09,0.552,4.888,516.450722907547,524.641206566631
"601","POL","Poland",2018,21.055,37.242,0.633,3.735,3.263,0,0.04,37.189,0.145,35.061,0.848467811555935,2.167,0.102,0.531,3.846,547.154795065659,588.779850758053
"602","POL","Poland",2019,21.432,37.553,0.736,3.601,3.13,0,0.04,36.538,0.139,35.178,0.848597907206994,2.342,0.102,0.524,3.277,571.503117124287,596.058473058766
"603","POL","Poland",2020,21.154,37.946,0.924,3.644,3.182,0,0.038,36.213,0.119,35.56,0.848415526842899,1.982,0.117,0.458,3.162,559.958349913782,599.442783598064
"604","POL","Poland",2021,21.671,35.337,1.505,3.491,2.906,0,0.044,37.863,0.133,36.698,0.849060428200772,1.982,0.132,0.425,3.363,598.791351638148,681.346136411701
"605","PRT","Portugal",1995,26.419,26.282,0,3.176,1.193,0,0.219,44.076,0.047,29.184,0.740311509177502,2.151,0.107,0.812,7.064,158.303123479596,118.122007430012
"606","PRT","Portugal",1996,27.949,25.26,0,2.927,1.119,0,0.212,43.752,0.113,29.862,0.739428761592706,2.151,0.1,0.82,7.298,163.850456044527,122.63008968027
"607","PRT","Portugal",1997,28.251,25.909,0,2.955,1.106,0,0.234,42.767,0.118,29.799,0.740788013551267,2.151,0.096,0.82,6.571,171.061297929066,117.01653516295
"608","PRT","Portugal",1998,27.329,25.628,0,3.339,1.218,0,0.252,43.533,0.171,30.058,0.741597506838261,2.151,0.096,0.82,4.64,179.285861799304,123.946327916296
"609","PRT","Portugal",1999,28.071,25.202,0,3.75,1.239,0,0.255,42.784,0.192,30.837,0.742538888377851,2.151,0.096,0.821,4.579,186.289802829511,127.470385557184
"610","PRT","Portugal",2000,29.444,25.609,0,3.697,1.279,0,0.259,41.01,0.24,30.92,0.741746170755519,2.151,0.096,0.822,3.806,193.398953419572,118.605192877388
"611","PRT","Portugal",2001,28.181,26.639,0,3.48,1.286,0,0.218,41.447,0.253,30.707,0.744339633888004,2.151,0.096,0.826,6.8,197.157995297652,121.604107164997
"612","PRT","Portugal",2002,27.258,26.454,0,3.657,1.362,0,0.237,42.128,0.503,31.139,0.74262179081245,2.151,0.096,0.831,4.497,198.677933649212,134.795565549419
"613","PRT","Portugal",2003,25.112,27.419,0,3.68,1.578,0,0.239,43.511,0.278,30.108,0.741485407578523,2.151,0.096,0.831,6.132,196.829193371541,165.226175536793
"614","PRT","Portugal",2004,26.094,26.89,0,3.543,1.698,0,0.058,43.169,0.304,30.224,0.744395654990555,2.151,0.096,0.831,6.319,200.349947385126,189.382122532169
"615","PRT","Portugal",2005,25.074,26.552,0,3.769,1.687,0,0.052,44.256,0.349,30.943,0.743471648900794,2.151,0.096,0.841,7.582,201.916379874368,197.253876704921
"616","PRT","Portugal",2006,25.619,25.826,0,3.882,1.73,0,0.044,44.26,0.413,31.412,0.744465271581348,2.151,0.098,0.843,7.649,205.197590054868,208.756449275848
"617","PRT","Portugal",2007,27.817,25.597,0,4.169,1.804,0,0.017,42.04,0.377,31.846,0.744379394646245,2.151,0.098,0.843,7.966,210.341031080276,240.496147317381
"618","PRT","Portugal",2008,28.281,26.38,0,3.865,1.939,0,0.015,41.075,0.399,31.739,0.744301163638198,2.151,0.098,0.842,7.553,211.012540457556,263.416394624084
"619","PRT","Portugal",2009,27.893,28.721,0,3.767,2.04,0,0.001,39.173,0.445,29.796,0.741379157569412,2.151,0.098,0.843,9.432,204.424561357608,244.667762835543
"620","PRT","Portugal",2010,26.741,28.35,0,3.719,2.039,0,0.004,40.774,0.416,30.366,0.742401856882239,2.151,0.098,0.845,10.771,207.976694614767,238.113003233284
"621","PRT","Portugal",2011,28.256,27.615,0,3.402,2.135,0,0,40.342,0.385,32.228,0.760321335265004,2.213,0.098,0.837,12.682,204.449067168824,245.117990242248
"622","PRT","Portugal",2012,27.056,27.435,0,3.737,2.149,0,0,41.357,0.415,31.667,0.76742374270674,2.213,0.096,0.843,15.531,196.15396823559,216.224240577957
"623","PRT","Portugal",2013,32.228,26.141,0,3.307,2.312,0,0.003,37.911,0.413,33.968,0.773909898931052,2.213,0.099,0.836,16.188,194.344164093789,226.433858005714
"624","PRT","Portugal",2014,30.857,26.332,0,3.599,2.452,0,0,38.687,0.525,34.182,0.764677379697929,2.213,0.099,0.836,13.897,195.883739714001,229.901964221884
"625","PRT","Portugal",2015,30.365,26.19,0,3.734,2.485,0,0,39.156,0.554,34.382,0.760311544765813,2.213,0.098,0.834,12.447,199.39406652544,199.39406652544
"626","PRT","Portugal",2016,28.798,26.635,0,3.764,2.377,0,0,40.179,0.624,34.051,0.758511234752689,2.213,0.113,0.836,11.068,203.420800578641,206.426152308931
"627","PRT","Portugal",2017,28.238,26.863,0,3.974,2.327,0,0,40.497,0.428,34.112,0.765075419782207,2.213,0.103,0.855,8.869,210.553436228057,221.35787471893
"628","PRT","Portugal",2018,28.286,26.905,0,4.169,2.311,0,0,40.062,0.578,34.656,0.762509084265162,2.213,0.108,0.856,6.994,216.552789892193,242.313116577967
"629","PRT","Portugal",2019,27.397,27.857,0,4.162,2.297,0,0,40.152,0.431,34.498,0.760703672854859,2.213,0.11,0.827,6.464,222.36238134762,239.986922638902
"630","PRT","Portugal",2020,27.703,29.702,0,4.096,2.315,0,0,37.87,0.63,35.164,0.760490307258053,2.069,0.133,0.813,6.796,203.905155102504,229.031860520777
"631","PRT","Portugal",2021,26.56,29.545,0,4.312,2.132,0,0,39.024,0.559,35.312,0.760998923080763,1.6,0.144,0.813,6.577,215.604085361884,255.534839405899
"632","SVK","Slovak Republic",1995,25.535,37.178,0,1.42,1.034,0,0.023,35.867,0,39.481,0.576369768409525,0.92,0.434,0.548,13.109,40.4407917917082,25.8401464052288
"633","SVK","Slovak Republic",1996,22.935,40.286,0,1.69,1.27,0,0.059,35.089,0,38.577,0.576373823410993,0.92,0.434,0.548,11.341,43.1179310074457,27.9250367553866
"634","SVK","Slovak Republic",1997,23.493,40.159,0,1.766,1.341,0,0.041,34.582,0,36.48,0.576381952507736,0.92,0.434,0.548,11.894,45.6730293527789,27.7060280956157
"635","SVK","Slovak Republic",1998,23.24,40.442,0,1.75,1.298,0,0.049,34.568,0,36.097,0.576410457467506,0.92,0.397,0.641,12.421,47.5347065507551,29.856000671216
"636","SVK","Slovak Republic",1999,24.156,39.468,0,1.83,1.34,0,0.068,34.546,0,34.845,0.576467563973993,0.92,0.383,0.755,16.099,47.4843601843172,30.4636701235931
"637","SVK","Slovak Republic",2000,20.486,41.406,0,1.82,1.341,0,0.077,36.289,0,33.633,0.576463480625769,0.92,0.383,0.758,18.546,48.0382778378844,29.2425587965507
"638","SVK","Slovak Republic",2001,21.249,43.063,0,1.765,1.308,0,0.074,33.923,0,32.705,0.576731390016582,0.92,0.383,0.758,20.46,49.6013396269648,30.7787816069575
"639","SVK","Slovak Republic",2002,19.918,43.899,0,1.781,1.26,0,0.074,34.402,0,32.828,0.5767896862288,0.92,0.383,0.758,18.541,51.8380843290781,35.2977943856863
"640","SVK","Slovak Republic",2003,20.187,41.813,0,1.744,1.208,0,0.058,36.256,0,32.552,0.576594811671069,0.92,0.383,0.759,17.55,54.688703651855,46.9199652241497
"641","SVK","Slovak Republic",2004,18.92,40.853,0,1.701,1.237,0,0.027,38.526,0,31.531,0.577397925481916,0.92,0.383,0.76,18.206,57.5756550837484,57.437444469087
"642","SVK","Slovak Republic",2005,18.791,39.737,0,1.565,1.447,0,0.004,39.907,0,31.291,0.577238274673359,0.92,0.383,0.76,16.276,61.3891562925511,62.808723476719
"643","SVK","Slovak Republic",2006,20.487,39.353,0,1.483,1.449,0,0.002,38.678,0,29.333,0.577406612796009,0.92,0.392,0.731,13.395,66.6030458389495,70.7673389224411
"644","SVK","Slovak Republic",2007,20.829,39.251,0,1.327,1.319,0,0.001,38.593,0,29.22,0.577255453386524,0.92,0.382,0.738,11.16,73.817506954537,86.5639867992505
"645","SVK","Slovak Republic",2008,22.013,39.979,0,1.261,1.256,0,0.001,36.747,0,29.066,0.576881732321122,0.92,0.382,0.741,9.514,77.9327490700484,100.879902984983
"646","SVK","Slovak Republic",2009,19.044,42.775,0,1.442,1.44,0,0,36.739,0,28.891,0.576839828866394,0.92,0.382,0.744,12.023,73.6811023302507,89.399303222155
"647","SVK","Slovak Republic",2010,18.796,42.557,0,1.446,1.445,0,0,37.201,0,27.862,0.577771108428754,0.92,0.359,0.76,14.387,78.6299913798007,91.1628363203502
"648","SVK","Slovak Republic",2011,18.536,41.195,0,1.38,1.38,0,0,38.889,0,28.876,0.587442918052297,0.92,0.359,0.765,13.634,80.7305544697187,99.9226854248835
"649","SVK","Slovak Republic",2012,18.939,42.403,0,1.494,1.494,0,0,37.164,0,28.711,0.612871784220879,0.92,0.379,0.746,13.966,81.7952308349206,94.6237310856106
"650","SVK","Slovak Republic",2013,19.369,42.663,0,1.418,1.418,0,0,36.55,0,30.985,0.633521733100984,0.92,0.357,0.73,14.227,82.3127819844718,98.9352221748603
"651","SVK","Slovak Republic",2014,20.366,42.041,0,1.359,1.359,0,0,36.234,0,31.861,0.64991974623743,0.92,0.357,0.735,11.537,84.5329139500738,101.437045019901
"652","SVK","Slovak Republic",2015,21.277,41.832,0,1.287,1.287,0,0,35.605,0,32.51,0.663835653860616,0.92,0.345,0.736,11.492,88.9008831308374,88.9008831308374
"653","SVK","Slovak Republic",2016,21.121,42.662,0,1.295,1.295,0,0,34.922,0,33.071,0.667937612599889,0.92,0.345,0.736,9.679,90.6290726139167,89.952699524894
"654","SVK","Slovak Republic",2017,20.721,42.77,0,1.254,1.254,0,0,35.255,0,33.966,0.678869690458136,0.92,0.345,0.731,8.142,93.2918170094113,95.6499662609802
"655","SVK","Slovak Republic",2018,20.83,42.991,0,1.207,1.207,0,0,34.972,0,34.027,0.679081139352306,0.92,0.345,0.708,6.544,97.0518408063988,106.137924015593
"656","SVK","Slovak Republic",2019,20.416,43.191,0,1.158,1.158,0,0,35.236,0,34.535,0.680571459818452,0.92,0.351,0.748,5.761,99.4890611736933,105.711680180565
"657","SVK","Slovak Republic",2020,20.107,43.782,0,1.347,1.347,0,0,34.764,0,34.781,0.680352359150795,0.92,0.248,0.776,6.719,96.1706046454554,106.731482855496
"658","SVK","Slovak Republic",2021,21.655,43.021,0,1.313,1.313,0,0,34.011,0,35.36,0.680596798530601,0.92,0.241,0.778,6.894,100.776355752835,118.576482542583
"659","ESP","Spain",1995,29.091,35.977,0,5.696,1.912,0.528,0.593,29.231,0.006,31.307,0.703698947444174,2.695,0.042,0.823,22.675,794.552137824609,614.609020549773
"660","ESP","Spain",1996,29.119,35.615,0,5.66,1.871,0.522,0.628,29.602,0.005,31.11,0.694467699310024,2.695,0.042,0.822,22.142,815.691686929687,642.588992512807
"661","ESP","Spain",1997,29.237,35.133,0,6.265,1.903,0.557,0.645,29.355,0.01,31.949,0.694610896385342,2.695,0.042,0.822,20.698,845.8926278125,590.077272727273
"662","ESP","Spain",1998,28.911,34.477,0,5.988,1.919,0.592,0.589,30.623,0.001,32.762,0.697823953409184,2.695,0.042,0.822,18.673,883.053543058203,619.214834614099
"663","ESP","Spain",1999,28.059,34.715,0,6.193,1.903,0.62,0.59,31.033,0.001,33.136,0.710137899083165,2.695,0.042,0.822,15.475,922.70753376914,634.907542858302
"664","ESP","Spain",2000,28.09,34.88,0,6.458,1.863,0.66,0.644,30.571,0.001,33.05,0.697416655929572,2.695,0.042,0.815,13.785,971.112252648437,598.363313494903
"665","ESP","Spain",2001,28.142,35.684,0,6.286,1.874,0.617,0.604,29.888,0,32.796,0.681562320016667,2.695,0.042,0.812,10.348,1009.30612439531,627.830029412205
"666","ESP","Spain",2002,29.219,35.166,0,6.697,1.83,0.57,0.603,28.918,0.001,33.244,0.680010881210137,2.695,0.042,0.812,11.146,1036.86975313711,708.756677088629
"667","ESP","Spain",2003,27.896,35.493,0,7.435,1.85,0.549,0.647,29.175,0.001,33.095,0.679081238624875,2.695,0.042,0.793,11.283,1067.78854886016,907.491523174116
"668","ESP","Spain",2004,28.225,34.629,0,8.039,1.856,0.519,0.674,29.106,0.002,34.042,0.667483608947492,2.695,0.042,0.804,11.09,1101.13273976211,1069.05567527375
"669","ESP","Spain",2005,29.371,33.371,0,8.56,1.85,0.525,0.74,28.696,0.002,35.243,0.663380017217946,2.695,0.042,0.807,9.146,1141.34703448281,1153.71582271751
"670","ESP","Spain",2006,30.549,32.722,0,8.934,1.853,0.56,0.728,27.792,0.002,35.999,0.669793907934967,2.695,0.042,0.805,8.452,1188.17291651875,1260.39897783176
"671","ESP","Spain",2007,33.214,32.45,0,8.205,1.859,0.633,0.741,26.129,0.003,36.414,0.689407457149798,2.695,0.042,0.806,8.232,1231.00344263555,1474.00257982
"672","ESP","Spain",2008,30.445,37.052,0,7.188,2.231,0.811,0.817,25.313,0.002,32.103,0.679180233044271,2.695,0.042,0.82,11.255,1241.92326850508,1631.86349355234
"673","ESP","Spain",2009,29.728,40.499,0,6.845,2.793,0.197,0.838,22.926,0.003,29.679,0.694485052073489,2.695,0.042,0.823,17.857,1195.18836652617,1491.47292370664
"674","ESP","Spain",2010,27.952,37.917,0,6.609,2.881,0.205,0.719,27.519,0.002,31.282,0.688420223809871,2.4,0.042,0.824,19.86,1197.13556164922,1422.10819978334
"675","ESP","Spain",2011,28.711,37.942,0,6.274,3.069,0.201,0.668,27.071,0.003,31.19,0.693470359532313,2.4,0.045,0.821,21.391,1187.3862718793,1480.71049571012
"676","ESP","Spain",2012,29.687,36.105,0,6.558,3.356,0.434,0.685,27.645,0.004,32.368,0.703624875922685,2.18,0.05,0.805,24.788,1152.25243668476,1324.750738725
"677","ESP","Spain",2013,28.904,34.59,0,7.177,3.501,0.606,0.738,29.307,0.022,33.105,0.706972834260966,2.035,0.059,0.782,26.094,1136.0823958168,1355.57953591255
"678","ESP","Spain",2014,28.611,34.341,0,7.427,3.543,0.537,0.767,29.567,0.055,33.872,0.714701797707932,2.035,0.059,0.782,24.442,1151.93955404961,1371.82053788862
"679","ESP","Spain",2015,28.146,33.683,0,7.638,3.461,0.522,0.765,30.481,0.052,33.827,0.70559941263889,2.035,0.059,0.763,22.058,1196.15697127969,1196.15697127969
"680","ESP","Spain",2016,28.092,33.961,0,7.651,3.435,0.536,0.719,30.252,0.045,33.58,0.70535698251166,2.035,0.069,0.769,19.635,1232.49351844766,1233.55496701168
"681","ESP","Spain",2017,28.411,34.083,0,7.485,3.351,0.532,0.689,29.99,0.031,33.852,0.705244677130338,1.877,0.058,0.758,17.224,1269.16957656016,1313.24533019765
"682","ESP","Spain",2018,29.261,33.875,0,7.325,3.219,0.532,0.644,29.492,0.047,34.645,0.704644220198574,2.162,0.041,0.777,15.255,1298.16336741797,1421.70271521804
"683","ESP","Spain",2019,28.637,35.329,0,7.08,3.124,0.519,0.582,28.919,0.035,34.663,0.70379419305408,1.77,0.037,0.805,14.104,1323.91849014805,1394.32005512941
"684","ESP","Spain",2020,29.053,37.429,0,6.736,3.218,0.559,0.605,26.754,0.029,36.844,0.703801701440327,2.278,0.037,0.793,15.532,1176.07256893359,1278.12886787549
"685","ESP","Spain",2021,29.826,35.475,0,7.215,2.967,0.509,0.766,27.445,0.038,37.796,0.703809225039109,1.712,0.042,0.779,14.781,1251.37853735898,1445.65165360463
"686","SWE","Sweden",1995,39.268,27.646,2.072,2.707,1.776,0.417,0.162,28.14,0.167,45.063,0.732044717917972,3.177,0.004,0.883,8.897,305.83683213149,267.305875261099
"687","SWE","Sweden",1996,39.125,28.618,2.342,3.628,2.625,0.562,0.149,26.179,0.108,46.781,0.720802131707018,3.177,0.004,0.883,9.547,310.667391570025,291.743811512079
"688","SWE","Sweden",1997,39.353,28.026,3.106,3.79,2.778,0.559,0.184,25.625,0.1,47.66,0.73119415748647,3.177,0.004,0.883,10.359,320.206516443849,268.14614467773
"689","SWE","Sweden",1998,38.956,27.497,4.573,3.583,2.416,0.587,0.195,25.265,0.126,47.709,0.728644916246566,3.177,0.004,0.882,8.941,334.013297425391,270.809066780714
"690","SWE","Sweden",1999,40.431,23.919,7.201,3.531,2.136,0.787,0.197,24.828,0.09,48.23,0.736867514457856,2.426,0.004,0.88,7.607,348.19945723141,274.072182416731
"691","SWE","Sweden",2000,42.723,25.479,4.159,3.311,1.933,0.683,0.212,24.205,0.123,50.03,0.736316883045674,2.426,0.004,0.88,5.466,364.795858131684,262.835454366855
"692","SWE","Sweden",2001,38.805,28.03,4.334,3.114,1.799,0.55,0.218,25.556,0.162,47.123,0.740240529385062,2.426,0.004,0.88,4.73,370.083569053714,242.395852494409
"693","SWE","Sweden",2002,36.28,28.892,4.65,3.186,2.008,0.336,0.254,26.852,0.141,45.127,0.742794536070164,2.426,0.004,0.882,4.965,378.214012929902,266.849061835659
"694","SWE","Sweden",2003,37.337,27.881,4.856,3.136,1.949,0.398,0.202,26.708,0.082,45.526,0.743795292879781,2.426,0.004,0.885,5.555,386.950040254662,334.337212322076
"695","SWE","Sweden",2004,38.898,27.079,4.671,3.129,1.873,0.41,0.196,26.119,0.103,45.944,0.745510599022282,2.426,0.004,0.885,6.693,403.731506887751,385.118044877465
"696","SWE","Sweden",2005,40.336,26.251,4.503,2.893,1.813,0.36,0.079,25.92,0.097,47.305,0.746350071446045,2.426,0.004,0.885,7.486,415.273396287166,392.218088878779
"697","SWE","Sweden",2006,39.621,25.478,5.507,2.93,1.746,0.429,0.008,26.379,0.084,45.908,0.746353223531855,2.426,0.004,0.888,7.066,434.636654376703,423.093437423762
"698","SWE","Sweden",2007,38.92,26.053,5.585,2.429,1.737,0,0.002,26.894,0.119,44.912,0.748777316882297,2.426,0.004,0.892,6.161,449.584772840507,491.252589217021
"699","SWE","Sweden",2008,36.38,24.847,8.306,2.299,1.591,0,0.001,28.061,0.107,43.967,0.748196159272084,2.426,0.004,0.892,6.235,447.559127029566,517.706149201196
"700","SWE","Sweden",2009,35.404,24.472,8.397,2.343,1.731,0,0,29.248,0.136,43.697,0.739185792626188,2.289,0.004,0.892,8.351,428.135998219291,436.537014293554
"701","SWE","Sweden",2010,35.679,25.105,7.017,2.383,1.723,0,0.001,29.724,0.093,42.877,0.743405614314497,2.424,0.004,0.892,8.61,453.619110971171,495.81255884331
"702","SWE","Sweden",2011,35.036,23.141,9.93,2.335,1.763,0,0,29.445,0.112,41.962,0.740323181096528,2.424,0.004,0.89,7.804,468.113753183843,574.094112972733
"703","SWE","Sweden",2012,34.36,23.822,10.168,2.382,1.823,0,0,29.153,0.114,42.125,0.739645960209771,2.284,0.004,0.894,7.976,465.359818585788,552.483727282802
"704","SWE","Sweden",2013,34.853,23.186,10.597,2.535,1.945,0,0,28.718,0.111,42.5,0.74163571271896,1.577,0.004,0.896,8.052,470.887249502535,586.841821796891
"705","SWE","Sweden",2014,35.222,23.078,10.535,2.49,1.9,0,0,28.594,0.081,42.178,0.743831953554945,1.577,0.004,0.893,7.954,483.402482698498,581.964017237095
"706","SWE","Sweden",2015,36.204,22.291,10.688,2.414,1.786,0,0,28.328,0.075,42.629,0.742419927544574,1.577,0.006,0.89,7.432,505.103781349757,505.103781349757
