"","Country","Year","Unemployment_rate","GDP_constant_billions","GDP_current_billions"
"15830","UGA",1981,NA,NA,1.3373
"15831","UGA",1982,NA,4.98349545856727,2.1775
"15832","UGA",1983,NA,5.26977523131336,2.24033333333333
"15833","UGA",1984,NA,5.25161154499425,3.61564747705434
"15834","UGA",1985,NA,5.07797331083708,3.51969544352516
"15835","UGA",1986,NA,5.09778182169487,3.92324404995796
"15836","UGA",1987,NA,5.29975098188925,6.26952204211556
"15837","UGA",1988,NA,5.73788529330513,6.50893165166667
"15838","UGA",1989,NA,6.1029261843107,5.27648079933868
"15839","UGA",1990,NA,6.49803817889001,4.30439931030967
"15840","UGA",1991,NA,6.85894542465226,3.32172915962277
"15841","UGA",1992,NA,7.09340865847848,2.85745776190922
"15842","UGA",1993,NA,7.68402661297919,3.22043904418949
"15843","UGA",1994,NA,8.17608368744476,3.99043044671216
"15844","UGA",1995,NA,9.11823374501833,5.75581884249246
"15845","UGA",1996,NA,9.94545035795596,6.044585326938
"15846","UGA",1997,NA,10.4526685116708,6.26933331317108
"15847","UGA",1998,NA,10.9653996523846,6.58481584652754
"15848","UGA",1999,NA,11.8485472797459,5.99856325794659
"15849","UGA",2000,NA,12.2208176561968,6.19324683709687
"15850","UGA",2001,NA,12.8543034301863,5.84050386851573
"15851","UGA",2002,3.5,13.9768293559471,6.17856359112051
"15852","UGA",2003,3.6,14.8815856742548,6.60688427523087
"15853","UGA",2004,NA,15.8946099363319,7.93948754777384
"15854","UGA",2005,1.9,16.9011464605212,9.23922176305793
"15855","UGA",2006,NA,18.7238919045488,9.97764768296954
"15856","UGA",2007,NA,20.2990254488812,11.9025644948833
"15857","UGA",2008,NA,22.0668172136558,14.4404041322047
"15858","UGA",2009,3.6,23.5676956147273,25.1278055666584
"15859","UGA",2010,1.401,24.8963507653932,26.6734414307857
"15860","UGA",2011,0.882,27.2345302595375,27.8717252414723
"15861","UGA",2012,3.551,28.2796432677641,27.3059159107877
"15862","UGA",2013,1.91,29.2940074397726,28.9157865166123
"15863","UGA",2014,1.566,30.7898494875724,32.6123972574458
"15864","UGA",2015,NA,32.3871837301002,32.3871837301002
"15865","UGA",2016,NA,33.9356150789833,29.2039886962626
"15866","UGA",2017,3.643,34.9982768018745,30.744473841424
"15867","UGA",2018,NA,37.2045414966985,32.9270256196795
"15868","UGA",2019,2.563,39.60004706428,35.3481550954215
"15869","UGA",2020,NA,40.7687657964806,37.6054302143519
"15870","UGA",2021,3.422,42.2105859527861,40.5102413658914
"15871","UGA",2022,NA,44.1472168896124,45.5673046084764
"15872","UGA",NA,NA,NA,NA
"15873","UKR",1960,NA,NA,NA
"15874","UKR",1961,NA,NA,NA
"15875","UKR",1962,NA,NA,NA
"15876","UKR",1963,NA,NA,NA
"15877","UKR",1964,NA,NA,NA
"15878","UKR",1965,NA,NA,NA
"15879","UKR",1966,NA,NA,NA
"15880","UKR",1967,NA,NA,NA
"15881","UKR",1968,NA,NA,NA
"15882","UKR",1969,NA,NA,NA
"15883","UKR",1970,NA,NA,NA
"15884","UKR",1971,NA,NA,NA
"15885","UKR",1972,NA,NA,NA
"15886","UKR",1973,NA,NA,NA
"15887","UKR",1974,NA,NA,NA
"15888","UKR",1975,NA,NA,NA
"15889","UKR",1976,NA,NA,NA
"15890","UKR",1977,NA,NA,NA
"15891","UKR",1978,NA,NA,NA
"15892","UKR",1979,NA,NA,NA
"15893","UKR",1980,NA,NA,NA
"15894","UKR",1981,NA,NA,NA
"15895","UKR",1982,NA,NA,NA
"15896","UKR",1983,NA,NA,NA
"15897","UKR",1984,NA,NA,NA
"15898","UKR",1985,NA,NA,NA
"15899","UKR",1986,NA,NA,NA
"15900","UKR",1987,NA,161.845930095684,64.9047619047619
"15901","UKR",1988,NA,165.999646444938,74.8421052631579
"15902","UKR",1989,NA,172.42898408268,80.7315789473684
"15903","UKR",1990,NA,161.487959613275,79.5238095238095
"15904","UKR",1991,NA,147.43850712737,76.6666666666667
"15905","UKR",1992,NA,132.84209491875,73.9060205580029
"15906","UKR",1993,NA,113.978517441132,65.6481891437174
"15907","UKR",1994,NA,87.8774369479924,52.5495802648064
"15908","UKR",1995,5.62,77.1563896396884,48.2138564685718
"15909","UKR",1996,7.65,69.4407506757195,44.5588310050621
"15910","UKR",1997,8.93,67.3575281565426,50.1515315917317
"15911","UKR",1998,11.32,66.0777351201257,41.8825233451804
"15912","UKR",1999,11.864,65.9455796498151,31.5806395538298
"15913","UKR",2000,11.707,69.8363688493183,32.3750839348241
"15914","UKR",2001,11.061,75.9819693106229,39.3095809832282
"15915","UKR",2002,10.136,80.0391384128861,43.9561636120433
"15916","UKR",2003,9.057,87.6561509544385,52.0103557530461
"15917","UKR",2004,8.59,97.99550297209,67.2201541643166
"15918","UKR",2005,7.18,101.005170642605,89.2388651185263
"15919","UKR",2006,6.81,108.652697104575,111.884752475248
"15920","UKR",2007,6.351,117.579433691217,148.733861386139
"15921","UKR",2008,6.363,120.217318405036,188.110390659515
"15922","UKR",2009,8.84,102.020662582215,121.552153444124
"15923","UKR",2010,8.1,106.195352549996,141.209170427233
"15924","UKR",2011,7.851,111.977987704028,169.333835201554
"15925","UKR",2012,7.529,112.148546939271,182.591753827949
"15926","UKR",2013,7.17,112.199506223487,190.498811460028
"15927","UKR",2014,9.27,100.891035818548,133.503871861723
"15928","UKR",2015,9.14,91.0309677890717,91.0309677890717
"15929","UKR",2016,9.35,93.2530172770895,93.3558694039223
"15930","UKR",2017,9.5,95.4537626360202,112.090505081739
"15931","UKR",2018,8.799,98.7835357441445,130.89108829355
"15932","UKR",2019,8.194,101.944118786821,153.883047509577
"15933","UKR",2020,9.475,98.1183557173319,156.617722013342
"15934","UKR",2021,9.834,101.499146883264,199.765859570935
"15935","UKR",2022,NA,71.962895140234,160.502737251047
"15936","UKR",NA,NA,NA,NA
"15937","UMC",1960,NA,1352.09334263996,236.136360082973
"15938","UMC",1961,NA,1354.47600450894,220.490841490862
"15939","UMC",1962,NA,1398.54570505567,222.023728315224
"15940","UMC",1963,NA,1448.61620009446,242.268291060731
"15941","UMC",1964,NA,1571.82876767746,280.066549216358
"15942","UMC",1965,NA,1680.12270792636,314.986131154743
"15943","UMC",1966,NA,1781.38751631131,345.23346286918
"15944","UMC",1967,NA,1837.79549819751,351.717338837596
"15945","UMC",1968,NA,1944.9162704357,365.743583697764
"15946","UMC",1969,NA,2094.16892673478,408.867237823783
"15947","UMC",1970,NA,2266.69951586229,450.813776265559
"15948","UMC",1971,NA,2418.61255846594,482.922529736165
"15949","UMC",1972,NA,2580.08388681031,551.710713977374
"15950","UMC",1973,NA,2785.94925368691,692.054139500894
"15951","UMC",1974,NA,2956.56353482272,839.243307933183
"15952","UMC",1975,NA,3105.51138976785,968.58792451625
"15953","UMC",1976,NA,3263.71130312863,1005.32157470055
"15954","UMC",1977,NA,3425.12348173616,1112.84248097291
"15955","UMC",1978,NA,3607.13639454294,1331.86861436672
"15956","UMC",1979,NA,3855.49839680183,1640.89507947304
"15957","UMC",1980,NA,4109.55831469808,2015.3821721528
"15958","UMC",1981,NA,4219.35503096495,2130.96668280105
"15959","UMC",1982,NA,4306.33944995788,1957.4215719428
"15960","UMC",1983,NA,4344.97889523826,1943.95103460615
"15961","UMC",1984,NA,4616.80550362372,2038.36633121812
"15962","UMC",1985,NA,4837.20793366573,1944.07735952931
"15963","UMC",1986,NA,5062.57137785801,1890.49076189044
"15964","UMC",1987,NA,5343.99149283802,2107.67638847857
"15965","UMC",1988,NA,5553.87108113488,2384.41128264285
"15966","UMC",1989,NA,5702.72976080844,2447.06737690213
"15967","UMC",1990,NA,5779.94908829308,2774.50389183995
"15968","UMC",1991,2.86645974431966,5859.21636948481,2697.54566705834
"15969","UMC",1992,3.31522700118241,5941.62131271514,2853.56066060848
"15970","UMC",1993,3.49279694967392,6206.70093056867,3274.10038747553
"15971","UMC",1994,3.86678224268035,6448.85941935055,3371.47576895319
"15972","UMC",1995,4.43947258251119,6691.48053618526,3764.70790152785
"15973","UMC",1996,4.6183191581442,7050.30265934068,4103.66030126265
"15974","UMC",1997,4.7905782508403,7461.57978770244,4368.5935759773
"15975","UMC",1998,5.3814268911985,7631.28487968459,4197.25302480381
"15976","UMC",1999,5.66755816299161,7900.08884459802,4018.48671361369
"15977","UMC",2000,5.47919684123915,8401.16296354253,4452.46703310152
"15978","UMC",2001,5.62588062617064,8700.10117288672,4473.53560225016
"15979","UMC",2002,5.99450333454985,9104.88407381815,4537.59226180334
"15980","UMC",2003,6.01754468583861,9640.03503237625,5088.58159998158
"15981","UMC",2004,5.87005887040699,10404.1622435652,6067.16858892678
"15982","UMC",2005,5.81089570281133,11194.6208337681,7262.80047900717
"15983","UMC",2006,5.53571523330535,12172.5244227796,8647.104081105
"15984","UMC",2007,5.48314193954121,13320.373019499,10685.4080753264
"15985","UMC",2008,5.422454530631,14174.5877729924,13004.6691082172
"15986","UMC",2009,5.81149370134683,14552.2084816272,12563.5137023234
"15987","UMC",2010,5.24357005624101,15761.2981546582,15404.0297611658
"15988","UMC",2011,5.209843165503,16844.4281037562,18586.8221830331
"15989","UMC",2012,5.08306194885679,17840.5297994261,19883.675355488
"15990","UMC",2013,5.00179032971014,18827.4413222271,21268.4929495926
"15991","UMC",2014,5.00130160778212,19713.4525644294,21874.5907405902
"15992","UMC",2015,NA,20559.9968026658,20559.9968026658
"15993","UMC",2016,NA,21426.7570731751,20510.0532022525
"15994","UMC",2017,5.37400414123862,22542.1444019287,22686.7120422174
"15995","UMC",2018,5.90042333841274,23655.4917041421,24376.0305333403
"15996","UMC",2019,6.03369551972333,24630.5765507399,24832.086863829
"15997","UMC",2020,6.76593017089024,24462.2638762764,23959.4106614643
"15998","UMC",2021,6.36032851145736,26317.7115918708,28515.8034062976
"15999","UMC",2022,NA,27139.6896171729,30110.9299701076
"16000","UMC",NA,NA,NA,NA
"16001","URY",1960,NA,16.7842170513852,1.20833333333333
"16002","URY",1961,NA,17.2026539467252,1.6
"16003","URY",1962,NA,16.9317897568334,1.76363636363636
"16004","URY",1963,NA,16.9606514919083,1.55333333333333
"16005","URY",1964,NA,17.3745797158112,1.97058823529412
"16006","URY",1965,NA,17.5562490257395,1.89310344827586
"16007","URY",1966,NA,18.0939716409766,1.80555555555556
"16008","URY",1967,NA,17.432305113646,1.59714285714286
"16009","URY",1968,NA,17.7615859723144,1.5926724137931
"16010","URY",1969,NA,18.8032569219176,2.00443548387097
"16011","URY",1970,7.5,19.2419770284357,2.13709677419355
"16012","URY",1971,7.6,19.1935427534569,2.80725806451613
"16013","URY",1972,7.7,18.9402705479015,2.18870056497175
"16014","URY",1973,8.9,18.992394099987,3.96499416569428
"16015","URY",1974,8.1,19.5422893566581,4.09143897996357
"16016","URY",1975,NA,20.7337659935299,3.53801431127012
"16017","URY",1976,NA,21.5497371704348,3.66771653543307
"16018","URY",1977,NA,21.8633852290134,4.11437486550463
"16019","URY",1978,NA,23.0383203477266,4.91052631578947
"16020","URY",1979,NA,24.4664927192575,7.18148762439398
"16021","URY",1980,7.3,25.8961679752906,10.1624600462912
"16022","URY",1981,6.6,26.3000342083807,11.0486426387473
"16023","URY",1982,11.7,23.7337106761581,9.17900093842489
"16024","URY",1983,NA,21.2952144974957,5.10225157086339
"16025","URY",1984,9.94,21.0518916606852,4.8502674753547
"16026","URY",1985,NA,21.3606252366484,4.73201787338369
"16027","URY",1986,10.7,23.2424553705452,5.88011278840947
"16028","URY",1987,9.1,25.100256718148,7.36749408040014
"16029","URY",1988,NA,25.471975822888,8.21353836884635
"16030","URY",1989,NA,25.7531612247828,8.43895147606644
"16031","URY",1990,8.53,25.829737832144,9.29880785029979
"16032","URY",1991,8.95,26.7438027912413,11.2061766509075
"16033","URY",1992,8.96,28.8650111548822,12.8781487907348
"16034","URY",1993,8.35,29.6321121351097,15.0021369711745
"16035","URY",1994,9.04,31.7897277523514,17.4745888958918
"16036","URY",1995,10.02,31.3295399811782,19.2976630965506
"16037","URY",1996,10.85,33.0770884889395,20.5154581135857
"16038","URY",1997,11.44,35.9044132251269,23.9697392338966
"16039","URY",1998,9.362,37.526894198668,25.3858869775228
"16040","URY",1999,10.466,36.9561304324805,23.9839451906202
"16041","URY",2000,12.627,36.2429027495716,22.8232708921094
"16042","URY",2001,15.052,34.8496784668177,20.8987617422386
"16043","URY",2002,16.648,32.1550988132195,13.6065157225864
"16044","URY",2003,16.661,32.4140386521022,12.0456383518507
"16045","URY",2004,12.98,34.036089123994,13.6863298901191
"16046","URY",2005,12.009,36.5752263446127,17.3628576838545
"16047","URY",2006,10.844,38.0742902889132,19.7414207398901
"16048","URY",2007,9.403,40.5649241173376,23.7977730243992
"16049","URY",2008,8.026,43.4759217550631,31.1196025388322
"16050","URY",2009,7.74,45.3208199707986,32.7083190775179
"16051","URY",2010,7.158,48.857389210184,41.9503612119581
"16052","URY",2011,6.307,51.3794726335779,50.3424060670777
"16053","URY",2012,6.451,53.1973702010395,54.2322663587811
"16054","URY",2013,6.444,55.6644187937377,61.3376219337857
"16055","URY",2014,6.547,57.4672731075946,61.496186973902
"16056","URY",2015,7.488,57.6803279986689,57.6803279986689
"16057","URY",2016,7.841,58.6550091194887,57.480788380312
"16058","URY",2017,7.89,59.675827109951,65.0060476803225
"16059","URY",2018,8.336,59.7689214009216,65.2030718179812
"16060","URY",2019,8.734,60.2138601656919,62.048585618505
"16061","URY",2020,10.33,56.4426800617659,53.6669080537655
"16062","URY",2021,9.301,59.4209113015972,61.4122682489461
"16063","URY",2022,7.877,62.3455339607924,71.1771461974951
"16064","URY",NA,NA,NA,NA
"16065","USA",1960,5.5,3457.18803762569,543.3
"16066","USA",1961,6.7,3536.70336249107,563.3
"16067","USA",1962,5.5,3752.44226760303,605.1
"16068","USA",1963,5.7,3917.54972737756,638.6
"16069","USA",1964,5.2,4144.76761156547,685.8
"16070","USA",1965,4.5,4410.03273870565,743.7
"16071","USA",1966,3.8,4696.68486672153,815
"16072","USA",1967,3.8,4814.10198838957,861.7
"16073","USA",1968,3.6,5045.17888383225,942.5
"16074","USA",1969,3.5,5201.57942923105,1019.9
"16075","USA",1970,4.9,5186.833406,1073.303
"16076","USA",1971,5.9,5357.654069,1164.85
"16077","USA",1972,5.6,5639.408133,1279.11
"16078","USA",1973,4.9,5957.79347,1425.376
"16079","USA",1974,5.6,5925.588519,1545.243
"16080","USA",1975,8.5,5913.414038,1684.904
"16081","USA",1976,7.7,6232.037023,1873.412
"16082","USA",1977,7.1,6520.215954,2081.826
"16083","USA",1978,6.1,6881.129791,2351.599
"16084","USA",1979,5.8,7098.996359,2627.333
"16085","USA",1980,7.1,7080.769709,2857.307
"16086","USA",1981,7.6,7260.459769,3207.041
"16087","USA",1982,9.7,7129.561854,3343.789
"16088","USA",1983,9.6,7456.374792,3634.038
"16089","USA",1984,7.5,7995.965282,4037.613
"16090","USA",1985,7.2,8329.369546,4338.979
"16091","USA",1986,7,8617.786125,4579.631
"16092","USA",1987,6.2,8915.897063,4855.215
"16093","USA",1988,5.5,9288.319548,5236.438
"16094","USA",1989,5.3,9629.446844,5641.58
"16095","USA",1990,5.6,9811.054837,5963.144
"16096","USA",1991,6.8,9800.432919,6158.129
"16097","USA",1992,7.5,10145.64734,6520.327
"16098","USA",1993,6.9,10424.833341,6858.559
"16099","USA",1994,6.119,10844.828324,7287.236
"16100","USA",1995,5.65,11135.927079,7639.749
"16101","USA",1996,5.451,11556.037222,8073.122
"16102","USA",1997,5,12069.954414,8577.554457
"16103","USA",1998,4.511,12610.856679,9062.818202
"16104","USA",1999,4.219,13215.484082,9631.174489
"16105","USA",2000,3.992,13754.300444,10250.947997
"16106","USA",2001,4.731,13885.56306,10581.929774
"16107","USA",2002,5.783,14121.054284,10929.112955
"16108","USA",2003,5.989,14515.908489,11456.442041
"16109","USA",2004,5.529,15075.141499,12217.193198
"16110","USA",2005,5.084,15600.241891,13039.199193
"16111","USA",2006,4.623,16034.36708,13815.586948
"16112","USA",2007,4.622,16356.739241,14474.226905
"16113","USA",2008,5.784,16376.725286,14769.857911
"16114","USA",2009,9.254,15950.948713,14478.064934
"16115","USA",2010,9.633,16383.037055,15048.964444
"16116","USA",2011,8.949,16636.956919,15599.728123
"16117","USA",2012,8.069,17016.393933,16253.97223
"16118","USA",2013,7.375,17329.814706,16843.190993
"16119","USA",2014,6.168,17726.282036,17550.680174
"16120","USA",2015,5.28,18206.020741,18206.020741
"16121","USA",2016,4.869,18509.601053,18695.110842
"16122","USA",2017,4.355,18924.571726,19477.336549
"16123","USA",2018,3.896,19481.973191,20533.057312
"16124","USA",2019,3.669,19928.975197,21380.976119
"16125","USA",2020,8.055,19377.380521,21060.473613
"16126","USA",2021,5.349,20529.459727,23315.08056
"16127","USA",2022,3.65,20926.835051,25439.7
"16128","USA",NA,NA,NA,NA
"16129","UZB",1960,NA,NA,NA
"16130","UZB",1961,NA,NA,NA
"16131","UZB",1962,NA,NA,NA
"16132","UZB",1963,NA,NA,NA
"16133","UZB",1964,NA,NA,NA
"16134","UZB",1965,NA,NA,NA
"16135","UZB",1966,NA,NA,NA
"16136","UZB",1967,NA,NA,NA
"16137","UZB",1968,NA,NA,NA
"16138","UZB",1969,NA,NA,NA
"16139","UZB",1970,NA,NA,NA
"16140","UZB",1971,NA,NA,NA
"16141","UZB",1972,NA,NA,NA
"16142","UZB",1973,NA,NA,NA
"16143","UZB",1974,NA,NA,NA
"16144","UZB",1975,NA,NA,NA
"16145","UZB",1976,NA,NA,NA
"16146","UZB",1977,NA,NA,NA
"16147","UZB",1978,NA,NA,NA
"16148","UZB",1979,NA,NA,NA
"16149","UZB",1980,NA,NA,NA
"16150","UZB",1981,NA,NA,NA
"16151","UZB",1982,NA,NA,NA
"16152","UZB",1983,NA,NA,NA
"16153","UZB",1984,NA,NA,NA
"16154","UZB",1985,NA,NA,NA
"16155","UZB",1986,NA,NA,NA
"16156","UZB",1987,NA,28.0894180309174,NA
"16157","UZB",1988,NA,30.6563926082859,NA
"16158","UZB",1989,NA,31.604071825355,NA
"16159","UZB",1990,NA,32.1097369764054,13.3606079906751
"16160","UZB",1991,NA,31.9517570688236,13.6776222222222
"16161","UZB",1992,0.2,28.373160277973,12.9412973760933
"16162","UZB",1993,0.4,27.7205775903341,13.0990138355111
"16163","UZB",1994,0.4,26.2791075575586,12.8991569906156
"16164","UZB",1995,0.4,26.0425955881053,13.3504689174115
"16165","UZB",1996,NA,26.4853197139006,13.9488922155689
"16166","UZB",1997,NA,27.8625563381133,14.7446037735849
"16167","UZB",1998,NA,29.0606462609484,14.9889712108383
"16168","UZB",1999,NA,30.3102540506905,17.0784659820282
"16169","UZB",2000,0.4,31.472652293577,13.760513969314
"16170","UZB",2001,0.4,32.783122628063,11.4014213291974
"16171","UZB",2002,0.4,34.085756134775,9.68778851280184
"16172","UZB",2003,0.3,35.5284791821417,10.1344534354603
"16173","UZB",2004,0.4,38.1749958115787,12.0300235478807
"16174","UZB",2005,0.3,40.8281607674382,14.3075098388053
"16175","UZB",2006,0.2,43.8704378823629,17.330833852919
"16176","UZB",2007,4.99,48.0262867904813,22.3113939278817
"16177","UZB",2008,4.89,52.3626575556872,29.5494388838338
"16178","UZB",2009,5.04,56.5783402039187,33.6892236732577
"16179","UZB",2010,5.36,60.8766917387574,49.7656764024495
"16180","UZB",2011,4.96,65.4577479550779,60.178909297208
"16181","UZB",2012,4.87,70.1068484282085,67.5173492120609
"16182","UZB",2013,4.86,75.2222299357417,73.1800379114173
"16183","UZB",2014,5.09,80.3928844971355,80.8453858164497
"16184","UZB",2015,5.15,86.1962647418842,86.1962647418842
"16185","UZB",2016,5.16,91.3095571524325,86.1382886325513
"16186","UZB",2017,5.83,95.3228629568858,62.0813227400162
"16187","UZB",2018,9.35,100.927602192072,52.8701082172949
"16188","UZB",2019,8.98,106.964649233739,60.2835037053907
"16189","UZB",2020,5.293,109.099219816259,60.2247012967885
"16190","UZB",2021,NA,117.176236693187,69.6006149873509
"16191","UZB",2022,NA,123.818743181094,80.3918538874049
"16192","UZB",NA,NA,NA,NA
"16193","VCT",1960,NA,0.15934500713867,0.0130666340000817
"16194","VCT",1961,NA,0.166559007001715,0.0139999650000875
"16195","VCT",1962,NA,0.172712132773422,0.0145249636875908
"16196","VCT",1963,NA,0.161891132978855,0.0137082990625857
"16197","VCT",1964,NA,0.167832093272619,0.0147582964375922
"16198","VCT",1965,NA,0.169317298319842,0.0151082955625944
"16199","VCT",1966,NA,0.169317298319842,0.0160999597501006
"16200","VCT",1967,NA,0.153191834665339,0.0158351060327781
"16201","VCT",1968,NA,0.163164172548136,0.01535
"16202","VCT",1969,NA,0.167832046570995,0.01665
"16203","VCT",1970,NA,0.18586709293023,0.01845
"16204","VCT",1971,NA,0.191383722268109,0.0200519223261445
"16205","VCT",1972,NA,0.240820987322955,0.0275858048653032
"16206","VCT",1973,NA,0.214086642650204,0.0301650810858817
"16207","VCT",1974,NA,0.195202934379198,0.0329237027281866
"16208","VCT",1975,NA,0.180350510293976,0.0332372259880652
"16209","VCT",1976,NA,0.199065158686014,0.0327928446829448
"16210","VCT",1977,NA,0.225400306876007,0.0493531618518519
"16211","VCT",1978,NA,0.247438763036869,0.0608447714814815
"16212","VCT",1979,NA,0.255807678790263,0.0710963596296296
"16213","VCT",1980,23.5,0.262056344682027,0.0823403396296296
"16214","VCT",1981,NA,0.274147373077974,0.102086539259259
"16215","VCT",1982,NA,0.286420537475251,0.113759203333333
"16216","VCT",1983,NA,0.292631842135973,0.12225534962963
"16217","VCT",1984,NA,0.311905567199732,0.135024987777778
"16218","VCT",1985,NA,0.331179292263492,0.145641705185185
"16219","VCT",1986,NA,0.349724473321933,0.160846656666667
"16220","VCT",1987,NA,0.351256283794653,0.175580647407407
"16221","VCT",1988,NA,0.400694532770897,0.200726712592593
"16222","VCT",1989,NA,0.406326738350467,0.214745002222222
"16223","VCT",1990,NA,0.423185993858141,0.240366666666667
"16224","VCT",1991,19.77,0.427991589004869,0.25482962962963
"16225","VCT",1992,NA,0.455288638440508,0.277955555555556
"16226","VCT",1993,NA,0.474641732705092,0.286307407407407
"16227","VCT",1994,NA,0.468719991550332,0.289437037037037
"16228","VCT",1995,NA,0.505123833920342,0.316007407407407
"16229","VCT",1996,NA,0.511629384408127,0.331488888888889
"16230","VCT",1997,NA,0.52956276624073,0.34777037037037
"16231","VCT",1998,NA,0.551222915673932,0.373618518518519
"16232","VCT",1999,NA,0.566162769409356,0.390718518518519
"16233","VCT",2000,NA,0.575442357828232,0.427946037037037
"16234","VCT",2001,21.1,0.585502419631668,0.462072333333333
"16235","VCT",2002,NA,0.616780702911886,0.487763851851852
"16236","VCT",2003,NA,0.658051576157716,0.509090888888889
"16237","VCT",2004,NA,0.685128416494525,0.549900185185185
"16238","VCT",2005,NA,0.702178229987386,0.579948925925926
"16239","VCT",2006,NA,0.75130912300666,0.643501148148148
"16240","VCT",2007,NA,0.776274889240281,0.713596666666667
"16241","VCT",2008,18.79,0.779416014229364,0.732663259259259
"16242","VCT",2009,NA,0.768674152560189,0.714300259259259
"16243","VCT",2010,NA,0.734310821044753,0.720447888888889
"16244","VCT",2011,NA,0.729858865987443,0.71379637037037
"16245","VCT",2012,NA,0.73839173491399,0.730032592592593
"16246","VCT",2013,NA,0.756574514514743,0.764781259259259
"16247","VCT",2014,NA,0.765242794423219,0.7709
"16248","VCT",2015,NA,0.786555555555555,0.786555555555555
"16249","VCT",2016,NA,0.819195102035842,0.814303703703704
"16250","VCT",2017,NA,0.831877075602191,0.844037037037037
"16251","VCT",2018,NA,0.85829425920171,0.88432962962963
"16252","VCT",2019,NA,0.863973827862376,0.910766666666667
"16253","VCT",2020,NA,0.831664990443344,0.869111111111111
"16254","VCT",2021,NA,0.838279171668424,0.872222222222222
"16255","VCT",2022,NA,0.87943807113971,0.948559259259259
"16256","VCT",NA,NA,NA,NA
"16257","VEN",1960,NA,NA,7.66393830307172
"16258","VEN",1961,NA,NA,8.06726703061863
"16259","VEN",1962,NA,NA,8.81430988421165
"16260","VEN",1963,NA,NA,9.60871728817057
"16261","VEN",1964,NA,NA,8.19241379310345
"16262","VEN",1965,NA,NA,8.42777777777778
"16263","VEN",1966,NA,NA,8.78133333333333
"16264","VEN",1967,NA,NA,9.25
"16265","VEN",1968,NA,NA,10.0344444444444
"16266","VEN",1969,NA,NA,10.2851111111111
"16267","VEN",1970,NA,NA,11.5611111111111
"16268","VEN",1971,NA,NA,12.9865909090909
"16269","VEN",1972,NA,NA,13.9777272727273
"16270","VEN",1973,NA,NA,17.0355813953488
"16271","VEN",1974,NA,NA,26.1009302325581
"16272","VEN",1975,7.01,NA,27.4646511627907
"16273","VEN",1976,6.34,NA,31.4195348837209
"16274","VEN",1977,5.11,NA,36.2106976744186
"16275","VEN",1978,4.98,NA,39.3162790697674
"16276","VEN",1979,5.81,NA,48.3109302325581
"16277","VEN",1980,5.89,NA,59.116511627907
"16278","VEN",1981,7,NA,66.3274418604651
"16279","VEN",1982,8.05,NA,67.7367441860465
"16280","VEN",1983,11.49,NA,67.5562790697674
"16281","VEN",1984,12.86,NA,59.8677434679335
"16282","VEN",1985,13.16,NA,61.9654666666667
"16283","VEN",1986,10.93,NA,60.5161237113402
"16284","VEN",1987,9.1,NA,48.0290344827586
"16285","VEN",1988,7.28,NA,60.2264137931034
"16286","VEN",1989,9.74,NA,43.5367091040115
"16287","VEN",1990,13.96,NA,48.6069521947752
"16288","VEN",1991,NA,NA,53.4534447866256
"16289","VEN",1992,NA,NA,60.4165196200849
"16290","VEN",1993,NA,NA,60.0374607831941
"16291","VEN",1994,8.56,NA,58.4186666666667
"16292","VEN",1995,10.24,NA,77.3894877700883
"16293","VEN",1996,11.77,NA,70.543211119099
"16294","VEN",1997,NA,NA,85.8376785598324
"16295","VEN",1998,NA,NA,91.3367632550597
"16296","VEN",1999,NA,NA,97.9728424615131
"16297","VEN",2000,NA,NA,117.146466002661
"16298","VEN",2001,8.83,NA,122.911036746729
"16299","VEN",2002,16.17,NA,92.8935877336549
"16300","VEN",2003,16.78,NA,83.6206285821082
"16301","VEN",2004,NA,NA,112.451400424964
"16302","VEN",2005,10.663,NA,145.513489651872
"16303","VEN",2006,8.606,NA,183.477522123894
"16304","VEN",2007,7.279,NA,230.364012575687
"16305","VEN",2008,6.245,NA,315.953388510678
"16306","VEN",2009,6.097,NA,329.787628928471
"16307","VEN",2010,7.112,NA,393.192354510653
"16308","VEN",2011,6.902,NA,316.482190800364
"16309","VEN",2012,6.601,NA,381.286237847667
"16310","VEN",2013,NA,NA,371.005379786566
"16311","VEN",2014,NA,NA,482.359318767703
"16312","VEN",2015,NA,NA,NA
"16313","VEN",2016,5.319,NA,NA
"16314","VEN",2017,5.045,NA,NA
"16315","VEN",2018,NA,NA,NA
"16316","VEN",2019,NA,NA,NA
"16317","VEN",2020,7.53,NA,NA
"16318","VEN",2021,NA,NA,NA
"16319","VEN",2022,NA,NA,NA
"16320","VEN",NA,NA,NA,NA
"16321","VGB",1960,NA,NA,NA
"16322","VGB",1961,NA,NA,NA
"16323","VGB",1962,NA,NA,NA
"16324","VGB",1963,NA,NA,NA
"16325","VGB",1964,NA,NA,NA
"16326","VGB",1965,NA,NA,NA
"16327","VGB",1966,NA,NA,NA
"16328","VGB",1967,NA,NA,NA
"16329","VGB",1968,NA,NA,NA
"16330","VGB",1969,NA,NA,NA
"16331","VGB",1970,NA,NA,NA
"16332","VGB",1971,NA,NA,NA
"16333","VGB",1972,NA,NA,NA
"16334","VGB",1973,NA,NA,NA
"16335","VGB",1974,NA,NA,NA
"16336","VGB",1975,NA,NA,NA
"16337","VGB",1976,NA,NA,NA
"16338","VGB",1977,NA,NA,NA
"16339","VGB",1978,NA,NA,NA
