"","Country","Country_Name","Year","TaxRev_Income_IPC_1000","TaxRev_Social_SSC_2000","TaxRev_Payroll_PW_3000","TaxRev_Property_4000","TaxRev_ImmovProp_4100","TaxRev_NetWealth_4200","TaxRev_EIG_4300","TaxRev_GoodsServices_5000","TaxRev_Others_6000","TaxRev_TotalofGDP","Wealth_Gini","Wealth_Share_bottom50","Wealth_Share_top10","Wealth_Share_top1","v2peedueq","v2x_corr","v2x_libdem","Unemployment_rate","GDP_constant_billions","GDP_current_billions","welfare_regime"
"607","POL","Poland",1998,28.61,32.596,0.62,3.891,3.114,0,0.055,34.138,0.145,35.268,0.840083124208917,-0.0142,0.5981,0.2364,2.44,0.11,0.801,9.935,256.767475792546,174.685791563561,"East"
"608","POL","Poland",2002,18.649,38.849,0.598,4.933,4.336,0,0.074,36.892,0.08,32.969,0.843301713931055,-0.0148,0.6034,0.2416,2.44,0.11,0.809,21.21,290.304549675023,199.0704486949,"East"
"609","POL","Poland",1999,20.637,39.021,0.495,4.136,3.194,0,0.062,35.584,0.127,34.956,0.839740888908011,-0.0142,0.5976,0.2358,2.44,0.11,0.806,12.29,268.71972410134,170.030662134734,"East"
"610","POL","Poland",2004,18.543,37.848,0.755,4.663,4.06,0,0.075,38.115,0.076,31.935,0.847237755555,-0.0156,0.6097,0.248,2.44,0.11,0.809,19.074,315.432020161825,255.107252158631,"East"
"611","POL","Poland",2005,19.445,36.841,0.782,4.509,3.895,0,0.074,38.332,0.091,32.965,0.846804043667873,-0.0155,0.609,0.2473,2.44,0.109,0.811,17.746,326.493699429633,306.14594482493,"East"
"612","POL","Poland",2006,20.785,35.688,0.744,4.301,3.631,0,0.071,38.354,0.128,33.632,0.848537516088754,-0.0158,0.612,0.2509,2.44,0.107,0.8,13.841,346.511473670248,344.626667414292,"East"
"613","POL","Poland",2007,22.805,34.061,0.749,4.162,3.286,0,0.08,38.096,0.127,34.634,0.84999301167997,-0.0157,0.6155,0.2575,2.44,0.107,0.8,9.602,370.980501392758,429.020755432721,"East"
"614","POL","Poland",2008,23.261,32.713,0.823,4.159,3.42,0,0.078,38.888,0.156,34.281,0.851188691276462,-0.0159,0.6174,0.2596,2.44,0.11,0.825,7.118,386.561612946014,533.599779515715,"East"
"615","POL","Poland",2009,21.58,35.325,0.88,4.283,3.696,0,0.073,37.781,0.151,31.368,0.847257678770319,-0.0156,0.6097,0.248,2.44,0.11,0.825,8.167,397.509749303621,439.731589139212,"East"
"616","POL","Poland",2010,20.083,34.424,0.821,4.207,3.618,0,0.064,40.335,0.131,31.6,0.848228350127812,-0.0156,0.6119,0.2518,2.64,0.112,0.827,9.637,409.175222178008,475.696613935595,"East"
"617","POL","Poland",1995,29.847,30.314,0.658,3.462,2.836,0,0.035,35.514,0.204,36.577,0.839302922885196,-0.0141,0.5968,0.2351,2.44,0.11,0.811,13.695,217.229871335721,142.293781028568,"East"
"618","POL","Poland",1996,28.445,31.081,0.581,3.578,2.868,0,0.041,36.089,0.226,36.555,0.839168091489881,-0.0141,0.5966,0.2349,2.44,0.11,0.805,12.684,230.514657116328,160.193242090427,"East"
"619","POL","Poland",1997,28.203,31.921,0.616,3.74,3,0,0.046,35.272,0.248,36.059,0.839174818082171,-0.0141,0.5966,0.2349,2.44,0.11,0.795,10.964,245.380554450192,159.358178533659,"East"
"620","POL","Poland",2013,19.612,38.364,0.757,4.378,3.929,0,0.048,36.694,0.194,32.395,0.84852941921514,-0.0155,0.6127,0.2535,2.64,0.113,0.821,10.326,440.186496882876,515.761954074157,"East"
"621","POL","Poland",2014,19.818,37.906,0.737,4.372,3.904,0,0.048,36.965,0.203,32.272,0.850062467590817,-0.0157,0.6156,0.2574,2.64,0.121,0.809,8.99,457.076270062343,539.080475073719,"East"
"622","POL","Poland",2003,18.161,38.823,0.652,4.682,4.124,0,0.065,37.603,0.078,32.443,0.844726866578185,-0.0151,0.6057,0.244,2.44,0.11,0.809,19.37,300.460538532962,217.828661056935,"East"
"623","POL","Poland",2015,20.046,38.265,0.69,4.218,3.802,0,0.042,36.669,0.111,32.474,0.855552239800545,-0.0173,0.621,0.2782,2.64,0.088,0.786,7.501,477.111287969227,477.111287969227,"East"
"624","POL","Poland",2016,19.98,37.99,0.671,4.119,3.654,0,0.045,37.092,0.148,33.556,0.847948977218863,-0.0121,0.6161,0.2987,2.64,0.088,0.613,6.161,491.202812044038,470.024559642469,"East"
"625","POL","Poland",2017,20.251,37.549,0.661,3.992,3.503,0,0.043,37.402,0.145,34.239,0.847388451607031,-0.012,0.6152,0.2977,2.167,0.09,0.552,4.888,516.450722907547,524.641206566631,"East"
"626","POL","Poland",2018,21.055,37.242,0.633,3.735,3.263,0,0.04,37.189,0.145,35.061,0.848467811555935,-0.0121,0.6173,0.3009,2.167,0.102,0.531,3.846,547.154795065659,588.779850758053,"East"
"627","POL","Poland",2019,21.432,37.553,0.736,3.601,3.13,0,0.04,36.538,0.139,35.178,0.848597907206994,-0.0122,0.6173,0.3004,2.342,0.102,0.524,3.277,571.503117124287,596.058473058766,"East"
"628","POL","Poland",2020,21.154,37.946,0.924,3.644,3.182,0,0.038,36.213,0.119,35.56,0.848415526842899,-0.0122,0.6168,0.2995,1.982,0.117,0.458,3.162,559.958349913782,599.442783598064,"East"
"629","POL","Poland",2021,21.671,35.337,1.505,3.491,2.906,0,0.044,37.863,0.133,36.698,0.849060428200772,-0.0121,0.6184,0.3024,1.982,0.132,0.425,3.363,598.791351638148,681.346136411701,"East"
"630","POL","Poland",2001,18.316,40.854,0.583,5.081,4.412,0,0.085,35.075,0.092,32.829,0.841569640730995,-0.0145,0.6006,0.2388,2.44,0.11,0.807,18.373,284.512269531768,190.905493539168,"East"
"631","POL","Poland",2012,20.392,37.29,0.822,4.164,3.728,0,0.056,37.193,0.139,32.378,0.84873068669873,-0.0156,0.6129,0.2532,2.64,0.113,0.827,10.088,436.448070035814,495.230523665901,"East"
"632","PRT","Portugal",2020,27.703,29.702,0,4.096,2.315,0,0,37.87,0.63,35.164,0.760490307258053,0.0324,0.6011,0.2506,2.069,0.133,0.813,6.796,203.905155102504,229.031860520777,"South"
"633","PRT","Portugal",2010,26.741,28.35,0,3.719,2.039,0,0.004,40.774,0.416,30.366,0.742401856882239,0.0415,0.5873,0.239,2.151,0.098,0.845,10.771,207.976694614767,238.113003233284,"South"
"634","PRT","Portugal",2011,28.256,27.615,0,3.402,2.135,0,0,40.342,0.385,32.228,0.760321335265004,0.0297,0.5934,0.2506,2.213,0.098,0.837,12.682,204.449067168824,245.117990242248,"South"
"635","PRT","Portugal",2021,26.56,29.545,0,4.312,2.132,0,0,39.024,0.559,35.312,0.760998923080763,0.0324,0.602,0.2522,1.6,0.144,0.813,6.577,215.604085361884,255.534839405899,"South"
"636","PRT","Portugal",2013,32.228,26.141,0,3.307,2.312,0,0.003,37.911,0.413,33.968,0.773909898931052,0.0188,0.5962,0.2573,2.213,0.099,0.836,16.188,194.344164093789,226.433858005714,"South"
"637","PRT","Portugal",2014,30.857,26.332,0,3.599,2.452,0,0,38.687,0.525,34.182,0.764677379697929,0.0254,0.5935,0.2531,2.213,0.099,0.836,13.897,195.883739714001,229.901964221884,"South"
"638","PRT","Portugal",2015,30.365,26.19,0,3.734,2.485,0,0,39.156,0.554,34.382,0.760311544765813,0.0294,0.594,0.2512,2.213,0.098,0.834,12.447,199.39406652544,199.39406652544,"South"
"639","PRT","Portugal",2016,28.798,26.635,0,3.764,2.377,0,0,40.179,0.624,34.051,0.758511234752689,0.0321,0.5965,0.2507,2.213,0.113,0.836,11.068,203.420800578641,206.426152308931,"South"
"640","PRT","Portugal",2017,28.238,26.863,0,3.974,2.327,0,0,40.497,0.428,34.112,0.765075419782207,0.0316,0.6085,0.2604,2.213,0.103,0.855,8.869,210.553436228057,221.35787471893,"South"
"641","PRT","Portugal",2018,28.286,26.905,0,4.169,2.311,0,0,40.062,0.578,34.656,0.762509084265162,0.0321,0.6044,0.2544,2.213,0.108,0.856,6.994,216.552789892193,242.313116577967,"South"
"642","PRT","Portugal",2019,27.397,27.857,0,4.162,2.297,0,0,40.152,0.431,34.498,0.760703672854859,0.0324,0.6015,0.2513,2.213,0.11,0.827,6.464,222.36238134762,239.986922638902,"South"
"643","PRT","Portugal",2007,27.817,25.597,0,4.169,1.804,0,0.017,42.04,0.377,31.846,0.744379394646245,0.0411,0.5904,0.2419,2.151,0.098,0.843,7.966,210.341031080276,240.496147317381,"South"
"644","PRT","Portugal",1996,27.949,25.26,0,2.927,1.119,0,0.212,43.752,0.113,29.862,0.739428761592706,0.0421,0.5826,0.234,2.151,0.1,0.82,7.298,163.850456044527,122.63008968027,"South"
"645","PRT","Portugal",2008,28.281,26.38,0,3.865,1.939,0,0.015,41.075,0.399,31.739,0.744301163638198,0.0412,0.5903,0.2442,2.151,0.098,0.842,7.553,211.012540457556,263.416394624084,"South"
"646","PRT","Portugal",2009,27.893,28.721,0,3.767,2.04,0,0.001,39.173,0.445,29.796,0.741379157569412,0.0417,0.5857,0.2371,2.151,0.098,0.843,9.432,204.424561357608,244.667762835543,"South"
"647","PRT","Portugal",2002,27.258,26.454,0,3.657,1.362,0,0.237,42.128,0.503,31.139,0.74262179081245,0.0415,0.5876,0.2391,2.151,0.096,0.831,4.497,198.677933649212,134.795565549419,"South"
"648","PRT","Portugal",1998,27.329,25.628,0,3.339,1.218,0,0.252,43.533,0.171,30.058,0.741597506838261,0.0417,0.5861,0.2389,2.151,0.096,0.82,4.64,179.285861799304,123.946327916296,"South"
"649","PRT","Portugal",2000,29.444,25.609,0,3.697,1.279,0,0.259,41.01,0.24,30.92,0.741746170755519,0.0417,0.5863,0.2382,2.151,0.096,0.822,3.806,193.398953419572,118.605192877388,"South"
"650","PRT","Portugal",2001,28.181,26.639,0,3.48,1.286,0,0.218,41.447,0.253,30.707,0.744339633888004,0.0411,0.5903,0.2422,2.151,0.096,0.826,6.8,197.157995297652,121.604107164997,"South"
"651","PRT","Portugal",2006,25.619,25.826,0,3.882,1.73,0,0.044,44.26,0.413,31.412,0.744465271581348,0.0411,0.5905,0.2421,2.151,0.098,0.843,7.649,205.197590054868,208.756449275848,"South"
"652","PRT","Portugal",2003,25.112,27.419,0,3.68,1.578,0,0.239,43.511,0.278,30.108,0.741485407578523,0.0417,0.5859,0.2373,2.151,0.096,0.831,6.132,196.829193371541,165.226175536793,"South"
"653","PRT","Portugal",2004,26.094,26.89,0,3.543,1.698,0,0.058,43.169,0.304,30.224,0.744395654990555,0.0411,0.5904,0.2424,2.151,0.096,0.831,6.319,200.349947385126,189.382122532169,"South"
"654","PRT","Portugal",2005,25.074,26.552,0,3.769,1.687,0,0.052,44.256,0.349,30.943,0.743471648900794,0.0413,0.589,0.2405,2.151,0.096,0.841,7.582,201.916379874368,197.253876704921,"South"
"655","PRT","Portugal",1999,28.071,25.202,0,3.75,1.239,0,0.255,42.784,0.192,30.837,0.742538888377851,0.0415,0.5875,0.2403,2.151,0.096,0.821,4.579,186.289802829511,127.470385557184,"South"
"656","PRT","Portugal",1995,26.419,26.282,0,3.176,1.193,0,0.219,44.076,0.047,29.184,0.740311509177502,0.0419,0.584,0.2354,2.151,0.107,0.812,7.064,158.303123479596,118.122007430012,"South"
"657","PRT","Portugal",1997,28.251,25.909,0,2.955,1.106,0,0.234,42.767,0.118,29.799,0.740788013551267,0.0418,0.5848,0.2362,2.151,0.096,0.82,6.571,171.061297929066,117.01653516295,"South"
"658","PRT","Portugal",2012,27.056,27.435,0,3.737,2.149,0,0,41.357,0.415,31.667,0.76742374270674,0.0238,0.5943,0.2534,2.213,0.096,0.843,15.531,196.15396823559,216.224240577957,"South"
"659","SWE","Sweden",1996,39.125,28.618,2.342,3.628,2.625,0.562,0.149,26.179,0.108,46.781,0.720802131707018,0.0476,0.5579,0.2211,3.177,0.004,0.883,9.547,310.667391570025,291.743811512079,"Soc-Dem"
"660","SWE","Sweden",2011,35.036,23.141,9.93,2.335,1.763,0,0,29.445,0.112,41.962,0.740323181096528,0.0444,0.5892,0.2763,2.424,0.004,0.89,7.804,468.113753183843,574.094112972733,"Soc-Dem"
"661","SWE","Sweden",2012,34.36,23.822,10.168,2.382,1.823,0,0,29.153,0.114,42.125,0.739645960209771,0.0446,0.5882,0.2757,2.284,0.004,0.894,7.976,465.359818585788,552.483727282802,"Soc-Dem"
"662","SWE","Sweden",1999,40.431,23.919,7.201,3.531,2.136,0.787,0.197,24.828,0.09,48.23,0.736867514457856,0.0449,0.5836,0.2657,2.426,0.004,0.88,7.607,348.19945723141,274.072182416731,"Soc-Dem"
"663","SWE","Sweden",2000,42.723,25.479,4.159,3.311,1.933,0.683,0.212,24.205,0.123,50.03,0.736316883045674,0.0449,0.5826,0.2648,2.426,0.004,0.88,5.466,364.795858131684,262.835454366855,"Soc-Dem"
"664","SWE","Sweden",2001,38.805,28.03,4.334,3.114,1.799,0.55,0.218,25.556,0.162,47.123,0.740240529385062,0.0444,0.5891,0.2769,2.426,0.004,0.88,4.73,370.083569053714,242.395852494409,"Soc-Dem"
"665","SWE","Sweden",2002,36.28,28.892,4.65,3.186,2.008,0.336,0.254,26.852,0.141,45.127,0.742794536070164,0.0441,0.5932,0.2837,2.426,0.004,0.882,4.965,378.214012929902,266.849061835659,"Soc-Dem"
"666","SWE","Sweden",2003,37.337,27.881,4.856,3.136,1.949,0.398,0.202,26.708,0.082,45.526,0.743795292879781,0.0438,0.5949,0.2859,2.426,0.004,0.885,5.555,386.950040254662,334.337212322076,"Soc-Dem"
"667","SWE","Sweden",2004,38.898,27.079,4.671,3.129,1.873,0.41,0.196,26.119,0.103,45.944,0.745510599022282,0.0435,0.5976,0.2901,2.426,0.004,0.885,6.693,403.731506887751,385.118044877465,"Soc-Dem"
"668","SWE","Sweden",2005,40.336,26.251,4.503,2.893,1.813,0.36,0.079,25.92,0.097,47.305,0.746350071446045,0.0433,0.5987,0.291,2.426,0.004,0.885,7.486,415.273396287166,392.218088878779,"Soc-Dem"
"669","SWE","Sweden",2006,39.621,25.478,5.507,2.93,1.746,0.429,0.008,26.379,0.084,45.908,0.746353223531855,0.0433,0.5991,0.2901,2.426,0.004,0.888,7.066,434.636654376703,423.093437423762,"Soc-Dem"
"670","SWE","Sweden",2007,38.92,26.053,5.585,2.429,1.737,0,0.002,26.894,0.119,44.912,0.748777316882297,0.0429,0.6028,0.2975,2.426,0.004,0.892,6.161,449.584772840507,491.252589217021,"Soc-Dem"
"671","SWE","Sweden",1995,39.268,27.646,2.072,2.707,1.776,0.417,0.162,28.14,0.167,45.063,0.732044717917972,0.0457,0.576,0.2518,3.177,0.004,0.883,8.897,305.83683213149,267.305875261099,"Soc-Dem"
"672","SWE","Sweden",2008,36.38,24.847,8.306,2.299,1.591,0,0.001,28.061,0.107,43.967,0.748196159272084,0.0429,0.6017,0.2973,2.426,0.004,0.892,6.235,447.559127029566,517.706149201196,"Soc-Dem"
"673","SWE","Sweden",2009,35.404,24.472,8.397,2.343,1.731,0,0,29.248,0.136,43.697,0.739185792626188,0.0446,0.5873,0.2742,2.289,0.004,0.892,8.351,428.135998219291,436.537014293554,"Soc-Dem"
"674","SWE","Sweden",1997,39.353,28.026,3.106,3.79,2.778,0.559,0.184,25.625,0.1,47.66,0.73119415748647,0.0459,0.5747,0.2503,3.177,0.004,0.883,10.359,320.206516443849,268.14614467773,"Soc-Dem"
"675","SWE","Sweden",1998,38.956,27.497,4.573,3.583,2.416,0.587,0.195,25.265,0.126,47.709,0.728644916246566,0.0464,0.5708,0.243,3.177,0.004,0.882,8.941,334.013297425391,270.809066780714,"Soc-Dem"
"676","SWE","Sweden",2015,36.204,22.291,10.688,2.414,1.786,0,0,28.328,0.075,42.629,0.742419927544574,0.044,0.5926,0.2827,1.577,0.006,0.89,7.432,505.103781349757,505.103781349757,"Soc-Dem"
"677","SWE","Sweden",2016,36.252,22.545,10.45,2.376,1.718,0,0,28.267,0.111,44.092,0.741671810496769,0.0441,0.5911,0.2813,1.577,0.006,0.889,6.99,515.562425649407,515.654671469547,"Soc-Dem"
"678","SWE","Sweden",2017,36.527,21.728,11.435,2.23,1.612,0,0,27.97,0.111,44.093,0.74148906849689,0.0442,0.5911,0.2807,1.577,0.006,0.888,6.718,528.801679620708,541.018749769097,"Soc-Dem"
"679","SWE","Sweden",2018,36.008,21.922,11.594,2.169,1.572,0,0,28.216,0.091,43.774,0.74108946137892,0.0443,0.5903,0.279,1.577,0.006,0.885,6.365,539.113433181757,555.455371487089,"Soc-Dem"
"680","SWE","Sweden",2019,35.698,21.4,12.429,2.185,1.59,0,0,28.211,0.077,42.833,0.740457819953065,0.0444,0.5893,0.278,1.577,0.007,0.875,6.833,549.821281946735,533.879529188454,"Soc-Dem"
"681","SWE","Sweden",2020,35.938,21.299,11.968,2.24,1.617,0,0,28.444,0.111,42.436,0.735618170722489,0.0453,0.5817,0.2646,1.577,0.006,0.873,8.291,537.888988025757,547.054174235876,"Soc-Dem"
"682","SWE","Sweden",2021,36.856,20.927,11.994,2.23,1.542,0,0,27.881,0.112,42.665,0.739754871987316,0.0446,0.5884,0.2763,1.577,0.006,0.871,8.722,570.953156693631,639.714956069468,"Soc-Dem"
"683","SWE","Sweden",2010,35.679,25.105,7.017,2.383,1.723,0,0.001,29.724,0.093,42.877,0.743405614314497,0.0438,0.5942,0.2846,2.424,0.004,0.892,8.61,453.619110971171,495.81255884331,"Soc-Dem"
"684","SWE","Sweden",2013,34.853,23.186,10.597,2.535,1.945,0,0,28.718,0.111,42.5,0.74163571271896,0.0441,0.5911,0.2808,1.577,0.004,0.896,8.052,470.887249502535,586.841821796891,"Soc-Dem"
"685","SWE","Sweden",2014,35.222,23.078,10.535,2.49,1.9,0,0,28.594,0.081,42.178,0.743831953554945,0.0438,0.5947,0.2874,1.577,0.004,0.893,7.954,483.402482698498,581.964017237095,"Soc-Dem"
"686","USA","United States",1995,45.532,25.167,0,11.301,9.987,0,0.988,18,0,26.55,0.798557816904406,0.0195,0.6607,0.2851,1.137,0.058,0.813,5.65,11135.927079,7639.749,"Liberal"
"687","USA","United States",1991,43.381,26.078,0,12.356,11.058,0,0.98,18.185,0,25.855,0.800657724022543,0.0145,0.6494,0.281,1.261,0.058,0.805,6.8,9800.432919,6158.129,"Liberal"
"688","USA","United States",1992,43.3,26.076,0,12.283,11.001,0,0.941,18.341,0,25.746,0.810859615632523,0.0119,0.6634,0.2918,1.261,0.058,0.81,7.5,10145.64734,6520.327,"Liberal"
"689","USA","United States",1993,44.164,25.743,0,11.854,10.521,0,0.991,18.239,0,25.95,0.812862710955699,0.0115,0.6656,0.2906,1.261,0.058,0.811,6.9,10424.833341,6858.559,"Liberal"
"690","USA","United States",1990,45.203,25.571,0,11.75,10.405,0,1.015,17.476,0,26.033,0.800755388740598,0.0149,0.6487,0.2861,1.261,0.058,0.803,5.6,9811.054837,5963.144,"Liberal"
"691","USA","United States",2020,46.136,24.504,0.062,12.218,11.226,0,0.466,17.081,0,25.734,0.826333477296174,0.0137,0.7068,0.3488,0.84,0.084,0.721,8.055,19377.380521,21060.473613,"Liberal"
"692","USA","United States",1997,48.19,23.988,0,10.944,9.482,0,1.144,16.879,0,27.484,0.808512054939143,0.0155,0.6717,0.301,1.137,0.058,0.812,5,12069.954414,8577.554457,"Liberal"
"693","USA","United States",1998,48.803,23.873,0,10.781,9.147,0,1.283,16.543,0,27.867,0.811888332378487,0.0146,0.6784,0.3112,1.137,0.058,0.812,4.511,12610.856679,9062.818202,"Liberal"
"694","USA","United States",1994,44.202,25.455,0,11.804,10.408,0,1.056,18.54,0,26.286,0.814845454359954,0.0097,0.6663,0.2896,1.137,0.058,0.811,6.119,10844.828324,7287.236,"Liberal"
"695","USA","United States",1996,47.151,24.443,0,11.125,9.726,0,1.058,17.282,0,27.044,0.802048544155639,0.0176,0.6647,0.2922,1.137,0.058,0.813,5.451,11556.037222,8073.122,"Liberal"
"696","USA","United States",2001,48.314,24.541,0,10.875,9.291,0,1.237,16.27,0,27.261,0.805687895077114,0.0175,0.6717,0.3147,1.137,0.058,0.764,4.731,13885.56306,10581.929774,"Liberal"
"697","USA","United States",2002,43.773,26.475,0,12.228,10.581,0,1.195,17.523,0,25.011,0.80479126884245,0.0179,0.672,0.3096,1.137,0.058,0.767,5.783,14121.054284,10929.112955,"Liberal"
"698","USA","United States",1999,49.158,23.735,0,10.743,9.025,0,1.364,16.364,0,27.932,0.81079937357714,0.0159,0.6784,0.3141,1.137,0.058,0.811,4.219,13215.484082,9631.174489,"Liberal"
"699","USA","United States",2000,50.124,23.551,0,10.327,8.78,0,1.229,15.997,0,28.295,0.810720471533841,0.016,0.6787,0.3201,1.137,0.058,0.81,3.992,13754.300444,10250.947997,"Liberal"
"700","USA","United States",2005,46.208,24.433,0,12.141,10.322,0,0.894,17.218,0,26.097,0.809830610250316,0.0168,0.6791,0.3216,1.137,0.058,0.796,5.084,15600.241891,13039.199193,"Liberal"
"701","USA","United States",2021,48.964,22.874,0.052,11.554,10.448,0,0.562,16.555,0,26.498,0.826333477296174,0.0137,0.7068,0.3488,0.841,0.084,0.735,5.349,20529.459727,23315.08056,"Liberal"
"702","USA","United States",2003,42.796,26.684,0,12.642,10.942,0,1.011,17.878,0,24.484,0.807339564218779,0.0169,0.6739,0.3095,1.137,0.058,0.8,5.989,14515.908489,11456.442041,"Liberal"
"703","USA","United States",2004,43.25,26.247,0,12.571,10.78,0,1.003,17.932,0,24.762,0.809646679042544,0.0165,0.6783,0.3138,1.137,0.058,0.8,5.529,15075.141499,12217.193198,"Liberal"
"704","USA","United States",2009,40.269,27.205,0.009,14.451,13.253,0,0.76,18.067,0,22.911,0.827671855460466,0.0083,0.697,0.3217,1.137,0.057,0.855,9.254,15950.948713,14478.064934,"Liberal"
"705","USA","United States",2010,42.327,26.084,0.065,13.46,12.47,0,0.56,18.064,0,23.371,0.833599644505398,0.0078,0.7087,0.3324,1.09,0.057,0.853,9.633,16383.037055,15048.964444,"Liberal"
"706","USA","United States",2011,46.194,22.855,0.048,12.674,11.85,0,0.397,18.23,0,23.761,0.838198179143689,0.0077,0.7171,0.3436,1.09,0.057,0.845,8.949,16636.956919,15599.728123,"Liberal"
"707","USA","United States",2012,46.859,22.646,0.044,12.367,11.43,0,0.495,18.084,0,23.916,0.841881557790373,0.0077,0.7256,0.357,1.09,0.056,0.844,8.069,17016.393933,16253.97223,"Liberal"
"708","USA","United States",2013,46.983,24.002,0.037,11.725,10.643,0,0.61,17.253,0,25.481,0.843458515028289,0.0082,0.729,0.3533,1.09,0.056,0.851,7.375,17329.814706,16843.190993,"Liberal"
"709","USA","United States",2014,47.763,23.706,0.036,11.457,10.456,0,0.523,17.039,0,25.883,0.842517966101582,0.0093,0.7285,0.3586,1.09,0.056,0.848,6.168,17726.282036,17550.680174,"Liberal"
"710","USA","United States",2015,48.485,23.577,0.037,11.306,10.273,0,0.536,16.594,0,26.22,0.840870991876642,0.0099,0.7264,0.3599,1.09,0.056,0.85,5.28,18206.020741,18206.020741,"Liberal"
"711","USA","United States",2016,47.815,23.836,0.039,11.613,10.576,0,0.525,16.697,0,25.876,0.838649502280333,0.0103,0.7225,0.3568,0.967,0.07,0.832,4.869,18509.601053,18695.110842,"Liberal"
"712","USA","United States",2017,44.733,23.21,0.038,15.853,10.328,0,0.546,16.166,0,26.66,0.828083960532524,0.0131,0.7084,0.3506,0.993,0.103,0.738,4.355,18924.571726,19477.336549,"Liberal"
"713","USA","United States",2018,45.755,24.474,0.042,11.9,10.834,0,0.549,17.829,0,24.991,0.826671904149464,0.0134,0.7068,0.3491,0.958,0.099,0.729,3.896,19481.973191,20533.057312,"Liberal"
"714","USA","United States",2019,45.972,24.426,0.042,11.833,10.925,0,0.4,17.727,0,25.128,0.826319844710412,0.0137,0.7067,0.3488,0.898,0.09,0.722,3.669,19928.975197,21380.976119,"Liberal"
"715","USA","United States",2006,47.821,23.604,0,11.853,10.142,0,0.894,16.722,0,26.775,0.811049649286048,0.0156,0.6799,0.3256,1.137,0.058,0.803,4.623,16034.36708,13815.586948,"Liberal"
"716","USA","United States",2007,48.214,23.454,0.007,11.969,10.435,0,0.825,16.355,0,26.728,0.815573243560436,0.013,0.684,0.3297,1.137,0.058,0.842,4.622,16356.739241,14474.226905,"Liberal"
"717","USA","United States",2008,46.127,24.559,0.007,12.444,10.975,0,0.89,16.863,0,25.643,0.824359217966872,0.0096,0.6943,0.331,1.137,0.058,0.847,5.784,16376.725286,14769.857911,"Liberal"
